Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
hours-per-week,10%,"Wasserstein
 distance(+)",0.0007414498947576334,0.0007375446261283079,0.0014789945208859411,5.468523854218919e-07,0.0014789945208859411
hours-per-week,10%,"Contingency
 coefficient(-)",0.6963622699991338,0.7006942899513914,1.3970565599505251,0.4879370663259821,1.3970565599505251
hours-per-week,10%,"Total variation
 distance(+)",0.013938028570846315,0.013147501474575565,0.027085530045421878,0.00018325025118787829,0.027085530045421878
hours-per-week,10%,"Jensen-Shannon
 divergence(+)",0.013858209238041867,0.007690091598567389,0.021548300836609257,0.00010657089843265473,0.021548300836609257
hours-per-week,30%,"Hellinger
 distance(+)",0.7579854211810035,0.16314962036878713,0.9211350415497906,0.12366503371075595,0.9211350415497906
hours-per-week,30%,"Wasserstein
 distance(+)",0.002755156233714367,0.0020949316112123368,0.004850087844926704,5.771863887836952e-06,0.004850087844926704
hours-per-week,30%,"Contingency
 coefficient(-)",0.6674213308891774,0.6878233020257216,1.355244632914899,0.4590679436545958,1.355244632914899
hours-per-week,30%,"Total variation
 distance(+)",0.049925618334474516,0.03370501237623846,0.08363063071071297,0.0016827435838548215,0.08363063071071297
hours-per-week,30%,"Jensen-Shannon
 divergence(+)",0.02649187088405085,0.013965713380385774,0.04045758426443662,0.00036997787567684127,0.04045758426443662
hours-per-week,50%,"Hellinger
 distance(+)",0.9725844529128534,0.2080127521576772,1.1805972050705307,0.20230996875617147,1.1805972050705307
hours-per-week,50%,"Wasserstein
 distance(+)",0.0048625635842737755,0.004252370862808103,0.009114934447081878,2.0677423704317537e-05,0.009114934447081878
hours-per-week,50%,"Contingency
 coefficient(-)",0.6405753659822179,0.6712274390260247,1.3118028050082424,0.42997176241140256,1.3118028050082424
hours-per-week,50%,"Total variation
 distance(+)",0.08848067517459905,0.0580741396152869,0.14655481478988597,0.005138439083344515,0.14655481478988597
hours-per-week,50%,"Jensen-Shannon
 divergence(+)",0.03692522318942537,0.01877916201154367,0.05570438520096904,0.0006934247485866283,0.05570438520096904
hours-per-week,70%,"Hellinger
 distance(+)",1.169099856878439,0.24737426932303533,1.4164741262014744,0.289205222860969,1.4164741262014744
hours-per-week,70%,"Wasserstein
 distance(+)",0.008784225006030525,0.006597830004605317,0.015382055010635842,5.7956823311992514e-05,0.015382055010635842
hours-per-week,70%,"Contingency
 coefficient(-)",0.5960523191223033,0.6454174905648136,1.2414698096871168,0.3847025920532544,1.2414698096871168
hours-per-week,70%,"Total variation
 distance(+)",0.14452050902387698,0.08515803177246666,0.22967854079634364,0.012307082099228369,0.22967854079634364
hours-per-week,70%,"Jensen-Shannon
 divergence(+)",0.0489800273858109,0.024675294898273505,0.0736553222840844,0.0012085966198703963,0.0736553222840844
race,10%,"Hellinger
 distance(+)",0.46830498544509674,0.0,0.46830498544509674,0.0,0.46830498544509674
race,10%,"Wasserstein
 distance(+)",0.00087012710307395,0.0,0.00087012710307395,0.0,0.00087012710307395
race,10%,"Contingency
 coefficient(-)",0.6945817382243101,0.7071067811865476,1.4016885194108577,0.4911434571867491,1.4016885194108577
race,10%,"Total variation
 distance(+)",0.023192360438880635,0.0,0.023192360438880635,0.0,0.023192360438880635
race,10%,"Jensen-Shannon
 divergence(+)",0.014705988381135585,0.0,0.014705988381135585,0.0,0.014705988381135585
race,30%,"Hellinger
 distance(+)",0.8021888540083819,0.0016465403193228,0.8038353943277047,0.0013208362918361522,0.8038353943277047
race,30%,"Wasserstein
 distance(+)",0.0025675330266775,8.959563691911573e-07,0.002568428983046691,2.3003975683603557e-09,0.002568428983046691
race,30%,"Contingency
 coefficient(-)",0.6677233299458973,0.7070888102480977,1.374812140193995,0.4721396949463425,1.374812140193995
race,30%,"Total variation
 distance(+)",0.06523912822781004,2.3170215409055e-05,0.0652622984432191,1.5116046541373193e-06,0.0652622984432191
race,30%,"Jensen-Shannon
 divergence(+)",0.02546852155112435,6.4316381017305e-05,0.025532837932141655,1.6380431360295572e-06,0.025532837932141655
race,50%,"Hellinger
 distance(+)",1.0379271601258349,0.0,1.0379271601258349,0.0,1.0379271601258349
race,50%,"Wasserstein
 distance(+)",0.004378318930869434,0.0,0.004378318930869434,0.0,0.004378318930869434
race,50%,"Contingency
 coefficient(-)",0.6370859632757822,0.7071067811865476,1.3441927444623296,0.45048780483106937,1.3441927444623296
race,50%,"Total variation
 distance(+)",0.1033217332971746,0.0,0.1033217332971746,0.0,0.1033217332971746
race,50%,"Jensen-Shannon
 divergence(+)",0.032481775559435204,0.0,0.032481775559435204,0.0,0.032481775559435204
race,70%,"Hellinger
 distance(+)",1.2196757417378787,0.0,1.2196757417378787,0.0,1.2196757417378787
race,70%,"Wasserstein
 distance(+)",0.0058851118959828,0.0,0.0058851118959828,0.0,0.0058851118959828
race,70%,"Contingency
 coefficient(-)",0.6097998278123402,0.7071067811865476,1.3169066089988877,0.43119359341249486,1.3169066089988877
race,70%,"Total variation
 distance(+)",0.134209537148864,0.0,0.134209537148864,0.0,0.134209537148864
race,70%,"Jensen-Shannon
 divergence(+)",0.03781476155653238,0.0,0.03781476155653238,0.0,0.03781476155653238
sex,10%,"Hellinger
 distance(+)",0.5673636816161938,0.0,0.5673636816161938,0.0,0.5673636816161938
sex,10%,"Wasserstein
 distance(+)",0.0015419758100107001,0.0,0.0015419758100107001,0.0,0.0015419758100107001
sex,10%,"Contingency
 coefficient(-)",0.6869639814290481,0.7071067811865475,1.3940707626155957,0.4857568896993894,1.3940707626155957
sex,10%,"Total variation
 distance(+)",0.0398129362238104,0.0,0.0398129362238104,0.0,0.0398129362238104
sex,10%,"Jensen-Shannon
 divergence(+)",0.017187308360149884,0.0,0.017187308360149884,0.0,0.017187308360149884
sex,30%,"Hellinger
 distance(+)",0.975493392658816,0.0,0.975493392658816,0.0,0.975493392658816
sex,30%,"Wasserstein
 distance(+)",0.004692285220495717,0.0,0.004692285220495717,0.0,0.004692285220495717
sex,30%,"Contingency
 coefficient(-)",0.6477390693661468,0.7071067811865476,1.3548458505526944,0.45802068838826593,1.3548458505526944
sex,30%,"Total variation
 distance(+)",0.10535564484969358,0.0,0.10535564484969358,0.0,0.10535564484969358
sex,30%,"Jensen-Shannon
 divergence(+)",0.029150794049655815,0.0,0.029150794049655815,0.0,0.029150794049655815
sex,50%,"Hellinger
 distance(+)",1.2741648068192288,0.0,1.2741648068192288,0.0,1.2741648068192288
sex,50%,"Wasserstein
 distance(+)",0.008114833132115567,0.0,0.008114833132115567,0.0,0.008114833132115567
sex,50%,"Contingency
 coefficient(-)",0.6029564798978391,0.7071067811865476,1.3100632610843865,0.42635461569613226,1.3100632610843865
sex,50%,"Total variation
 distance(+)",0.15729001743541574,0.0,0.15729001743541574,0.0,0.15729001743541574
sex,50%,"Jensen-Shannon
 divergence(+)",0.03734976894680803,0.0,0.03734976894680803,0.0,0.03734976894680803
sex,70%,"Hellinger
 distance(+)",1.5051778064654713,0.0,1.5051778064654713,0.0,1.5051778064654713
sex,70%,"Wasserstein
 distance(+)",0.011281165190130924,0.0,0.011281165190130924,0.0,0.011281165190130924
sex,70%,"Contingency
 coefficient(-)",0.5607269345729075,0.7071067811865476,1.267833715759455,0.39649381783044846,1.267833715759455
sex,70%,"Total variation
 distance(+)",0.19356737774204702,0.0,0.19356737774204702,0.0,0.19356737774204702
sex,70%,"Jensen-Shannon
 divergence(+)",0.04319222767021402,0.0,0.04319222767021402,0.0,0.04319222767021402
