Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
capital-gain,50%,"Contingency
 coefficient(-)",2.0363333333333333,0.53905,2.5753833333333334,1.0976854833333334,2.5753833333333334
capital-gain,50%,"Impact
 distance(+)",1.3075980392156865,0.6060853363968424,1.9136833756125289,0.7925159974698909,1.9136833756125289
capital-gain,50%,"Impact 
 Distance Contrained(+)",0.020220744423844816,0.005613415828455879,0.025834160252300696,0.00011350744681197144,0.025834160252300696
capital-gain,70%,"Contingency
 coefficient(-)",3.142,1.0454,4.1874,3.2846468000000004,4.1874
capital-gain,70%,"Impact
 distance(+)",1.6155864197530865,0.5259116809116808,2.1414981006647675,0.8496557696704301,2.1414981006647675
capital-gain,70%,"Impact 
 Distance Contrained(+)",0.031121341659218225,0.010830451663466734,0.04195179332268496,0.0003370581865423966,0.04195179332268496
capital-loss,10%,"Contingency
 coefficient(-)",2.2053333333333334,0.9156000000000001,3.1209333333333333,2.0192032,3.1209333333333333
capital-loss,10%,"Impact
 distance(+)",0.8361111111111111,0.39076954295704297,1.226880654068154,0.32672675675019425,1.226880654068154
capital-loss,10%,"Impact 
 Distance Contrained(+)",0.021924217402767968,0.00909159734654692,0.031015814749314887,0.00019932615676412305,0.031015814749314887
capital-loss,30%,"Contingency
 coefficient(-)",7.2055,2.9566,10.162099999999999,21.303781299999997,10.162099999999999
capital-loss,30%,"Impact
 distance(+)",1.2137219082733706,0.4334878658610827,1.6472097741344531,0.5261337197662641,1.6472097741344531
capital-loss,30%,"Impact 
 Distance Contrained(+)",0.07111382539064783,0.029020999008788573,0.1001348243994364,0.002063794256173154,0.1001348243994364
capital-loss,50%,"Contingency
 coefficient(-)",13.054333333333334,5.197516666666667,18.25185,67.85011507222222,18.25185
capital-loss,50%,"Impact
 distance(+)",1.1770311504811286,0.6498088239956361,1.8268399744767647,0.7648452277003728,1.8268399744767647
capital-loss,50%,"Impact 
 Distance Contrained(+)",0.12866449204381322,0.05162309005468315,0.18028758209849638,0.006642058659617834,0.18028758209849638
capital-loss,70%,"Contingency
 coefficient(-)",19.762500000000003,7.870375,27.632875000000002,155.53828593750004,27.632875000000002
capital-loss,70%,"Impact
 distance(+)",1.32124335770171,0.49165962365195065,1.8129029813536606,0.6496020120002624,1.8129029813536606
capital-loss,70%,"Impact 
 Distance Contrained(+)",0.19103938925147304,0.07746713084750281,0.26850652009897585,0.014799273364170884,0.26850652009897585
hours-per-week,10%,"Contingency
 coefficient(-)",0.6541666666666667,0.5472833333333333,1.20145,0.3580145138888889,1.20145
hours-per-week,10%,"Impact
 distance(+)",15.079977374813668,1.636972507515471,16.71694988232914,24.685508376525302,16.71694988232914
hours-per-week,10%,"Impact 
 Distance Contrained(+)",0.007496250291184,0.0056226981559615325,0.013118948447145532,4.214915268886638e-05,0.013118948447145532
hours-per-week,30%,"Contingency
 coefficient(-)",2.652833333333333,1.73245,4.385283333333334,4.595901108333333,4.385283333333334
hours-per-week,30%,"Impact
 distance(+)",13.414782177168213,1.4963947597728098,14.911176936941024,20.0738097534082,14.911176936941024
hours-per-week,30%,"Impact 
 Distance Contrained(+)",0.02742523184949297,0.017615510186644468,0.045040742036137435,0.00048310945101582973,0.045040742036137435
hours-per-week,50%,"Contingency
 coefficient(-)",4.74925,3.3480499999999997,8.0973,15.900726462499998,8.0973
hours-per-week,50%,"Impact
 distance(+)",12.692619993256422,1.8618935087872344,14.554513502043656,23.632306774947203,14.554513502043656
hours-per-week,50%,"Impact 
 Distance Contrained(+)",0.053809676628494625,0.03415575390798833,0.08796543053648295,0.0018379100727912935,0.08796543053648295
hours-per-week,70%,"Contingency
 coefficient(-)",8.6255,5.52795,14.15345,47.681332725000004,14.15345
hours-per-week,70%,"Impact
 distance(+)",10.68978659283625,1.7874548306386255,12.477241423474874,19.107510683861168,12.477241423474874
hours-per-week,70%,"Impact 
 Distance Contrained(+)",0.09375745108397027,0.05713769072097428,0.15089514180494454,0.005357084242822768,0.15089514180494454
race,10%,"Contingency
 coefficient(-)",0.7056666666666667,0.0,0.7056666666666667,0.0,0.7056666666666667
race,10%,"Impact
 distance(+)",54.75467690839386,0.0,54.75467690839386,0.0,54.75467690839386
race,10%,"Impact 
 Distance Contrained(+)",0.010652145975203683,0.0,0.010652145975203683,0.0,0.010652145975203683
race,30%,"Contingency
 coefficient(-)",2.0536666666666665,0.0005666666666666667,2.0542333333333334,0.0011637444444444445,2.0542333333333334
race,30%,"Impact
 distance(+)",52.26781453131812,0.016666666666666666,52.28448119798479,0.8711302421886353,52.28448119798479
race,30%,"Impact 
 Distance Contrained(+)",0.03136533544931518,5.707762557076667e-06,0.03137104321187226,1.7902588726775065e-07,0.03137104321187226
race,50%,"Contingency
 coefficient(-)",3.483,0.0,3.483,0.0,3.483
race,50%,"Impact
 distance(+)",51.043109240529695,0.0,51.043109240529695,0.0,51.043109240529695
race,50%,"Impact 
 Distance Contrained(+)",0.052477448501398884,0.0,0.052477448501398884,0.0,0.052477448501398884
race,70%,"Contingency
 coefficient(-)",4.7575,0.0,4.7575,0.0,4.7575
race,70%,"Impact
 distance(+)",62.17851871595357,0.0,62.17851871595357,0.0,62.17851871595357
race,70%,"Impact 
 Distance Contrained(+)",0.07244330737291385,0.0,0.07244330737291385,0.0,0.07244330737291385
sex,10%,"Contingency
 coefficient(-)",0.911,0.0,0.911,0.0,0.911
sex,10%,"Impact
 distance(+)",27.36030667976196,0.0,27.36030667976196,0.0,27.36030667976196
sex,10%,"Impact 
 Distance Contrained(+)",0.014367079567935183,0.0,0.014367079567935183,0.0,0.014367079567935183
sex,30%,"Contingency
 coefficient(-)",2.6163333333333334,0.0,2.6163333333333334,0.0,2.6163333333333334
sex,30%,"Impact
 distance(+)",27.539156870484078,0.0,27.539156870484078,0.0,27.539156870484078
sex,30%,"Impact 
 Distance Contrained(+)",0.04287271692694666,0.0,0.04287271692694666,0.0,0.04287271692694666
sex,50%,"Contingency
 coefficient(-)",4.3933333333333335,0.0,4.3933333333333335,0.0,4.3933333333333335
sex,50%,"Impact
 distance(+)",26.909584866681687,0.0,26.909584866681687,0.0,26.909584866681687
sex,50%,"Impact 
 Distance Contrained(+)",0.07256295678663781,0.0,0.07256295678663781,0.0,0.07256295678663781
sex,70%,"Contingency
 coefficient(-)",6.08075,0.0,6.08075,0.0,6.08075
sex,70%,"Impact
 distance(+)",26.086501524127883,0.0,26.086501524127883,0.0,26.086501524127883
sex,70%,"Impact 
 Distance Contrained(+)",0.10119473937701816,0.0,0.10119473937701816,0.0,0.10119473937701816
