Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
sex,10%,"Hellinger
 distance(+)",0.019758483831873598,0.007671097356551271,0.027429581188424867,0.00015156925309214658,0.020049909994078057
sex,10%,"Wasserstein
 distance(+)",0.00087206419934604,0.0001001279095491968,0.0009721921088952368,8.731796527321301e-08,0.0018896171258726722
sex,10%,"Contingency
 coefficient(-)",0.004140061640580672,0.052182593720305204,0.056322655360885876,0.00021603915456744146,0.6275030774909616
sex,10%,"Total variation
 distance(+)",0.0112121212121212,0.00652042513013875,0.01773254634225995,7.310779691367682e-05,0.03139570885273182
sex,10%,"Jensen-Shannon
 divergence(+)",0.00688044041237562,0.002099091161953096,0.008979531574328715,1.4442671659962577e-05,0.009811504334214316
sex,30%,"Hellinger
 distance(+)",0.008184231975091563,0.013571240099779516,0.02175547207487108,0.00011107017716626033,0.05670969857675088
sex,30%,"Wasserstein
 distance(+)",0.0008694790287946206,0.0018211882383532248,0.0026906672671478454,1.5834849807355478e-06,0.006624255745730165
sex,30%,"Contingency
 coefficient(-)",0.0049994530426213935,0.07418269915121534,0.07918215219383673,0.000370872920981411,0.59339815603013
sex,30%,"Total variation
 distance(+)",0.012309523809523847,0.0246336806253602,0.036943204434884046,0.0003032288781740776,0.09309607821975426
sex,30%,"Jensen-Shannon
 divergence(+)",0.0028629451785115168,0.0017965071284757432,0.00465945230698726,5.143301421631199e-06,0.028251643519536452
sex,50%,"Hellinger
 distance(+)",0.01975848383187359,0.015866492254572664,0.035624976086446256,0.00031349783068052153,0.08016101383839247
sex,50%,"Wasserstein
 distance(+)",0.0008746493698974797,0.002315546408934223,0.003190195778831703,2.0252912075426905e-06,0.00938189435213156
sex,50%,"Contingency
 coefficient(-)",0.003400829762482682,0.08190882266864735,0.08530965243113003,0.00027855796194145214,0.5590762393718487
sex,50%,"Total variation
 distance(+)",0.006503607503607477,0.03992065963396646,0.04642426713757394,0.0002596283015444244,0.13660853227644376
sex,50%,"Jensen-Shannon
 divergence(+)",0.0007175860932234004,0.004871961716770158,0.005589547809993559,3.496051974671069e-06,0.039860410599719565
sex,70%,"Hellinger
 distance(+)",0.02433331869586293,0.022110665250211964,0.04644398394607489,0.0005380258641109496,0.09868981483390331
sex,70%,"Wasserstein
 distance(+)",0.0013623848805989196,0.0021357780590230153,0.003498162939621935,2.909751735927863e-06,0.012491331515197589
sex,70%,"Contingency
 coefficient(-)",0.016804917917589646,0.07104192361533984,0.08784684153292949,0.0011938536950634594,0.5263981823421267
sex,70%,"Total variation
 distance(+)",0.0029139292080468185,0.05047093646019732,0.05338486566824414,0.00014706873590884407,0.18007824804013897
sex,70%,"Jensen-Shannon
 divergence(+)",0.002405349678115537,0.005797085457104646,0.008202435135220183,1.3944017638254922e-05,0.048935128583706515
thal,10%,"Hellinger
 distance(+)",0.05588543161393032,0.058668776707587994,0.11455420832151832,0.0032787299085648572,0.035686840949073526
thal,10%,"Wasserstein
 distance(+)",0.012614445240430422,0.004485749846496865,0.017100195086927287,5.658524580090387e-05,0.005106972840341052
thal,10%,"Contingency
 coefficient(-)",0.4070184093509142,0.3691311593236448,0.776149568674559,0.1502431773097688,0.394501941063813
thal,10%,"Total variation
 distance(+)",0.03704887458393771,0.10939492287377697,0.1464437974577147,0.004052958777670102,0.07791116153466869
thal,10%,"Jensen-Shannon
 divergence(+)",0.0035543847445785037,0.02775792386335703,0.03131230860793553,9.866234112108782e-05,0.019044675380590737
thal,30%,"Hellinger
 distance(+)",0.1638253639502023,0.12289959134811058,0.2867249552983129,0.02013407028193535,0.08239491997516218
thal,30%,"Wasserstein
 distance(+)",0.006007427954212861,0.011221634447071874,0.017229062401284734,6.741316046929756e-05,0.013086352398823633
thal,30%,"Contingency
 coefficient(-)",0.3179760272320749,0.28476191279583407,0.6027379400279089,0.09054746173782588,0.32966345623739024
thal,30%,"Total variation
 distance(+)",0.1672873959322065,0.20765523106416756,0.37494262699637404,0.03473810285642523,0.1746895364030767
thal,30%,"Jensen-Shannon
 divergence(+)",0.03925753942201209,0.0529077094969321,0.09216524891894419,0.0020770264913041753,0.042591589102377474
thal,50%,"Hellinger
 distance(+)",0.2066630202813805,0.1487762575715024,0.3554392778528829,0.03074655073588729,0.10494288933675892
thal,50%,"Wasserstein
 distance(+)",0.008172552862934099,0.009692923883409603,0.0178654767463437,7.921593283356146e-05,0.01883205299192429
thal,50%,"Contingency
 coefficient(-)",0.24913271630634493,0.2809992812880503,0.5301319975943952,0.07000611422742266,0.2614832253699415
thal,50%,"Total variation
 distance(+)",0.22160973422193614,0.24826873486945156,0.4698784690913877,0.05501876835003549,0.23345700660396052
thal,50%,"Jensen-Shannon
 divergence(+)",0.053624468658979275,0.06353747676972485,0.11716194542870412,0.003407163431708734,0.05428813530243158
thal,70%,"Hellinger
 distance(+)",0.21732059125255676,0.18160155479191603,0.3989221460444728,0.03946575725976277,0.1243054777081549
thal,70%,"Wasserstein
 distance(+)",0.002025942086815318,0.022739320588663257,0.024765262675478576,4.606854660615897e-05,0.024130599304222004
thal,70%,"Contingency
 coefficient(-)",0.19361216698835654,0.2225934617360234,0.41620562872437994,0.04309680248415131,0.2166054361184978
thal,70%,"Total variation
 distance(+)",0.1593092090838823,0.33520202433877605,0.49451123342265835,0.05340076938072667,0.28110452415897397
thal,70%,"Jensen-Shannon
 divergence(+)",0.04175361254007047,0.07317451841049724,0.11492813095056771,0.003055300489518155,0.06051946081224435
thalach,10%,"Hellinger
 distance(+)",0.019758483831873598,0.01432590017705173,0.03408438400892533,0.0002830580670253117,0.033143429991440765
thalach,10%,"Wasserstein
 distance(+)",0.0009063238643203602,0.0016308987492719878,0.002537222613592348,1.4781224567554302e-06,0.003671271657799827
thalach,10%,"Contingency
 coefficient(-)",0.003647205948736354,0.06575414300309024,0.06940134895182659,0.00023981890151493162,0.6179976018498972
thalach,10%,"Total variation
 distance(+)",0.010111131409085379,0.02252899102064533,0.03264012242973071,0.0002277935887238495,0.05703344014151082
thalach,10%,"Jensen-Shannon
 divergence(+)",0.0070168321463794005,0.006985130714029017,0.014001962860408418,4.90134897408609e-05,0.016737570825486246
