ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_2,race,0.0,0.5,69.102,69.207,0.10006930006930008,0.5003465003465003,2.654558001661692,0.025019721311799407,0.0038594075246937334,0.6657342657342618,0.08003106402521491,0.14156165193712955,0.2200637377662473,0.003848587105135814,0.6728038119850066,0.040941730494271744,0.0007932651780845148,0.01404905467218778,4.489,30.793,0.547,0.548,0.725,0.727,0.347,0.347
F_2,race,1.0,0.5,67.01,67.216,0.10006930006930008,0.5003465003465003,2.654558001661692,0.025019721311799407,0.0038594075246937334,0.6657342657342618,0.08003106402521491,0.14156165193712955,0.1629976598024784,0.003010553514117778,0.6533356759931201,0.04074314383885698,0.0009190155323087631,0.015021459243503385,5.567,32.784,0.715,0.718,0.826,0.829,0.556,0.556
F_3,priors_count,0.0,0.5,72.897,64.72,0.10006930006930008,0.3302148302148302,1.8590724259834661,0.0034207467312942766,0.3306961064915347,0.28589568966460066,0.044314421869816385,0.10482770241091034,0.46187494214726577,0.02109622391213861,0.1179665187247145,0.14696574408485763,0.005651262839483456,0.03743634340859686,28.738,35.28,0.984,0.706,0.984,0.74,0.982,0.611
F_3,priors_count,1.0,0.5,69.283,53.363,0.10006930006930008,0.3302148302148302,1.8590724259834661,0.0034207467312942766,0.3306961064915347,0.28589568966460066,0.044314421869816385,0.10482770241091034,0.5227037580062928,0.027865559091612556,0.20551544233958102,0.1625410085750953,0.005539974911646388,0.0372051590174884,45.964,46.637,0.043,0.502,0.096,0.555,0.017,0.477
F_3,priors_count,0.75,0.5,64.323,58.524,0.10006930006930008,0.3302148302148302,1.8590724259834661,0.0034207467312942766,0.3306961064915347,0.28589568966460066,0.044314421869816385,0.10482770241091034,0.39618951222364435,0.00743234212211663,0.4399480632173652,0.11378824302365304,0.004403815404161857,0.033081414155141056,21.968,41.476,0.757,0.657,0.843,0.708,0.637,0.586
F_4,c_charge_degree,0.0,0.5,69.08,68.885,0.10006930006930008,0.5003465003465003,2.654558001661692,0.024149470135736813,0.004137747020709762,0.506437768240343,0.08826132830459435,0.14694826790260757,0.14595156194779468,0.003577364557838466,0.6591650056437386,0.041806926235019345,0.0006631799918864934,0.012569044966504845,4.892,31.115,0.74,0.722,0.848,0.832,0.564,0.544
F_4,c_charge_degree,1.0,0.5,68.026,67.489,0.10006930006930008,0.5003465003465003,2.654558001661692,0.024149470135736813,0.004137747020709762,0.506437768240343,0.08826132830459435,0.14694826790260757,0.21563963277439824,0.0036997704445486572,0.6740209871779059,0.040241215646027576,0.0007555175543173472,0.01376202887431124,4.399,32.511,0.529,0.552,0.704,0.721,0.345,0.374
F_0,sex,0.0,0.7,67.584,65.692,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.07038156386406182,0.28678029020765256,0.894282632146716,0.0831293719088251,0.1475358983430795,0.34551620389912596,0.007115773601438021,0.6223318568828909,0.06454211457143379,0.0014670722491302685,0.019010485973494293,10.146,34.308,0.565,0.615,0.733,0.762,0.385,0.456
F_0,sex,1.0,0.7,71.786,71.071,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.07038156386406182,0.28678029020765256,0.894282632146716,0.0831293719088251,0.1475358983430795,0.18781385716948928,0.007922387939194479,0.5846475482735738,0.07309529751096881,0.0018158359735298412,0.021214244917398793,10.714,28.929,0.764,0.729,0.853,0.822,0.573,0.528
F_1,age_cat,0.5555555555555556,0.7,69.125,65.375,0.1401247401247401,0.4322784322784323,2.08506673334045,0.01986839240470334,0.07451106609128771,0.41132244304780474,0.0526298134106001,0.11424354886450874,0.47298500821370215,0.00957340087816025,0.595398528315709,0.12216220840763317,0.004583619076101336,0.03366436205452092,13.25,34.625,0.618,0.535,0.785,0.674,0.42,0.371
F_1,age_cat,1.0,0.7,72.524,64.217,0.1401247401247401,0.4322784322784323,2.08506673334045,0.01986839240470334,0.07451106609128771,0.41132244304780474,0.0526298134106001,0.11424354886450874,0.3814160098229806,0.023583262210819786,0.575237829725111,0.1342608089919315,0.004404572528599476,0.03308181984451279,15.974,35.783,0.722,0.562,0.83,0.651,0.495,0.376
F_1,age_cat,0.0,0.7,62.727,56.364,0.1401247401247401,0.4322784322784323,2.08506673334045,0.01986839240470334,0.07451106609128771,0.41132244304780474,0.0526298134106001,0.11424354886450874,0.4744697162840572,0.031000065868424572,0.41999296138532577,0.1500293153255844,0.0055742359357581275,0.03741038794238044,32.424,43.636,0.458,0.758,0.595,0.858,0.346,0.676
F_2,race,0.0,0.7,69.102,68.476,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.03883495873179299,0.34864930451751713,0.8123515439429808,0.10811975018013754,0.16623212036573382,0.2762303800231456,0.005654629169021506,0.6542634139883426,0.05360815998039673,0.0012163236933473395,0.01736386178966319,6.681,31.524,0.547,0.551,0.725,0.723,0.347,0.358
F_2,race,1.0,0.7,67.01,68.041,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.03883495873179299,0.34864930451751713,0.8123515439429808,0.10811975018013754,0.16623212036573382,0.18547965490056728,0.003902302412748649,0.6398197824359714,0.0492781263864802,0.0011668305164998219,0.01701201468273801,6.804,31.959,0.715,0.718,0.826,0.836,0.556,0.545
F_3,priors_count,0.0,0.7,72.897,58.645,0.1401247401247401,0.4592862092862093,2.2015428318317496,0.00403075617981794,0.09324240348931902,0.39361221388240775,0.062236409217241516,0.12406901322729093,0.5461680501496318,0.03030814926205949,0.07517852836678823,0.1549358997390421,0.006085724258146451,0.03881630997870053,41.822,41.355,0.984,0.575,0.984,0.61,0.982,0.478
F_3,priors_count,1.0,0.7,69.283,44.843,0.1401247401247401,0.4592862092862093,2.2015428318317496,0.00403075617981794,0.09324240348931902,0.39361221388240775,0.062236409217241516,0.12406901322729093,0.6162131096260941,0.0393889369128791,0.13407627929230975,0.1416951811885211,0.004870419688515083,0.03492295401852577,66.592,55.157,0.043,0.709,0.096,0.74,0.017,0.693
F_3,priors_count,0.75,0.7,64.323,56.591,0.1401247401247401,0.4592862092862093,2.2015428318317496,0.00403075617981794,0.09324240348931902,0.39361221388240775,0.062236409217241516,0.12406901322729093,0.4471457022634339,0.009639066328674712,0.24628560893159462,0.14309852646082394,0.005524015174128804,0.03709384059574336,33.392,43.409,0.757,0.617,0.843,0.657,0.637,0.561
F_4,c_charge_degree,0.0,0.7,69.08,69.472,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.0347012656454957,0.35352204135688703,0.7135193133047268,0.12070623363987498,0.1706050015701752,0.1707157081893086,0.004674346979252542,0.6486251220419587,0.049752953047634316,0.0008623279208473072,0.014484787318695003,5.871,30.528,0.74,0.72,0.848,0.835,0.564,0.533
F_4,c_charge_degree,1.0,0.7,68.026,67.275,0.1401247401247401,0.7006237006237006,3.1412261055640736,0.0347012656454957,0.35352204135688703,0.7135193133047268,0.12070623363987498,0.1706050015701752,0.24602232759108272,0.005121506025108273,0.6652325738972442,0.04755215844488889,0.0009392875392592803,0.015348627700450573,5.472,32.725,0.529,0.554,0.704,0.721,0.345,0.378
F_0,sex,0.0,0.1,64.511,64.594,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.008376167569602409,0.5659450789805833,0.35350318471337433,0.015548351626353946,0.06102787973654091,0.1602904561707615,0.0013873702985290632,0.6966544748914585,0.01725453535830954,0.0003504878405558997,0.009274002744021936,1.41,35.406,0.586,0.597,0.716,0.727,0.437,0.447
F_0,sex,1.0,0.1,65.401,65.823,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.008376167569602409,0.5659450789805833,0.35350318471337433,0.015548351626353946,0.06102787973654091,0.08272812600995487,0.0017945873658253668,0.6887410458045461,0.025682213604844434,0.0004888476072699515,0.01089522774051804,2.11,34.177,0.7,0.696,0.784,0.784,0.562,0.551
F_1,age_cat,0.5555555555555556,0.1,65.686,64.461,0.020097020097020097,0.06244706244706245,0.7837598057617824,0.003461120310218429,0.7612608491401561,0.060356447961795734,0.007574626185220641,0.04311510936160284,0.1853977003204108,0.0012602037051203606,0.6869096574999533,0.020360799621690955,0.0007006978502845627,0.013198443956716233,2.696,35.539,0.571,0.564,0.712,0.694,0.407,0.413
F_1,age_cat,1.0,0.1,66.764,67.055,0.020097020097020097,0.06244706244706245,0.7837598057617824,0.003461120310218429,0.7612608491401561,0.060356447961795734,0.007574626185220641,0.04311510936160284,0.1356259343618279,0.002649499355019555,0.6691971041649055,0.03295519617746075,0.0008592675233969485,0.014629909424198465,2.624,32.945,0.866,0.84,0.889,0.872,0.815,0.769
F_1,age_cat,0.0,0.1,59.155,57.394,0.020097020097020097,0.06244706244706245,0.7837598057617824,0.003461120310218429,0.7612608491401561,0.060356447961795734,0.007574626185220641,0.04311510936160284,0.16161324937907462,0.0044322816840518565,0.6623301007544297,0.047936695681498394,0.0014246489545255625,0.018730743987086608,5.986,42.606,0.387,0.447,0.475,0.525,0.323,0.39
F_2,race,0.0,0.1,63.064,63.484,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.005330288453383356,0.6167048761752986,0.17996289424860754,0.016747651945141016,0.06373174185075293,0.11961966617214534,0.0009868606113595656,0.6979350658939873,0.01131104014961073,0.00024760361915718846,0.007885557070495578,1.259,36.516,0.561,0.555,0.686,0.684,0.428,0.417
F_2,race,1.0,0.1,67.755,67.551,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.005330288453383356,0.6167048761752986,0.17996289424860754,0.016747651945141016,0.06373174185075293,0.0837257853681822,0.0006780720150000531,0.6950504447514133,0.010221530811561172,0.0002452063757795162,0.007742965648513036,1.429,32.449,0.69,0.704,0.8,0.81,0.516,0.537
F_3,priors_count,0.0,0.1,69.718,68.545,0.020097020097020097,0.06548856548856549,0.8370602196842303,0.0005974595014784364,0.7681446330911179,0.056101518328911124,0.009018894108380276,0.04737907977577074,0.2081042855626979,0.0042578133916257015,0.5425146376802518,0.052668763187730144,0.0016074747368393307,0.01999417835414631,5.869,31.455,0.953,0.894,0.957,0.908,0.943,0.862
F_3,priors_count,1.0,0.1,60.593,58.263,0.020097020097020097,0.06548856548856549,0.8370602196842303,0.0005974595014784364,0.7681446330911179,0.056101518328911124,0.009018894108380276,0.04737907977577074,0.254622755471,0.0059240731585736145,0.5993302431846812,0.0651219020828003,0.0020768357841602046,0.022733542695413146,8.686,41.737,0.144,0.231,0.161,0.247,0.134,0.221
F_3,priors_count,0.75,0.1,64.22,62.202,0.020097020097020097,0.06548856548856549,0.8370602196842303,0.0005974595014784364,0.7681446330911179,0.056101518328911124,0.009018894108380276,0.04737907977577074,0.1800470078615476,0.0015510046717295812,0.6631771734334866,0.028710960925485484,0.000977456786482098,0.015610497837394906,4.587,37.798,0.732,0.716,0.823,0.791,0.607,0.611
F_4,c_charge_degree,0.0,0.1,66.866,67.265,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.005112725659367703,0.6174894241871105,0.1019108280254773,0.0184608913884422,0.06823517597947823,0.0723252897310904,0.0007078560085095784,0.7037962730338537,0.010552342369584692,0.00018877637676693328,0.006608807526520084,0.399,32.735,0.689,0.693,0.779,0.785,0.528,0.528
F_4,c_charge_degree,1.0,0.1,63.482,63.8,0.020097020097020097,0.10048510048510048,1.1896182589752218,0.005112725659367703,0.6174894241871105,0.1019108280254773,0.0184608913884422,0.06823517597947823,0.10330439166794014,0.0006962075481224154,0.6905968549740559,0.010828816266540576,0.00018729162781408687,0.006814322121408855,2.229,36.2,0.561,0.555,0.695,0.693,0.426,0.417
F_0,sex,0.0,0.3,64.511,65.34,0.06001386001386001,0.30006930006930005,2.055737075137527,0.030785135353214053,0.2859502152051238,0.6884615384615341,0.04279806929018798,0.1022699537228493,0.26523265159968823,0.0035497418299641073,0.6776356889173053,0.04286530047475441,0.0009237054289255672,0.015107500502468636,3.814,34.66,0.586,0.603,0.716,0.74,0.437,0.446
F_0,sex,1.0,0.3,65.401,66.667,0.06001386001386001,0.30006930006930005,2.055737075137527,0.030785135353214053,0.2859502152051238,0.6884615384615341,0.04279806929018798,0.1022699537228493,0.12424548162537014,0.0037303471262773637,0.6647820271896557,0.051107926493692016,0.0010419723236126566,0.0160320125670435,4.641,33.333,0.7,0.696,0.784,0.791,0.562,0.539
F_1,age_cat,0.5555555555555556,0.3,65.686,64.706,0.06001386001386001,0.17956417956417955,1.3454193830499996,0.009651368080547767,0.6022954666641882,0.17578178408050074,0.022150818953684502,0.0740531007202838,0.32283337002494905,0.003203056300246207,0.6151380396134817,0.055374195086299136,0.002122795569171945,0.023000105893744825,10.784,35.294,0.571,0.566,0.712,0.699,0.407,0.413
F_1,age_cat,1.0,0.3,66.764,62.391,0.06001386001386001,0.17956417956417955,1.3454193830499996,0.009651368080547767,0.6022954666641882,0.17578178408050074,0.022150818953684502,0.0740531007202838,0.2560781645917255,0.009165491894040928,0.5715573238437035,0.09359444561702114,0.0027134539064357743,0.025950412203139733,10.787,37.609,0.866,0.758,0.889,0.779,0.815,0.713
F_1,age_cat,0.0,0.3,59.155,59.155,0.06001386001386001,0.17956417956417955,1.3454193830499996,0.009651368080547767,0.6022954666641882,0.17578178408050074,0.022150818953684502,0.0740531007202838,0.2504041198357758,0.011456277223955608,0.5844216050581651,0.10066321745951537,0.002918285449037372,0.02680785646778524,16.197,40.845,0.387,0.549,0.475,0.667,0.323,0.463
F_2,race,0.0,0.3,63.064,64.113,0.06001386001386001,0.30006930006930005,2.055737075137527,0.013597674625977947,0.35218984495658245,0.45365853658536226,0.04918210606508461,0.11011680671816991,0.20520461908964355,0.0026654542961318944,0.680050610775985,0.03372588531848772,0.0007214666460138926,0.013402290631211716,3.568,35.887,0.561,0.561,0.686,0.696,0.428,0.417
F_2,race,1.0,0.3,67.755,66.939,0.06001386001386001,0.30006930006930005,2.055737075137527,0.013597674625977947,0.35218984495658245,0.45365853658536226,0.04918210606508461,0.11011680671816991,0.1419581222603394,0.002293959985245183,0.6746854123148507,0.02972840584763998,0.0007023475951866126,0.013118785904839059,3.673,33.061,0.69,0.718,0.8,0.817,0.516,0.563
F_3,priors_count,0.0,0.3,69.718,63.38,0.06001386001386001,0.1935204435204435,1.430811198764994,0.0014802606245862574,0.6130869469773028,0.16391692033631142,0.026314038967252526,0.08095461103538285,0.3418989652270239,0.012186619371394633,0.40129475501771933,0.11348433890856788,0.003717683163223363,0.030430031723031055,15.728,36.62,0.953,0.796,0.957,0.802,0.943,0.78
F_3,priors_count,1.0,0.3,60.593,49.788,0.06001386001386001,0.1935204435204435,1.430811198764994,0.0014802606245862574,0.6130869469773028,0.16391692033631142,0.026314038967252526,0.08095461103538285,0.4365690278798334,0.01743771011042739,0.44238061741200346,0.14327897648489935,0.004913258430172089,0.03492052717769047,26.483,50.212,0.144,0.409,0.161,0.374,0.134,0.43
F_3,priors_count,0.75,0.3,64.22,62.569,0.06001386001386001,0.1935204435204435,1.430811198764994,0.0014802606245862574,0.6130869469773028,0.16391692033631142,0.026314038967252526,0.08095461103538285,0.3085938981329459,0.00562295531587509,0.5731768849062836,0.08048122390840201,0.0027488802422541607,0.026196791688514607,13.028,37.431,0.732,0.668,0.823,0.753,0.607,0.55
F_4,c_charge_degree,0.0,0.3,66.866,68.263,0.06001386001386001,0.30006930006930005,2.055737075137527,0.014685488596056185,0.3589893924409454,0.3014861995753729,0.054106592836219485,0.11589045434387854,0.11539651844402316,0.0018707511614869292,0.6809426957198295,0.025745744376985305,0.0004539125446169236,0.01045027415613292,2.994,31.737,0.689,0.699,0.779,0.798,0.528,0.522
F_4,c_charge_degree,1.0,0.3,63.482,63.376,0.06001386001386001,0.30006930006930005,2.055737075137527,0.014685488596056185,0.3589893924409454,0.3014861995753729,0.054106592836219485,0.11589045434387854,0.15670831890016834,0.001848122338061584,0.6684540651681897,0.02552116675190924,0.00042140467006480074,0.010201247009348238,4.989,36.624,0.561,0.559,0.695,0.693,0.426,0.426
F_0,sex,0.0,0.5,64.511,65.091,0.10006930006930008,0.5003465003465003,2.654558001661692,0.05243263335777094,0.004075373151027014,0.8372739916550705,0.06438359246617463,0.1274681404987066,0.34390613110018514,0.006105048818716085,0.6543199302530519,0.06287749993964223,0.0014715936904419408,0.019084944519043138,6.551,34.909,0.586,0.617,0.716,0.75,0.437,0.463
F_0,sex,1.0,0.5,65.401,66.245,0.10006930006930008,0.5003465003465003,2.654558001661692,0.05243263335777094,0.004075373151027014,0.8372739916550705,0.06438359246617463,0.1274681404987066,0.1461391586156226,0.004957670507752618,0.6330236163168835,0.06477812033837166,0.0014193331288200924,0.018712895344003173,7.595,33.755,0.7,0.709,0.784,0.797,0.562,0.562
