ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,worse_case_unfair,epsilon_unfair,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_5,hours-per-week,>=41,0.3,72.096,71.972,0.012599243905291373,0.00010237510237510256,1.945668304397353,0.0006785514540864442,0.97686441338296,0.14211712734868304,inf,0.8414420764766722,0.6567803623813713,0.003485544559783826,0.6827986208589918,0.052413227359238465,0.003248542349414537,0.02742125088454488,3.018,28.028,97.00000000000017,21.95175438596494,0.359,0.338,0.598,0.57,0.194,0.177
F_0,age,>=38,0.5,73.628,73.184,0.030412193766009316,0.00010237510237510237,2.3223308141835684e-31,4.445278965879247e-66,0.9676878839787783,0.2033434160223859,inf,0.7842844890768598,1.6821496186527305,0.014099057480398268,0.6102978645545678,0.18453204479265756,0.0097417602012537,0.04788175756863243,7.901,26.816,3649.000000000063,161.59999999999985,0.233,0.169,0.455,0.358,0.114,0.069
F_0,age,<=37,0.5,87.778,85.772,0.030412193766009316,0.00010237510237510237,2.3223308141835684e-31,4.445278965879247e-66,0.9676878839787783,0.2033434160223859,inf,0.7842844890768598,1.0784419855285672,0.0046920241471306015,0.5816419197932448,0.1269981656156626,0.005806011222404263,0.037223491563256196,4.824,14.228,716.6250000000146,110.0000000000003,0.078,0.103,0.364,0.379,0.022,0.049
F_1,race,0,0.5,88.105,87.892,0.10001023646227863,0.5000511823113932,6.904876325989816,0.055869597686837955,0.0008736339117805707,0.4998206814105914,0.07243980246646296,0.13279648873859864,0.45831224655102354,0.0034971603245247344,0.6631735807299699,0.10070314805188128,0.0028904422922840837,0.025824969026891388,1.638,12.108,5849.999999999332,819.9999999999993,0.074,0.08,0.342,0.357,0.03,0.035
F_1,race,1,0.5,80.466,80.012,0.10001023646227863,0.5000511823113932,6.904876325989816,0.055869597686837955,0.0008736339117805707,0.4998206814105914,0.07243980246646296,0.13279648873859864,1.49332851230144,0.004593588501660036,0.6354881268051297,0.09380792121209679,0.004888399165968164,0.034034352105387924,4.567,19.988,5849.999999999332,1354.782608695651,0.155,0.149,0.421,0.4,0.064,0.062
F_2,sex,0,0.5,90.37,89.251,0.10001023646227863,0.5000511823113932,6.904876325989816,0.0280392430151085,0.00579529298979296,0.5061068702289835,0.08735305250989597,0.14608223829687453,0.9864501339679044,0.006965730392397309,0.5854025709691426,0.17493784834754655,0.005569654621527912,0.036094405480457524,3.231,10.749,400.516129032261,400.516129032261,0.049,0.069,0.293,0.333,0.017,0.035
F_2,sex,1,0.5,77.237,77.496,0.10001023646227863,0.5000511823113932,6.904876325989816,0.0280392430151085,0.00579529298979296,0.5061068702289835,0.08735305250989597,0.14608223829687453,1.5952072067373466,0.009715610216128807,0.6195496474641286,0.14063529424124646,0.006606609515403277,0.0393746408461131,6.183,22.504,400.516129032261,400.516129032261,0.19,0.146,0.437,0.368,0.084,0.05
F_3,capital-gain,<=3471,0.5,80.513,80.382,0.001515835355389796,0.00010237510237510222,29.840227376077323,0.18221726432093283,0.9665912316249218,0.8810981816187423,inf,0.5772031048491821,0.24210229030547675,6.987452778969394e-05,0.704516946729321,0.0027134787205412465,0.000227407111586959,0.007466842719777448,0.13,19.618,16.500000000000007,0.0,0.1,0.099,0.27,0.265,0.055,0.056
F_3,capital-gain,>=3674,0.5,93.675,91.265,0.001515835355389796,0.00010237510237510222,29.840227376077323,0.18221726432093283,0.9665912316249218,0.8810981816187423,inf,0.5772031048491821,0.4283752815785997,0.0071549149584297774,0.6504019227245013,0.12314209925935174,0.009681822009313296,0.04908060958003099,6.024,8.735,2.6666666666666665,2.0,0.747,0.699,0.967,0.918,0.146,0.101
F_4,capital-loss,<=1876,0.5,81.189,80.897,0.0028591203293870577,0.00010237510237510296,30.504636844852584,0.19034394195425094,0.9707946201281108,0.9310518604869196,inf,0.5798579647661167,0.4434425323282708,4.66458922265471e-05,0.7002450784038072,0.006520822588408335,0.00072947523774919,0.013398823373062304,0.417,19.103,2.0,0.0,0.124,0.125,0.359,0.353,0.056,0.058
F_4,capital-loss,>=1887,0.5,93.119,72.936,0.0028591203293870577,0.00010237510237510296,30.504636844852584,0.19034394195425094,0.9707946201281108,0.9310518604869196,inf,0.5798579647661167,0.6922882577724425,0.027364293947015273,0.4841127980861777,0.366406902373322,0.03467504460639885,0.09269104548607918,22.936,27.064,4.0,2.357142857142857,0.734,0.56,0.939,0.691,0.094,0.151
F_5,hours-per-week,<=40,0.5,85.58,83.978,0.024519048447286414,0.00010237510237510256,2.5301049818548575,0.001151620461832832,0.9572030223778766,0.20811393318156216,inf,0.9938239546613843,1.030051797264175,0.0035362135473801966,0.6211555575451381,0.07925785048837856,0.0044165459353439395,0.032747014734547775,3.479,16.022,220.90909090909062,113.77777777777777,0.074,0.1,0.317,0.343,0.017,0.043
F_5,hours-per-week,>=41,0.5,72.543,72.64,0.024519048447286414,0.00010237510237510256,2.5301049818548575,0.001151620461832832,0.9572030223778766,0.20811393318156216,inf,0.9938239546613843,0.870856588766826,0.006310960400190643,0.6612366281947296,0.09558719834544549,0.0064535172655500826,0.038942255321092134,5.588,27.36,220.90909090909062,41.59999999999996,0.375,0.337,0.617,0.574,0.193,0.159
F_0,age,>=38,0.7,73.628,73.247,0.04529749658715394,0.00010237510237510292,2.782017518770906e-31,7.098106679274041e-66,0.9265640900175035,0.26849040224775633,inf,0.8963850555396599,1.9274754411403874,0.01877910963215185,0.5695301785324691,0.2278981819025217,0.012030356998992851,0.053435331629739485,10.379,26.753,3649.000000000063,137.84615384615356,0.233,0.149,0.455,0.33,0.114,0.053
F_0,age,<=37,0.7,87.329,84.128,0.04529749658715394,0.00010237510237510292,2.782017518770906e-31,7.098106679274041e-66,0.9265640900175035,0.26849040224775633,inf,0.8963850555396599,1.2807439227642443,0.007714068438207617,0.5181343836435194,0.17889776034392013,0.009648010063341058,0.047951096368003474,8.165,15.872,3649.000000000063,184.10204081632656,0.092,0.133,0.402,0.426,0.027,0.07
F_1,race,0,0.7,88.105,87.963,0.14001433104719008,0.7000716552359505,8.169959847398292,0.07859022211283419,0.27796739078579447,0.7011356843991999,0.08760592661218305,0.14388174518334004,0.5614293044931127,0.004869371021689784,0.6341375424121866,0.12932080817644975,0.0042237037043989425,0.03143719415562091,2.564,12.037,5849.999999999332,1171.4285714285704,0.074,0.08,0.342,0.357,0.03,0.034
F_1,race,1,0.7,80.466,79.689,0.14001433104719008,0.7000716552359505,8.169959847398292,0.07859022211283419,0.27796739078579447,0.7011356843991999,0.08760592661218305,0.14388174518334004,1.7751117865317887,0.006389601455929719,0.6018949293293367,0.12693945239344132,0.0068302173658384945,0.040318008090319934,6.348,20.311,5849.999999999332,1639.9999999999986,0.155,0.148,0.421,0.393,0.064,0.064
F_2,sex,0,0.7,90.37,88.91,0.14001433104719008,0.7000716552359505,8.169959847398292,0.03829084017478713,0.3523172959568946,0.7039694656488458,0.11976029687818165,0.1697167759181536,1.1322112731246783,0.009426372439405858,0.5447050862246415,0.20288806857690833,0.007084505060059166,0.040700883442983546,4.256,11.09,400.516129032261,400.516129032261,0.049,0.075,0.293,0.341,0.017,0.04
F_2,sex,1,0.7,77.237,77.42,0.14001433104719008,0.7000716552359505,8.169959847398292,0.03829084017478713,0.3523172959568946,0.7039694656488458,0.11976029687818165,0.1697167759181536,1.9077349620326598,0.013748762530308292,0.5736347992405683,0.18385948676975855,0.008942615509310296,0.046044346341077666,8.58,22.58,400.516129032261,400.516129032261,0.19,0.131,0.437,0.342,0.084,0.04
F_3,capital-gain,<=3471,0.7,80.478,80.333,0.0027233879460054253,0.00010237510237510246,35.38756586966798,0.255888251509405,0.9518347371124553,0.9230160128769891,inf,0.7728147286962054,0.19772108805247834,0.00011649128990074632,0.7042823771378324,0.003442020816249049,0.0002535581365288852,0.007876116177430396,0.145,19.667,16.500000000000007,0.0,0.102,0.101,0.273,0.268,0.057,0.058
F_3,capital-gain,>=3674,0.7,93.966,90.948,0.0027233879460054253,0.00010237510237510246,35.38756586966798,0.255888251509405,0.9518347371124553,0.9230160128769891,inf,0.7728147286962054,0.3749374553032546,0.008196273038796666,0.6499489414138425,0.1284733839507497,0.010500934881931729,0.05113626553227633,6.466,9.052,11.999999999999996,2.6666666666666665,0.724,0.668,0.981,0.919,0.153,0.111
F_4,capital-loss,<=1876,0.7,81.343,80.723,0.006306570994738685,0.00010237510237510286,36.063164504916415,0.26609764552111126,0.9502522511376035,0.9493782657183635,inf,0.7733552092753556,0.44517237537366694,0.0002947275206226888,0.696318085288056,0.012689552817602588,0.0012111565655909577,0.017286571430057338,0.688,19.277,17.66666666666667,0.0,0.132,0.134,0.379,0.37,0.059,0.065
F_4,capital-loss,>=1887,0.7,93.434,65.657,0.006306570994738685,0.00010237510237510286,36.063164504916415,0.26609764552111126,0.9502522511376035,0.9493782657183635,inf,0.7733552092753556,0.7780446828189366,0.04243054247615355,0.3973174677929825,0.4743431180411264,0.04275152915473836,0.10307412957972778,32.828,34.343,3.0,2.357142857142857,0.742,0.465,0.953,0.581,0.12,0.12
F_5,hours-per-week,<=40,0.7,84.981,82.695,0.04222470959430973,0.00010237510237510256,2.9916773935160017,0.0014008094963041593,0.9120825441530498,0.2540565444345935,inf,1.1635372510273112,1.2000566755380098,0.006590918285767918,0.5796476354476078,0.12754754798056525,0.0076724898146369284,0.043219252373705205,6.382,17.305,1125.142857142847,146.99999999999991,0.091,0.141,0.361,0.424,0.018,0.064
F_5,hours-per-week,>=41,0.7,74.162,73.988,0.04222470959430973,0.00010237510237510256,2.9916773935160017,0.0014008094963041593,0.9120825441530498,0.2540565444345935,inf,1.1635372510273112,1.0737084832852704,0.011004608122769918,0.6226716161942659,0.15557482885535986,0.011184740899616342,0.05183074583828198,10.0,26.012,200.99999999999866,54.0,0.412,0.349,0.668,0.597,0.197,0.141
F_0,age,>=38,0.1,74.839,74.943,0.005264914220486489,0.00010237510237510202,1.025001148937297e-31,8.603765581284755e-67,0.9901885152849411,0.04709542143111858,inf,0.33916727786046047,0.6782486900385778,0.0024833460091378615,0.6945857596772684,0.037161062200937664,0.0017777899780831502,0.02020696026031946,1.146,25.057,319.9999999999976,54.141025641025735,0.211,0.201,0.443,0.43,0.086,0.078
F_0,age,<=37,0.1,89.171,88.83,0.005264914220486489,0.00010237510237510202,1.025001148937297e-31,8.603765581284755e-67,0.9901885152849411,0.04709542143111858,inf,0.33916727786046047,0.5212711376386896,0.0007319660320540039,0.6835950832209163,0.028587797658682208,0.001079965409298845,0.01619524778162381,0.812,11.17,337.8399999999977,39.291666666666615,0.067,0.07,0.345,0.345,0.023,0.027
F_1,race,0,0.1,87.159,87.374,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.0116816788951197,0.5656783354715431,0.10173134328358611,0.018726612710297703,0.06969028999930559,0.2930877685211643,0.0007277072040576533,0.695508012994631,0.028261601475481762,0.0011550035594758941,0.016746620092095148,0.502,12.626,186.99999999999963,62.333333333333215,0.085,0.086,0.36,0.369,0.036,0.035
F_1,race,1,0.1,81.385,81.122,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.0116816788951197,0.5656783354715431,0.10173134328358611,0.018726612710297703,0.06969028999930559,0.7634419714298171,0.0009552444279592965,0.6912044938704723,0.021936206721881034,0.0012890943034038634,0.01749863838239737,1.075,18.878,759.4999999999714,135.77777777777837,0.145,0.144,0.418,0.411,0.052,0.053
F_2,sex,0,0.1,91.312,91.097,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.004772295229505582,0.6157352435619015,0.09765445347233352,0.018577017261502345,0.06840562161247886,0.4713669734310106,0.0012796521432265897,0.6719926733680938,0.05318587077081675,0.0013958322648075666,0.017885490115781607,0.893,8.903,420.6578947368465,161.79149797571017,0.048,0.052,0.316,0.324,0.017,0.021
F_2,sex,1,0.1,77.679,77.756,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.004772295229505582,0.6157352435619015,0.09765445347233352,0.018577017261502345,0.06840562161247886,0.7136415657102817,0.0018641204245406313,0.6939797895312854,0.03117219615379159,0.0014297114060593823,0.01833316748381112,1.058,22.244,615.9999999999945,160.25062656641774,0.18,0.172,0.429,0.418,0.07,0.064
F_3,capital-gain,<=3471,0.1,81.402,81.39,0.00014509806418010784,0.00010237510237510306,13.398657626070024,0.03642711783376783,0.9900664699014314,0.49366985121592344,inf,0.2284592661841338,0.098792419159368,1.9006121307941516e-05,0.7068498004135576,0.0003720462587851604,2.0738599275938068e-05,0.002272937570888336,0.012,18.61,1.0,0.0,0.092,0.092,0.268,0.268,0.047,0.047
F_3,capital-gain,>=3674,0.1,95.212,95.028,0.00014509806418010784,0.00010237510237510306,13.398657626070024,0.03642711783376783,0.9900664699014314,0.49366985121592344,inf,0.2284592661841338,0.17111348938666637,0.0002890820550318397,0.701169235925226,0.011042283395051077,0.0009915563629869135,0.015653609675761043,0.552,4.972,1.0,0.0,0.79,0.788,0.972,0.97,0.121,0.121
F_4,capital-loss,<=1876,0.1,81.961,81.961,0.00030595493220300803,0.00010237510237510296,13.642088322807036,0.03793810814750036,0.9867883185945643,0.7280910415992831,inf,0.2283044157394185,0.13971357903482584,3.665418701279378e-05,0.706710159919696,0.0006650208852792649,4.085334122878008e-05,0.0031550575552361194,0.023,18.039,1.0,0.0,0.118,0.118,0.362,0.361,0.047,0.047
F_4,capital-loss,>=1887,0.1,92.857,87.698,0.00030595493220300803,0.00010237510237510296,13.642088322807036,0.03793810814750036,0.9867883185945643,0.7280910415992831,inf,0.2283044157394185,0.38210443340503764,0.008086361867260033,0.6519555832270192,0.1262071613889377,0.010048707729401442,0.04997149172129228,5.952,12.302,1.023809523809524,1.0,0.746,0.694,0.943,0.875,0.117,0.117
F_5,hours-per-week,<=40,0.1,86.858,86.718,0.0033966439722114064,0.00010237510237510233,0.9672112101349922,0.00011982335606719988,0.9882480467066768,0.05643400087270221,inf,0.7701903426440219,0.4921238186112846,0.00043243888148393743,0.6898956299260657,0.01305974781501009,0.0006789986049966072,0.012878433469704227,0.573,13.282,147.99999999999955,21.098214285714352,0.063,0.066,0.304,0.311,0.011,0.014
F_5,hours-per-week,>=41,0.1,70.959,70.997,0.0033966439722114064,0.00010237510237510233,0.9672112101349922,0.00011982335606719988,0.9882480467066768,0.05643400087270221,inf,0.7701903426440219,0.35120332962226086,0.0007815643594821817,0.7018920261176509,0.012556166994451962,0.0008492025001696218,0.01413976920560583,0.642,29.003,81.99999999999993,26.508620689655196,0.327,0.323,0.545,0.54,0.176,0.173
F_0,age,>=38,0.3,74.839,74.901,0.017051349132811224,0.00010237510237510216,1.880721163019383e-31,2.7962238436231504e-66,0.9831319479632067,0.12807716409696865,inf,0.5942799184224477,1.2269630927913053,0.007625111585389643,0.6620614171736807,0.10851888083918217,0.005511604361650848,0.035730634270177655,3.812,25.099,6062.999999999457,147.99999999999955,0.211,0.182,0.443,0.401,0.086,0.063
F_0,age,<=37,0.3,88.631,88.221,0.017051349132811224,0.00010237510237510216,1.880721163019383e-31,2.7962238436231504e-66,0.9831319479632067,0.12807716409696865,inf,0.5942799184224477,0.7931155681020332,0.0024195771087902307,0.6463410651822615,0.07486932604604922,0.0028570180002578742,0.026095832050533868,2.196,11.779,6062.999999999457,159.50000000000034,0.073,0.081,0.361,0.374,0.024,0.031
F_1,race,0,0.3,87.159,87.805,0.060006141877367185,0.3000307093868359,5.348494203636101,0.034370166652903766,0.28806415486367404,0.3026865671641396,0.04913212821562817,0.1110667695328342,0.44601567569773226,0.0022664632337799466,0.6671596417123656,0.07444728606929536,0.0027052332782364335,0.025388742948518034,1.65,12.195,759.4999999999714,192.3518518518527,0.085,0.088,0.36,0.388,0.036,0.033
F_1,race,1,0.3,81.385,80.991,0.060006141877367185,0.3000307093868359,5.348494203636101,0.034370166652903766,0.28806415486367404,0.3026865671641396,0.04913212821562817,0.1110667695328342,1.2549819859723526,0.0029421028505374723,0.6614634666146503,0.06093776851736768,0.0034621041847248918,0.028690508503502375,2.901,19.009,759.4999999999714,242.46031746031852,0.145,0.142,0.418,0.406,0.052,0.053
F_2,sex,0,0.3,91.312,90.727,0.060006141877367185,0.3000307093868359,5.348494203636101,0.01595585576733682,0.35588721885741564,0.30078184884257864,0.05407884685558431,0.11588099066919127,0.7297009321383163,0.0036089184782866126,0.6313437566813845,0.12118752972704253,0.00330210063269667,0.02734485368356393,1.879,9.273,420.6578947368465,245.38377192982713,0.048,0.057,0.316,0.327,0.017,0.025
F_2,sex,1,0.3,77.679,77.955,0.060006141877367185,0.3000307093868359,5.348494203636101,0.01595585576733682,0.35588721885741564,0.30078184884257864,0.05407884685558431,0.11588099066919127,1.223611877784732,0.00530601061668942,0.6640638626936723,0.08620878591946152,0.004084080472464691,0.030971317275388995,3.219,22.045,615.9999999999945,360.56390977443994,0.18,0.161,0.429,0.403,0.07,0.054
F_3,capital-gain,<=3471,0.3,81.859,81.828,0.0006869671934366608,0.00010237510237510286,23.19425931391931,0.10973056683781857,0.9824499200179133,0.7972627360979573,inf,0.4162756630610764,0.13971357903482584,0.0,0.7064399933588001,0.00047759556668383927,5.3883489417435424e-05,0.003641939841538591,0.031,18.172,1.0,0.0,0.091,0.091,0.276,0.275,0.044,0.044
F_3,capital-gain,>=3674,0.3,94.749,93.607,0.0006869671934366608,0.00010237510237510286,23.19425931391931,0.10973056683781857,0.9824499200179133,0.7972627360979573,inf,0.4162756630610764,0.296377257478104,0.0025086778337352197,0.6868683822081066,0.04836963012564429,0.003614558764908791,0.029961848848447506,2.055,6.393,1.0,1.0,0.765,0.749,0.97,0.952,0.123,0.113
F_4,capital-loss,<=1876,0.3,82.388,82.283,0.0015076068161473386,0.00010237510237510226,23.56115835816639,0.11365097413831377,0.9779005106977663,0.886826132676601,inf,0.41488942691350805,0.3235771744512493,2.0088238558576544e-05,0.7042658978102696,0.0024909023147057035,0.00027778534323717134,0.008278423838606101,0.165,17.717,1.2,0.0,0.117,0.117,0.366,0.364,0.045,0.046
F_4,capital-loss,>=1887,0.3,93.469,80.0,0.0015076068161473386,0.00010237510237510226,23.56115835816639,0.11365097413831377,0.9779005106977663,0.886826132676601,inf,0.41488942691350805,0.6015303318625556,0.021657146649928592,0.5615455047075248,0.28245217236696296,0.023442172427795928,0.07632107579483344,15.918,20.0,5.857142857142856,3.0,0.751,0.608,0.942,0.763,0.091,0.073
F_5,hours-per-week,<=40,0.3,87.077,86.346,0.01250666276311029,0.00010237510237510267,1.5091500784200282,0.0003695554009300901,0.9767448556150962,0.14627403285779994,inf,1.004703415853588,0.7907449776651333,0.0017590663775720852,0.6582872193670237,0.040246394024665684,0.0020771023348977683,0.02248144681651714,1.828,13.654,1638.7500000000687,115.19831223628668,0.069,0.083,0.332,0.353,0.01,0.024
F_5,hours-per-week,>=41,0.3,71.288,71.928,0.01250666276311029,0.00010237510237510267,1.5091500784200282,0.0003695554009300901,0.9767448556150962,0.14627403285779994,inf,1.004703415853588,0.721613697114498,0.004049526568736054,0.681524351415256,0.06102483093004703,0.003963865931462394,0.03055187936789186,3.114,28.072,56.999999999999915,18.00000000000001,0.344,0.319,0.568,0.546,0.182,0.155
F_0,age,>=38,0.5,74.839,74.36,0.02984389498874937,0.00010237510237510233,2.489719133883635e-31,4.5169769742828784e-66,0.968558504344838,0.20417132112208752,inf,0.7621808898909685,1.6238583948016012,0.013207406411013495,0.6198204722053868,0.17382198128115,0.00898367569656192,0.045977344126887365,6.728,25.64,6062.999999999457,206.86363636363694,0.211,0.161,0.443,0.364,0.086,0.051
F_0,age,<=37,0.5,88.239,86.599,0.02984389498874937,0.00010237510237510233,2.489719133883635e-31,4.5169769742828784e-66,0.968558504344838,0.20417132112208752,inf,0.7621808898909685,1.0555981209613594,0.003898614705768132,0.5875751357049019,0.12231370126526371,0.005876854815001448,0.03739043905803357,4.637,13.401,888.3333333333258,282.09999999999985,0.085,0.1,0.392,0.389,0.029,0.047
F_1,race,0,0.5,87.159,87.805,0.10001023646227863,0.5000511823113932,6.904876325989816,0.056833697733202716,0.009578818749842661,0.5028059701492732,0.07143514913439608,0.13190854258791485,0.5447135287088477,0.003545711485794516,0.6389798867454645,0.10728167500118627,0.003994781932218026,0.03083930723805216,2.654,12.195,759.4999999999714,226.29629629629733,0.085,0.086,0.36,0.383,0.036,0.032
F_1,race,1,0.5,81.385,80.848,0.10001023646227863,0.5000511823113932,6.904876325989816,0.056833697733202716,0.009578818749842661,0.5028059701492732,0.07143514913439608,0.13190854258791485,1.6094761784990026,0.005105870254672528,0.6286521766341648,0.10157036571032566,0.005647244463109779,0.03664362960589223,4.693,19.152,759.4999999999714,339.44444444444594,0.145,0.141,0.418,0.4,0.052,0.053
F_2,sex,0,0.5,91.312,90.511,0.10001023646227863,0.5000511823113932,6.904876325989816,0.026175316258803302,0.000801213213607684,0.4993101333742041,0.08819392017876702,0.14682135411441455,1.011549863464551,0.006374088737158598,0.5632337886620176,0.18043914395362137,0.005953774153211482,0.03717563032771344,3.45,9.489,615.9999999999945,420.6578947368465,0.048,0.064,0.316,0.351,0.017,0.03
F_2,sex,1,0.5,77.679,77.832,0.10001023646227863,0.5000511823113932,6.904876325989816,0.026175316258803302,0.000801213213607684,0.4993101333742041,0.08819392017876702,0.14682135411441455,1.5675890165547377,0.009414427136942596,0.6315044723491227,0.13756473435035288,0.00640866601066518,0.03879473537071055,5.243,22.168,615.9999999999945,420.6578947368465,0.18,0.146,0.429,0.377,0.07,0.044
F_3,capital-gain,<=3471,0.5,82.01,81.966,0.0012907501329133206,0.00010237510237510263,29.94366001680851,0.18307485341791616,0.971341748140367,0.894884106643573,inf,0.5796259939173348,0.199447473651089,7.239943637866241e-06,0.7052060687950702,0.0015105170995472986,0.00015392609688751567,0.006149301170721948,0.087,18.034,4.25,0.0,0.089,0.089,0.273,0.272,0.043,0.043
F_3,capital-gain,>=3674,0.5,95.37,93.519,0.0012907501329133206,0.00010237510237510263,29.94366001680851,0.18307485341791616,0.971341748140367,0.894884106643573,inf,0.5796259939173348,0.24199101739560827,0.0029068806644868385,0.690368561031108,0.04558837658420886,0.003222279284767471,0.028321499957685653,1.852,6.481,1.0,1.0,0.738,0.719,0.975,0.949,0.102,0.102
F_4,capital-loss,<=1876,0.5,82.575,82.513,0.0032652119531652994,0.00010237510237510188,30.429344929060196,0.18956802800936132,0.9682498557427056,0.929257380875931,inf,0.5776675293344697,0.2830850463554716,1.7274527012066017e-05,0.7038138218969122,0.0027060385434160895,0.0002964835363753578,0.008548830444997563,0.188,17.487,1.5263157894736843,0.0,0.115,0.115,0.364,0.363,0.044,0.045
F_4,capital-loss,>=1887,0.5,93.805,69.469,0.0032652119531652994,0.00010237510237510188,30.429344929060196,0.18956802800936132,0.9682498557427056,0.929257380875931,inf,0.5776675293344697,0.765827314122952,0.03834256859007614,0.45750216960807844,0.42653908248561884,0.036647977129568285,0.09547545833404919,27.876,30.531,6.000000000000001,3.0,0.748,0.496,0.953,0.626,0.109,0.091
F_5,hours-per-week,<=40,0.5,87.087,85.583,0.023308494451935672,0.00010237510237510267,2.385905921598037,0.0010437691993625776,0.9564015495797179,0.20789256664952963,inf,1.2546026268330472,1.0041605585966558,0.003558793362084618,0.6226857111868799,0.07669882997735358,0.004104503632876054,0.03157507237514265,3.571,14.417,1638.7500000000687,120.38028169014048,0.076,0.105,0.359,0.396,0.01,0.037
F_5,hours-per-week,>=41,0.5,72.545,72.695,0.023308494451935672,0.00010237510237510267,2.385905921598037,0.0010437691993625776,0.9564015495797179,0.20789256664952963,inf,1.2546026268330472,0.8272735380324974,0.004823697981296223,0.6656452321414269,0.08281492146799144,0.006018561819043665,0.038003639506946865,4.96,27.305,142.05882352941177,35.317647058823546,0.358,0.328,0.595,0.563,0.174,0.147
F_0,age,>=38,0.7,74.839,73.485,0.04546534442362397,0.00010237510237510222,2.917204405710759e-31,4.803769186130488e-66,0.9272968831382494,0.2650403051778346,inf,0.8910630282450458,1.90813882620594,0.01767312586443114,0.5724960616745104,0.22241405123710106,0.011815625901614227,0.05287834685665613,9.436,26.515,1071.0000000000039,186.00000000000017,0.211,0.148,0.443,0.333,0.086,0.048
F_0,age,<=37,0.7,87.459,84.672,0.04546534442362397,0.00010237510237510222,2.917204405710759e-31,4.803769186130488e-66,0.9272968831382494,0.2650403051778346,inf,0.8910630282450458,1.209211211668979,0.008000721961795553,0.536958904285868,0.1703000226470876,0.008585709461492777,0.04535085698504969,7.631,15.328,2242.5000000001596,189.5454545454544,0.097,0.133,0.417,0.44,0.032,0.071
F_1,race,0,0.7,87.159,88.02,0.14001433104719008,0.7000716552359505,8.169959847398292,0.07910440880422873,0.27404430535971397,0.7022089552238695,0.08692907492432346,0.1433290317253872,0.6436654450265729,0.0051651689896886,0.6129283088443872,0.14126300687054807,0.005483680343821323,0.036099633967719404,3.587,11.98,759.4999999999714,339.44444444444594,0.085,0.09,0.36,0.402,0.036,0.033
F_1,race,1,0.7,81.385,80.275,0.14001433104719008,0.7000716552359505,8.169959847398292,0.07910440880422873,0.27404430535971397,0.7022089552238695,0.08692907492432346,0.1433290317253872,1.8844442018680496,0.007071610248229382,0.5953495444951256,0.13465609277959706,0.007688119720571172,0.04281569771770413,6.388,19.725,759.4999999999714,339.44444444444594,0.145,0.144,0.418,0.394,0.052,0.058
F_2,sex,0,0.7,91.312,89.988,0.14001433104719008,0.7000716552359505,8.169959847398292,0.03645905008669409,0.3568387287249968,0.6981450252952048,0.12079835460036922,0.17054024454709363,1.176324197475017,0.009129622539759248,0.5219504968615168,0.21364939852633513,0.007794160878223404,0.042477329213165535,4.529,10.012,615.9999999999945,420.6578947368465,0.048,0.071,0.316,0.363,0.017,0.037
F_2,sex,1,0.7,77.679,77.342,0.14001433104719008,0.7000716552359505,8.169959847398292,0.03645905008669409,0.3568387287249968,0.6981450252952048,0.12079835460036922,0.17054024454709363,1.8144724139613018,0.012819137282492486,0.5973226011947637,0.1743895000577844,0.00823615586145645,0.04402054322025758,7.083,22.658,615.9999999999945,420.6578947368465,0.18,0.136,0.429,0.353,0.07,0.041
F_3,capital-gain,<=3471,0.7,81.779,81.49,0.003304236321828392,0.00010237510237510279,35.432631237650156,0.2566233278782479,0.9565032049649206,0.9327879167160513,inf,0.7744478259592741,0.2794271580696517,0.0,0.7010260562350596,0.004471900769079167,0.0005017105237338601,0.011112684387066241,0.289,18.51,1.0,0.0,0.094,0.094,0.273,0.266,0.051,0.053
F_3,capital-gain,>=3674,0.7,91.915,89.362,0.003304236321828392,0.00010237510237510279,35.432631237650156,0.2566233278782479,0.9565032049649206,0.9327879167160513,inf,0.7744478259592741,0.41609809357391647,0.009259633629036333,0.644634632871892,0.1355159160020845,0.012732584763062733,0.056232488803404465,7.66,10.638,1.1891891891891893,1.0,0.66,0.6,0.947,0.882,0.133,0.084
F_4,capital-loss,<=1876,0.7,82.577,81.924,0.006172293442837961,0.00010237510237510258,36.03549809155766,0.26544424430436203,0.9519969192212034,0.9496389597678248,inf,0.7714631654631067,0.4463548411737359,0.0002487610894075819,0.6948870509874734,0.01234895485819799,0.0012115828345861065,0.017293862350225654,0.722,18.076,1.6666666666666667,0.0,0.121,0.123,0.377,0.366,0.05,0.056
F_4,capital-loss,>=1887,0.7,92.188,55.208,0.006172293442837961,0.00010237510237510258,36.03549809155766,0.26544424430436203,0.9519969192212034,0.9496389597678248,inf,0.7714631654631067,0.8729766209780108,0.05254299332272479,0.2819656635446792,0.5560202736394833,0.052407707806590494,0.11431581009223746,42.188,44.792,3.0,2.3076923076923075,0.734,0.396,0.938,0.465,0.125,0.188
