ID,ID2,Feature,Feature2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_4,F_1,capital-loss,race,0.1,81.544,79.793,0.12566330100544854,0.12566330100544854,1.6860792021625381,0.003358691765333868,0.9977392955968833,0.06854217330479133,0.005149270248981503,0.035454865316400894,3.695,20.207,0.037574388083702025,6.901006425271786,0.143,0.168,0.414,0.429,0.058,0.086
F_4,F_2,capital-loss,sex,0.1,81.544,79.619,0.12379307455542288,0.12379307455542288,1.6510084135460485,0.003051807224157191,0.9977416791591269,0.06329955049074873,0.00496971947171617,0.0348304675033132,3.337,20.381,0.03639905068620314,6.249495283647686,0.143,0.165,0.414,0.418,0.058,0.085
F_4,F_3,capital-loss,capital-gain,0.1,81.544,77.838,0.13717077797708777,0.13717077797708777,2.1088967540565786,0.006022692226654256,0.9977409525756725,0.10970943506096878,0.007823409557694876,0.04381269846800889,5.773,22.162,0.054324017694332045,4.142606997590192,0.143,0.19,0.414,0.434,0.058,0.113
F_4,F_5,capital-loss,hours-per-week,0.1,81.544,79.414,0.1332603449980957,0.1332603449980957,1.6944827552698833,0.0030837810060110873,0.9977413014691964,0.06578795318555879,0.005231396898171981,0.035720960304644556,3.706,20.586,0.03791906163353269,6.615240372816755,0.143,0.165,0.414,0.415,0.058,0.087
F_5,F_0,hours-per-week,age,0.1,81.544,80.326,0.01847345275457979,0.01847345275457979,1.3818598571537413,0.001588833267012165,0.9976971093092266,0.0413770778460937,0.003621014033121084,0.029426748767695774,2.262,19.674,0.02898297585465654,7.702366420724611,0.143,0.148,0.414,0.399,0.058,0.069
F_5,F_1,hours-per-week,race,0.1,81.544,80.755,0.016866455088645482,0.016866455088645482,1.2191552137345907,0.0017465554324931486,0.9977228795385221,0.03439296763198539,0.0028170832488178445,0.02593099389245248,1.935,19.245,0.023810257213225175,10.157723708793473,0.143,0.148,0.414,0.408,0.058,0.067
F_5,F_2,hours-per-week,sex,0.1,81.544,80.878,0.014009808615200403,0.014009808615200403,1.2095986759443371,0.001477885522421873,0.9977151219530007,0.03720315663289372,0.0028001659748454035,0.025783380616659905,1.709,19.122,0.024264445365271566,10.000221665397248,0.143,0.146,0.414,0.406,0.058,0.065
F_5,F_3,hours-per-week,capital-gain,0.1,81.544,77.93,0.024156020121267385,0.024156020121267385,2.0873284454608836,0.004593933558370343,0.9977376178188291,0.0996838592905109,0.0077851748199767555,0.043718876054919004,5.456,22.07,0.053496787742490004,4.9393583596714405,0.143,0.179,0.414,0.414,0.058,0.106
F_5,F_4,hours-per-week,capital-loss,0.1,81.544,79.599,0.13172739054958438,0.13172739054958438,1.6606941658833958,0.0030239527042391617,0.9977395764763808,0.06316664001583366,0.0050382892328356445,0.03502319173631221,3.665,20.401,0.03666392104018913,6.780913992212858,0.143,0.164,0.414,0.417,0.058,0.085
F_0,F_1,age,race,0.3,81.544,80.602,0.025653076035266897,0.025653076035266897,1.8098118498000313,0.0037144119993606146,0.9966180718068226,0.10961543062814716,0.006380416412411685,0.03850763995436575,3.828,19.398,0.060561186983278906,13.024190616417819,0.143,0.134,0.414,0.376,0.058,0.059
F_0,F_2,age,sex,0.3,81.544,80.551,0.019841345283982625,0.019841345283982625,1.7628204476570513,0.003981850590855752,0.996516486579434,0.11085763481332127,0.006027399930246866,0.037416022770730695,3.654,19.449,0.05887447080046628,16.28064485257461,0.143,0.128,0.414,0.36,0.058,0.054
F_0,F_3,age,capital-gain,0.3,81.544,70.724,0.05278292955692121,0.05278292955692121,3.645108307152982,0.013588118103060244,0.9970327949483457,0.25685813045572836,0.023067509429979458,0.07532001114643797,16.45,29.276,0.16333390079503415,4.710024394338296,0.143,0.25,0.414,0.411,0.058,0.2
F_0,F_4,age,capital-loss,0.3,81.544,75.177,0.28012528848201845,0.28012528848201845,2.9327282949431748,0.009203498229014711,0.9970604468532883,0.18015562162260498,0.015530765009603485,0.06160264019965725,10.564,24.823,0.11394825087683007,6.511746997698188,0.143,0.208,0.414,0.415,0.058,0.142
F_0,F_5,age,hours-per-week,0.3,81.544,78.145,0.07710340176301045,0.07710340176301045,2.3699953430468637,0.004756115867692007,0.9969159686740889,0.12433547079812642,0.0106737871466657,0.05049915677774866,6.449,21.855,0.08609160234943469,8.112265143488937,0.143,0.156,0.414,0.37,0.058,0.089
F_1,F_0,race,age,0.3,81.544,80.684,0.02559717173057452,0.02559717173057452,1.7911020998118534,0.00350278763575233,0.9966353771412264,0.10517640817728216,0.006232901498837336,0.038132184057973355,3.931,19.316,0.05958899138567594,13.895810201025249,0.143,0.135,0.414,0.379,0.058,0.059
F_1,F_2,race,sex,0.3,81.544,81.4,0.015591245613916671,0.015591245613916671,1.5917650830311307,0.004514529419715829,0.9967483838795249,0.10189419097073958,0.0049259940067364815,0.03362068299412345,3.03,18.6,0.04985834272320038,37.66911661838759,0.143,0.13,0.414,0.383,0.058,0.05
F_1,F_3,race,capital-gain,0.3,81.544,71.062,0.05488805270031771,0.05488805270031771,3.521916604662966,0.014448991535422175,0.9970123324554766,0.24841634687098801,0.021218939092653176,0.07225631509495255,15.948,28.938,0.15436893432710844,9.98011806872054,0.143,0.257,0.414,0.432,0.058,0.202
F_1,F_4,race,capital-loss,0.3,81.544,75.596,0.28227487003655294,0.28227487003655294,2.9417228131251476,0.010074894657703153,0.9970534847377582,0.18630382458096262,0.015413959121085678,0.061428435959996,10.943,24.404,0.11458617427806819,6.267572549048995,0.143,0.218,0.414,0.446,0.058,0.147
F_1,F_5,race,hours-per-week,0.3,81.544,79.947,0.07632234109148206,0.07632234109148206,2.0722888014717573,0.005110489824069314,0.996987988764203,0.10549851418054537,0.008138483494226096,0.04405856492349819,5.548,20.053,0.0704199908140991,10.16149381864108,0.143,0.156,0.414,0.406,0.058,0.077
F_2,F_0,sex,age,0.3,81.544,80.755,0.019930326301375922,0.019930326301375922,1.7408877114876804,0.00417525997604318,0.9964966008205292,0.11204351674652376,0.005913737141399661,0.036944168030276905,3.593,19.245,0.05863511430897992,14.920260361395915,0.143,0.127,0.414,0.364,0.058,0.053
F_2,F_1,sex,race,0.3,81.544,81.349,0.01577797189921326,0.01577797189921326,1.6113970100333614,0.004466130693413993,0.9967590308909398,0.10290727915714158,0.0050521925539566415,0.034060794298430244,3.04,18.651,0.05086784112008334,34.01439712827094,0.143,0.13,0.414,0.382,0.058,0.051
F_2,F_3,sex,capital-gain,0.3,81.544,71.215,0.054039524446692355,0.054039524446692355,3.547152042136262,0.013700269254427152,0.9970329821538746,0.24852918409738584,0.021714732221899936,0.07309265363468262,15.959,28.785,0.15600832449556754,4.507387822439389,0.143,0.251,0.414,0.423,0.058,0.197
