ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,age,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.0,0.622966893767072,0.11538461538461539,0.017108456286292012,0.06506235751041317,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_1,sex,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.01569715558822893,0.6211173818453778,0.13636363636363621,0.0161634174837407,0.06552785058758864,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_2,cp,0.1,71.667,73.333,0.00011923924157345528,0.01694915254237288,0.6295604867733239,0.004102248541325872,0.826869889285653,0.0418753359929831,1.8612771635395873,0.4465812304672054,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128006866,5.0,26.667,0.517,0.533,0.75,0.786,0.312,0.312
F_3,trestbps,0.1,71.667,71.667,0.0010496730866364759,0.01694915254237288,0.0,0.0,0.9619631668251951,0.015122648738356191,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_4,chol,0.1,71.667,73.333,0.007740929044364964,0.016949152542372878,0.0,0.0,0.9897956513705651,0.021449405776698377,nan,nan,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028946429403031316,0.026773185909124083,1.667,26.667,0.517,0.5,0.75,0.75,0.312,0.281
F_5,fbs,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.010464770392152625,0.5761512019156774,0.35714285714285715,0.015448289933398227,0.060570547370255905,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_6,restecg,0.1,71.667,71.667,0.009090909090909092,0.15,0.5623484328738687,0.009398987900297763,0.6581216836542965,0.10893246187363836,0.11570443204190395,0.16899882611868175,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_7,thalach,0.1,71.667,75.0,0.0044979656097767625,0.01694915254237288,0.0,0.0,0.9863939238321437,0.016335314284863865,nan,nan,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783366,0.03817313448177378,3.333,25.0,0.517,0.517,0.75,0.786,0.312,0.281
F_8,exang,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.00523238519607631,0.6137868106173305,0.19047619047619047,0.01649620411064255,0.06325643715031908,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_9,oldpeak,0.1,71.667,70.0,0.007344769927046911,0.01694915254237288,0.6908700104910265,0.017476824374398188,0.9751410993626107,0.10781792464960765,0.16100153027735056,0.21821552876116657,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028946429403032704,0.026773185909122015,1.667,30.0,0.517,0.5,0.75,0.714,0.312,0.312
F_10,ca,0.1,71.667,71.667,0.008385419135105602,0.01694915254237288,0.8121538371746783,0.03256668739949816,0.8170914783333716,0.2693877551020407,0.3953022128252202,0.21076419420943432,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_11,thal,0.1,71.667,73.333,0.009090909090909092,0.21666666666666667,0.08146905910551792,7.386444338412791e-05,0.7289372005161951,0.0322278298485941,0.6740733103433862,0.21808251843028617,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028946429403031316,0.026773185909124083,1.667,26.667,0.517,0.5,0.75,0.75,0.312,0.281
F_0,age,0.3,71.667,68.333,0.02727272727272727,0.3,0.41914073710447747,0.0,0.362649746980485,0.34615384615384603,0.051325368858876036,0.11269130886824615,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783636,0.0381731344817717,3.333,31.667,0.517,0.517,0.75,0.714,0.312,0.344
F_1,sex,0.3,71.667,71.667,0.02727272727272727,0.3,0.41914073710447747,0.02616192598038155,0.3595803029496207,0.3181818181818184,0.05130570878692776,0.1131630770148363,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_2,cp,0.3,71.667,70.0,0.0002338694619689409,0.016949152542372878,0.6441723865768446,0.0008259853016875035,0.748923180542259,0.07961014317750567,2.0794896728457015,0.46516992107131905,0.2613801725141405,0.007848577794114471,0.61060640585891,0.15877016129032268,0.020174315429642972,0.07067341897375658,11.667,30.0,0.517,0.467,0.75,0.679,0.312,0.281
F_3,trestbps,0.3,71.667,70.0,0.004446200754182939,0.01694915254237288,0.0,0.0,0.9540195762627542,0.05281151471741545,nan,nan,0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.0028986202844110097,0.026774480407556984,1.667,30.0,0.517,0.533,0.75,0.75,0.312,0.344
