ID,ID2,Feature,Feature2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_2,F_1,cp,sex,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_2,F_3,cp,trestbps,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_2,F_4,cp,chol,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_2,F_5,cp,fbs,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_2,F_6,cp,restecg,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_2,F_7,cp,thalach,0.1,70.0,70.0,0,0,0.197584838318736,0.00523238519607631,0.6557632539969138,0.09687499999999993,0.011585760615581368,0.053548670187880745,6.667,30.0,0.06666666666666667,1.0,0.5,0.467,0.714,0.679,0.312,0.281
F_2,F_8,cp,exang,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_2,F_9,cp,oldpeak,0.1,70.0,63.333,0,0,0.197584838318736,0.0,0.6549305384178419,0.06666666666666667,0.011778097989032982,0.05398361518045447,6.667,36.667,0.06666666666666667,1.0,0.5,0.5,0.714,0.643,0.312,0.375
F_2,F_10,cp,ca,0.1,70.0,68.333,0,0,0.17111348938666637,0.007848577794114471,0.6708203932499369,0.09545454545454543,0.0084007422607881,0.0456093700930559,5.0,31.667,0.05,1.0,0.5,0.55,0.714,0.75,0.312,0.375
F_2,F_11,cp,thal,0.1,70.0,70.0,0,0,0.13971357903482584,0.00523238519607631,0.6831300510639732,0.06458333333333327,0.005696711621064748,0.037552293074943205,3.333,30.0,0.03333333333333333,1.0,0.5,0.533,0.714,0.75,0.312,0.344
F_3,F_0,trestbps,age,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_3,F_1,trestbps,sex,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_3,F_2,trestbps,cp,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_3,F_4,trestbps,chol,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_3,F_5,trestbps,fbs,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_3,F_6,trestbps,restecg,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_3,F_7,trestbps,thalach,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_3,F_8,trestbps,exang,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_3,F_9,trestbps,oldpeak,0.1,70.0,66.667,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516491,0.0381721803670644,3.333,33.333,0.03333333333333333,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_3,F_10,trestbps,ca,0.1,70.0,70.0,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.0058890489945163296,0.03817218036706338,3.333,30.0,0.03333333333333333,1.0,0.5,0.5,0.714,0.714,0.312,0.312
F_3,F_11,trestbps,thal,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_4,F_0,chol,age,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_4,F_1,chol,sex,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_4,F_2,chol,cp,0.1,70.0,70.0,0,0,0.197584838318736,0.0,0.6549305384178419,0.06666666666666667,0.011778097989032815,0.05398361518045376,6.667,30.0,0.06666666666666667,1.0,0.5,0.5,0.714,0.714,0.312,0.312
F_4,F_3,chol,trestbps,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_4,F_5,chol,fbs,0.1,70.0,71.667,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.002896444961566907,0.02677318590912646,1.667,28.333,0.016666666666666666,1.0,0.5,0.483,0.714,0.714,0.312,0.281
F_4,F_6,chol,restecg,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_4,F_7,chol,thalach,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_4,F_8,chol,exang,0.1,70.0,71.667,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.002896444961566907,0.02677318590912646,1.667,28.333,0.016666666666666666,1.0,0.5,0.483,0.714,0.714,0.312,0.281
F_4,F_9,chol,oldpeak,0.1,70.0,66.667,0,0,0.13971357903482584,0.00523238519607631,0.6831300510639732,0.06458333333333324,0.005696711621064752,0.03755229307494323,3.333,33.333,0.03333333333333333,1.0,0.5,0.533,0.714,0.714,0.312,0.375
F_4,F_10,chol,ca,0.1,70.0,70.0,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.0058890489945163296,0.03817218036706338,3.333,30.0,0.03333333333333333,1.0,0.5,0.5,0.714,0.714,0.312,0.312
F_4,F_11,chol,thal,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_0,fbs,age,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_1,fbs,sex,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_2,fbs,cp,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_5,F_3,fbs,trestbps,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_4,fbs,chol,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_6,fbs,restecg,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_7,fbs,thalach,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_5,F_8,fbs,exang,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_5,F_9,fbs,oldpeak,0.1,70.0,65.0,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.0655913978494623,0.008785493956083513,0.04662575821930234,5.0,35.0,0.05,1.0,0.5,0.517,0.714,0.679,0.312,0.375
F_5,F_10,fbs,ca,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_5,F_11,fbs,thal,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_0,restecg,age,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_1,restecg,sex,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_2,restecg,cp,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_6,F_3,restecg,trestbps,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_6,F_4,restecg,chol,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_5,restecg,fbs,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_7,restecg,thalach,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_6,F_8,restecg,exang,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_6,F_9,restecg,oldpeak,0.1,70.0,65.0,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946233,0.008785493956083393,0.04662575821930488,5.0,35.0,0.05,1.0,0.5,0.483,0.714,0.643,0.312,0.344
F_6,F_10,restecg,ca,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_6,F_11,restecg,thal,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_7,F_0,thalach,age,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_7,F_1,thalach,sex,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_2,thalach,cp,0.1,70.0,68.333,0,0,0.22090656490199947,0.0026161925980381596,0.6403943994732,0.09838709677419347,0.014674542950599886,0.06025876844818524,8.333,31.667,0.08333333333333333,1.0,0.5,0.483,0.714,0.679,0.312,0.312
F_7,F_3,thalach,trestbps,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_4,thalach,chol,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_5,thalach,fbs,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_6,thalach,restecg,0.1,70.0,71.667,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.002896444961566907,0.02677318590912646,1.667,28.333,0.016666666666666666,1.0,0.5,0.483,0.714,0.714,0.312,0.281
F_7,F_8,thalach,exang,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_9,thalach,oldpeak,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_7,F_10,thalach,ca,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_7,F_11,thalach,thal,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946227,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_8,F_0,exang,age,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_8,F_1,exang,sex,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_8,F_2,exang,cp,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_8,F_3,exang,trestbps,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_8,F_4,exang,chol,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_8,F_5,exang,fbs,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_8,F_6,exang,restecg,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_8,F_7,exang,thalach,0.1,70.0,73.333,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516329,0.03817218036706338,3.333,26.667,0.03333333333333333,1.0,0.5,0.5,0.714,0.75,0.312,0.281
F_8,F_9,exang,oldpeak,0.1,70.0,66.667,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516491,0.0381721803670644,3.333,33.333,0.03333333333333333,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_8,F_10,exang,ca,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_8,F_11,exang,thal,0.1,70.0,70.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.5,0.5,0.714,0.714,0.312,0.312
F_9,F_0,oldpeak,age,0.1,70.0,63.333,0,0,0.197584838318736,0.0,0.6549305384178419,0.06666666666666667,0.011778097989032982,0.05398361518045447,6.667,36.667,0.06666666666666667,1.0,0.5,0.5,0.714,0.643,0.312,0.375
F_9,F_1,oldpeak,sex,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670644,0.026773185909124704,1.667,31.667,0.016666666666666666,1.0,0.5,0.483,0.714,0.679,0.312,0.312
F_9,F_2,oldpeak,cp,0.1,70.0,66.667,0,0,0.24199101739560827,0.0,0.6246950475544242,0.09999999999999999,0.017667146983549306,0.06611615583143818,10.0,33.333,0.1,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_9,F_3,oldpeak,trestbps,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_9,F_4,oldpeak,chol,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_9,F_5,oldpeak,fbs,0.1,70.0,66.667,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516491,0.0381721803670644,3.333,33.333,0.03333333333333333,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_9,F_6,oldpeak,restecg,0.1,70.0,65.0,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946233,0.008785493956083393,0.04662575821930488,5.0,35.0,0.05,1.0,0.5,0.483,0.714,0.643,0.312,0.344
F_9,F_7,oldpeak,thalach,0.1,70.0,71.667,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946229,0.008785493956083273,0.046625758219303884,5.0,28.333,0.05,1.0,0.5,0.517,0.714,0.75,0.312,0.312
F_9,F_8,oldpeak,exang,0.1,70.0,65.0,0,0,0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.0655913978494623,0.008785493956083513,0.04662575821930234,5.0,35.0,0.05,1.0,0.5,0.517,0.714,0.679,0.312,0.375
F_9,F_10,oldpeak,ca,0.1,70.0,66.667,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516491,0.0381721803670644,3.333,33.333,0.03333333333333333,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_9,F_11,oldpeak,thal,0.1,70.0,66.667,0,0,0.13971357903482584,0.0,0.6823182503600111,0.03333333333333333,0.005889048994516491,0.0381721803670644,3.333,33.333,0.03333333333333333,1.0,0.5,0.5,0.714,0.679,0.312,0.344
F_10,F_0,ca,age,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_10,F_1,ca,sex,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_10,F_2,ca,cp,0.1,70.0,68.333,0,0,0.17111348938666637,0.007848577794114471,0.6708203932499369,0.09545454545454543,0.0084007422607881,0.0456093700930559,5.0,31.667,0.05,1.0,0.5,0.55,0.714,0.75,0.312,0.375
F_10,F_3,ca,trestbps,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_10,F_4,ca,chol,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
F_10,F_5,ca,fbs,0.1,70.0,68.333,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.0028964449615670198,0.026773185909122033,1.667,31.667,0.016666666666666666,1.0,0.5,0.517,0.714,0.714,0.312,0.344
