ID,ID2,Feature,Feature2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_1,sex,age,0.1,NII,63.019,61.634,0,0,0.426755982744126,0.003989322354521404,0.9943404558208974,0.06234962304313758,0.004384977217157872,0.03229785909288536,4.986,38.366,0.042750096209133545,3.335114223403921,0.51,0.532,0.627,0.635,0.366,0.406
F_0,F_3,sex,priors_count,0.1,NII,63.019,61.357,0,0,0.3486909648143598,0.0023391393783188117,0.9941074227599669,0.044968005501124925,0.002863893923522544,0.02644288317070587,5.54,38.643,0.03306634552935883,5.143550732149156,0.51,0.488,0.627,0.592,0.366,0.36
F_0,F_4,sex,c_charge_degree,0.1,NII,63.019,63.019,0,0,0.2648912725485402,0.0006459912593383007,0.9942185611105027,0.02146789658280484,0.0016577871366325742,0.020197106436037247,3.324,36.981,0.021017337244037915,8.74959763453827,0.51,0.51,0.627,0.627,0.366,0.366
F_1,F_3,age,priors_count,0.1,NII,63.019,61.08,0,0,0.43270285982367584,0.002752853346846323,0.9943124957293015,0.05560476455391429,0.0045137667155098,0.032938178159279415,6.094,38.92,0.04351826731487298,3.2147259875743774,0.51,0.518,0.627,0.617,0.366,0.397
F_1,F_4,age,c_charge_degree,0.1,NII,63.019,61.634,0,0,0.4281313596508267,0.003853515016664054,0.994404636185632,0.059246059189739395,0.004439413177671226,0.03247086638202735,4.709,38.366,0.04196732040632895,3.8920871487902735,0.51,0.524,0.627,0.627,0.366,0.397
F_2,F_0,race,sex,0.1,NII,63.019,62.327,0,0,0.21514163419330234,0.000580917938331954,0.9942805077858662,0.01824518224354483,0.0011141599692099408,0.01642916682642426,2.632,37.673,0.017603002265282438,8.951567875399945,0.51,0.503,0.627,0.615,0.366,0.366
F_2,F_1,race,age,0.1,NII,63.019,61.773,0,0,0.4410883260522711,0.004112269841443152,0.9943981339909472,0.06461821952626688,0.00471195493489408,0.03340259880428835,5.125,38.227,0.044263434458940834,3.1487065913795114,0.51,0.53,0.627,0.635,0.366,0.403
F_2,F_3,race,priors_count,0.1,NII,63.019,61.219,0,0,0.32595127587398504,0.0018284381167830914,0.994119812091368,0.039196473535219135,0.002510740290267461,0.024767367151787532,5.125,38.781,0.029996558734071664,6.291078389274416,0.51,0.494,0.627,0.597,0.366,0.369
F_2,F_4,race,c_charge_degree,0.1,NII,63.019,63.435,0,0,0.24023039456882106,0.0005948798969854951,0.9941041209939044,0.023808480975727395,0.001376467100753864,0.018333016853794536,3.186,36.565,0.020489779516115005,9.749586832954346,0.51,0.511,0.627,0.632,0.366,0.363
F_4,F_3,c_charge_degree,priors_count,0.1,NII,63.019,61.634,0,0,0.3284937918544249,0.0014063043196024475,0.9941878044378433,0.034393520856319054,0.002566485808899427,0.025036904219523686,5.263,38.366,0.029900856518360174,7.815361668238111,0.51,0.496,0.627,0.602,0.366,0.366
F_0,F_1,sex,age,0.3,NII,63.019,59.695,0,0,0.7376968621101692,0.01200707920312439,0.9924295288942107,0.17006445943676965,0.012703295385964142,0.054925674809825784,13.85,40.305,0.12495704835730878,3.56477580358806,0.51,0.576,0.627,0.657,0.366,0.477
F_0,F_3,sex,priors_count,0.3,NII,63.019,57.202,0,0,0.6127934742222816,0.004666060550137444,0.9917978501876102,0.11963618552453498,0.008723993699092158,0.046391523724555336,17.452,42.798,0.10116308727385015,5.094170330922923,0.51,0.463,0.627,0.531,0.366,0.378
F_0,F_4,sex,c_charge_degree,0.3,NII,63.019,61.357,0,0,0.4718729533524245,0.002854033536336126,0.9919159679962172,0.07369809844059452,0.005296546241279243,0.03596719085418247,8.033,38.643,0.0663715489727991,10.07481800189645,0.51,0.521,0.627,0.622,0.366,0.397
F_1,F_3,age,priors_count,0.3,NII,63.019,56.925,0,0,0.7672825982439525,0.010795590641370319,0.9923476432682775,0.1740254571661364,0.013809054219216303,0.05735412051111477,16.898,43.075,0.12915462828137173,4.14765136449882,0.51,0.568,0.627,0.625,0.366,0.498
F_1,F_4,age,c_charge_degree,0.3,NII,63.019,58.726,0,0,0.7045061906987024,0.011331855490949491,0.9923517627807773,0.1594621157533469,0.011587358392136045,0.052485755119813036,12.604,41.274,0.11682192296667089,5.3800545464811265,0.51,0.572,0.627,0.645,0.366,0.483
F_2,F_0,race,sex,0.3,NII,63.019,62.742,0,0,0.43211021977708836,0.003597058887336838,0.992630449667999,0.07569218643483769,0.004486258098895802,0.03276612199315478,7.479,37.258,0.059772070650537086,9.845872273132514,0.51,0.537,0.627,0.65,0.366,0.4
F_2,F_1,race,age,0.3,NII,63.019,59.695,0,0,0.7567182001531175,0.010881520610958135,0.992223764242858,0.1655838781394272,0.013414768070896935,0.05669751741410162,14.681,40.305,0.12647161252596228,4.220711930064909,0.51,0.571,0.627,0.652,0.366,0.471
F_2,F_3,race,priors_count,0.3,NII,63.019,57.479,0,0,0.5929032897739968,0.004181985449031005,0.9915072341407112,0.11384968035489164,0.008136701242281984,0.04492949463521532,18.283,42.521,0.09695900565979554,5.173247200596265,0.51,0.476,0.627,0.547,0.366,0.391
