ID,ID2,Feature,Feature2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_1,sex,age,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.7002506968308254,0.01911287414352684,0.0016641579066810452,0.02031536684581718,0.952,32.381,0.009523809523809525,1.0,0.438,0.448,0.659,0.659,0.297,0.312
F_0,F_2,sex,Pstatus,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_3,sex,Medu,0.1,NII,68.571,66.667,0,0,0.197584838318736,0.0,0.6781001213507837,0.038688282977155486,0.006736535954693861,0.04082185780293459,3.81,33.333,0.0380952380952381,1.0,0.438,0.438,0.659,0.634,0.297,0.312
F_0,F_4,sex,Fjob,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_5,sex,reason,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.70021761556053,0.019202898550724674,0.0016726251479254471,0.02031748423715399,0.952,32.381,0.009523809523809525,1.0,0.438,0.429,0.659,0.634,0.297,0.297
F_0,F_6,sex,guardian,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_7,sex,traveltime,0.1,NII,68.571,66.667,0,0,0.13971357903482584,0.0,0.693023775775681,0.019344141488577743,0.0033682679773469303,0.028865412473089724,1.905,33.333,0.01904761904761905,1.0,0.438,0.438,0.659,0.634,0.297,0.312
F_0,F_8,sex,studytime,0.1,NII,68.571,66.667,0,0,0.13971357903482584,0.0029899343977578944,0.693359989332728,0.03778248587570626,0.003296855555877145,0.02859483049173463,1.905,33.333,0.01904761904761905,1.0,0.438,0.457,0.659,0.659,0.297,0.328
F_0,F_9,sex,schoolsup,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_10,sex,famsup,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_11,sex,paid,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.7002506968308254,0.019112874143526835,0.0016641579066810459,0.020315366845817185,0.952,32.381,0.009523809523809525,1.0,0.438,0.448,0.659,0.659,0.297,0.312
F_0,F_12,sex,activities,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.7002506968308254,0.019112874143526835,0.0016641579066808021,0.020315366845819194,0.952,32.381,0.009523809523809525,1.0,0.438,0.448,0.659,0.659,0.297,0.312
F_0,F_13,sex,nursery,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_14,sex,higher,0.1,NII,68.571,67.619,0,0,0.17111348938666637,0.001494967198878945,0.6856845754579061,0.03840579710144931,0.005040893125272376,0.03530026440702076,2.857,32.381,0.02857142857142857,1.0,0.438,0.429,0.659,0.634,0.297,0.297
F_0,F_15,sex,internet,0.1,NII,68.571,68.571,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,31.429,0.0,0.0,0.438,0.438,0.659,0.659,0.297,0.297
F_0,F_16,sex,romantic,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.70021761556053,0.01920289855072467,0.0016726251479254489,0.020317484237155972,0.952,32.381,0.009523809523809525,1.0,0.438,0.429,0.659,0.634,0.297,0.297
F_0,F_17,sex,famrel,0.1,NII,68.571,67.619,0,0,0.098792419159368,0.001494967198878945,0.7002506968308254,0.01911287414352684,0.0016641579066810452,0.02031536684581718,0.952,32.381,0.009523809523809525,1.0,0.438,0.448,0.659,0.659,0.297,0.312
