ID,ID2,Feature,Feature2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_1,age,job,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_2,age,education,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_3,age,default,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_4,age,balance,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_5,age,housing,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_6,age,loan,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_7,age,duration,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_0,F_8,age,campaign,0.1,NII,67.323,66.517,0,0,0.5675192408640333,0.0012647663410390421,0.6823563819106826,0.04203763226760737,0.0052357631743687304,0.0359909879510537,2.954,33.483,0.02954341987466428,1.0,0.673,0.665,0.673,0.665,0,0
F_1,F_3,job,default,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
F_1,F_4,job,balance,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
F_1,F_5,job,housing,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
F_1,F_6,job,loan,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
F_1,F_7,job,duration,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
F_1,F_8,job,campaign,0.1,NII,67.323,66.876,0,0,0.3562011329062324,0.0007026479672439141,0.6976192222437264,0.018146204715353803,0.0020619192448606987,0.022596085018520617,1.164,33.124,0.011638316920322292,1.0,0.673,0.669,0.673,0.669,0,0
