ID,Feature,Category,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_4,capital-loss,0.1,82.106,79.576,15.237598471991362,0.03802872937411086,0.9863312663363194,0.7259088592025712,inf,0.22808828429813066,2.027511234076441,0.004017244215554307,0.9977800995438029,0.08089414530556266,0.005909136482500169,0.03802897642516402,4.234,20.424,0.138,0.171,0.416,0.431,0.049,0.087
F_5,hours-per-week,0.1,82.106,81.599,1.3668023584471287,0.0002875658639643591,0.9879356851734709,0.05462931199461016,inf,0.6893693341119105,1.2440817808839078,0.0015598904556572903,0.9977446402443269,0.031082061697232835,0.0023727098891986953,0.02369334739975667,1.687,18.401,0.138,0.144,0.416,0.417,0.049,0.056
F_0,age,0.1,82.106,81.566,1.3232707870234402e-31,1.376630673781041e-66,0.9899954238325476,0.04703545984904462,inf,0.4033256263005432,1.1389497595833458,0.0005285949256848123,0.9976396809413816,0.029808468360820444,0.002031162614904526,0.02179500295842768,1.343,18.434,0.138,0.139,0.416,0.406,0.049,0.053
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.601,15.079691635733681,0.0371792904018369,0.9897126793995771,0.5059111244876778,inf,0.2296546785814138,2.2909409862065204,0.004827604536916273,0.9977874493628135,0.09907278176559596,0.007483230032947306,0.042847638617387704,5.307,21.399,0.138,0.177,0.416,0.424,0.049,0.098
F_4,capital-loss,0.1,82.106,79.617,15.237598471991362,0.03802872937411086,0.9863191240210972,0.7243322390482665,inf,0.22808828429813066,2.0162530363193634,0.003915474901332667,0.9977821861065592,0.07955069900458167,0.005855727129744777,0.03786266981436395,3.996,20.383,0.138,0.17,0.416,0.429,0.049,0.086
F_5,hours-per-week,0.1,82.106,81.541,1.1334714028079649,0.0001920141047188969,0.9879096086000049,0.053913254433533196,inf,0.6061454748415215,1.2785687798862027,0.0015534442051015522,0.9977538579650974,0.03233380870345361,0.002504765652867399,0.024357212234318706,1.646,18.459,0.138,0.143,0.416,0.415,0.049,0.056
F_0,age,0.1,82.106,81.73,1.212797714976364e-31,9.177537950032365e-67,0.9900310012022835,0.04617324208866743,inf,0.3748845800188641,1.1159694379497194,0.000576701955627459,0.9976354026469934,0.030640559069097496,0.0019873381211197617,0.02139715562487811,1.196,18.27,0.138,0.138,0.416,0.408,0.049,0.051
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.691,15.086304085793081,0.037146619672134056,0.9898574974828755,0.5231438694670139,inf,0.22975405586261755,2.261791818331539,0.0048097381894970336,0.9977863278181446,0.09753003102246859,0.007286877980493069,0.04227999235880489,5.2,21.309,0.138,0.177,0.416,0.426,0.049,0.097
F_4,capital-loss,0.1,82.106,79.715,15.244142426972868,0.03799605864440801,0.9860995527011429,0.7252241082761991,inf,0.22818498238773555,1.9869617520110132,0.0037280713535470687,0.9977837559720425,0.07659442345443349,0.0057008333821747526,0.037346759784456465,3.865,20.285,0.138,0.168,0.416,0.428,0.049,0.085
F_5,hours-per-week,0.1,82.106,81.59,1.0029138780994942,0.0001463305122041339,0.9879717389594004,0.05631314974412174,inf,0.5548619670449416,1.24631035653087,0.0014918172337325733,0.9977403372873533,0.029786186809526004,0.0023695818134672262,0.02372895331525756,1.662,18.41,0.138,0.144,0.416,0.417,0.049,0.056
F_0,age,0.1,82.106,81.689,1.2692367542659296e-31,1.1471922372727765e-66,0.990083952691698,0.04709453699673334,inf,0.38955665341520784,1.1364808431456805,0.0005962548871823421,0.9976405149171587,0.03150618246598506,0.002040319036430471,0.021759710370760778,1.368,18.311,0.138,0.138,0.416,0.407,0.049,0.052
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.65,15.073076284840319,0.03721196113153974,0.9892750978800046,0.5129660924878612,inf,0.22955524544902495,2.2757874405729943,0.005002106440314545,0.9977813415672228,0.09944769075296456,0.007359391869928776,0.042485553234639435,5.389,21.35,0.138,0.179,0.416,0.428,0.049,0.099
F_4,capital-loss,0.1,82.106,79.846,15.237598471991362,0.03802872937411086,0.98623234233161,0.7232030711035539,inf,0.22808828429813066,1.9331132171375716,0.003672734050514684,0.9977809960123575,0.07390997261283476,0.005391739921827347,0.03631474100891119,3.8,20.154,0.138,0.167,0.416,0.43,0.049,0.083
F_5,hours-per-week,0.1,82.106,81.648,1.1436670636908195,0.00019581673048055278,0.9879519688976434,0.05394674384921115,inf,0.6099975630438688,1.244110382173632,0.0015588219205617485,0.9977476943276374,0.03233787228651518,0.00238092786975484,0.023703280441796953,1.671,18.352,0.138,0.143,0.416,0.417,0.049,0.055
F_0,age,0.1,82.106,81.721,1.1835693776504317e-31,8.030345652267483e-67,0.9899898719248591,0.04683512516207415,inf,0.36716692585622346,1.1305494250560537,0.0005947334721093406,0.9976291664820416,0.03007236995505923,0.00202717450741598,0.02166595351606087,1.253,18.279,0.138,0.138,0.416,0.409,0.049,0.052
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.708,15.073076284840319,0.03721196113153974,0.9900311020494591,0.510060820318909,inf,0.22955524544902495,2.2666184395770452,0.0047058818584735426,0.9977837357876287,0.0970951257738038,0.00733692675535485,0.04241481744131949,5.184,21.292,0.138,0.176,0.416,0.425,0.049,0.097
F_4,capital-loss,0.1,82.106,79.445,15.270290203353603,0.03786537572559664,0.9869299344632276,0.7307940208638092,inf,0.22857124555657618,2.016989336868602,0.0038774351907454978,0.9977796840857586,0.0795881796900133,0.005860371317852929,0.037885986244554096,4.037,20.555,0.138,0.169,0.416,0.426,0.049,0.087
F_5,hours-per-week,0.1,82.106,81.68,1.431539163487855,0.00031723676553554824,0.9879475947468244,0.055467952527550164,inf,0.7107812263662883,1.235201161042962,0.0014541345687773797,0.9977524455073323,0.030923789151473785,0.002338200969499775,0.023527496832113977,1.589,18.32,0.138,0.143,0.416,0.416,0.049,0.055
F_0,age,0.1,82.106,81.664,1.2965352892247857e-31,1.2619114540865704e-66,0.9899404457747574,0.048124254028587,inf,0.3965463566418864,1.1034213558341783,0.000630343572082513,0.9976429440663289,0.03054379911854435,0.00192574663983474,0.021131274305142413,1.212,18.336,0.138,0.138,0.416,0.406,0.049,0.052
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.585,15.073076284840319,0.03721196113153974,0.9897798613010514,0.5254827064154637,inf,0.22955524544902495,2.2968526361338784,0.004909229651643358,0.9977849247668996,0.0999814758002894,0.007516278360712924,0.04294423850989475,5.274,21.415,0.138,0.178,0.416,0.425,0.049,0.099
F_4,capital-loss,0.1,82.106,79.535,15.250683573992182,0.03796338791470517,0.986439684639384,0.7250312515136216,inf,0.22828162748763833,2.0177146951946083,0.0038092934929957376,0.9977833685726222,0.07871033792418249,0.005874240432837893,0.037919951572235516,3.98,20.465,0.138,0.169,0.416,0.426,0.049,0.086
F_5,hours-per-week,0.1,82.106,81.517,1.0792270340365702,0.00017235536587883042,0.9879110140329544,0.05506309052714293,inf,0.5852885227217018,1.27453969340479,0.0015056037904995889,0.9977473014078979,0.03004199812738987,0.002471756205479907,0.024257177094942392,1.736,18.483,0.138,0.144,0.416,0.416,0.049,0.057
F_0,age,0.1,82.106,81.754,1.3364379855045097e-31,1.4339902893893957e-66,0.9900271734650794,0.04587189109900748,inf,0.40664059595607394,1.144073216285727,0.0006159008461902865,0.9976400301541607,0.031302008070531635,0.00207059891637407,0.021911862183796413,1.286,18.246,0.138,0.138,0.416,0.408,0.049,0.051
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.618,15.086304085793081,0.037146619672134056,0.9895443069010544,0.5113142142023271,inf,0.22975405586261755,2.2736171864461303,0.004848408101773194,0.9977837129548806,0.0984841344270263,0.007364752201774867,0.04250840037027833,5.241,21.382,0.138,0.177,0.416,0.425,0.049,0.098
F_4,capital-loss,0.1,82.106,79.674,15.244142426972868,0.03799605864440801,0.9863265240505861,0.7265232504230466,inf,0.22818498238773555,2.0285813344891372,0.0038997420587098455,0.9977829686767716,0.08002418440657875,0.005927269552802181,0.038097240335401704,4.136,20.326,0.138,0.169,0.416,0.43,0.049,0.086
F_5,hours-per-week,0.1,82.106,81.525,1.434820034913532,0.0003187770416783323,0.9879559595272022,0.05540860576818365,inf,0.7118485829897616,1.2984288712979368,0.0015545914245530261,0.9977524767725465,0.03137793045617079,0.002570963047419705,0.024722031702955977,1.712,18.475,0.138,0.144,0.416,0.415,0.049,0.057
F_0,age,0.1,82.106,81.713,1.153600734936006e-31,6.883153512934751e-67,0.9899977246788064,0.046967347697065585,inf,0.35916762770577615,1.1111597808164224,0.0006202978333317719,0.9976410442470945,0.02898772917287471,0.0019529666945098285,0.02128109120881888,1.212,18.287,0.138,0.139,0.416,0.409,0.049,0.052
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.855,15.086304085793081,0.037146619672134056,0.9895261504915099,0.5125138144216752,inf,0.22975405586261755,2.272013244033311,0.004574911943410838,0.9977842967375671,0.09638892731834806,0.007379624206347304,0.0425392560705385,5.217,21.145,0.138,0.175,0.416,0.425,0.049,0.095
F_4,capital-loss,0.1,82.106,79.772,15.237598471991362,0.03802872937411086,0.9859893678922231,0.7277162532788706,inf,0.22808828429813066,1.9951532108091006,0.003588797149848103,0.997782145872503,0.07579621011853246,0.0057598333467239506,0.03754658485747443,3.824,20.228,0.138,0.166,0.416,0.426,0.049,0.083
F_5,hours-per-week,0.1,82.106,81.533,1.2918138030622097,0.00025491239000243,0.987972939793577,0.053829817063650746,inf,0.663697337342945,1.2691761841665925,0.00151802183845943,0.9977493887857534,0.03199640483617588,0.002472033420333331,0.024184681395014042,1.556,18.467,0.138,0.143,0.416,0.414,0.049,0.056
F_0,age,0.1,82.106,81.73,1.1982726653915933e-31,8.603941736336843e-67,0.9900309874802345,0.04614016734463087,inf,0.3710595843388131,1.0986231542626483,0.0005686153766630762,0.99763266131623,0.029698738278272997,0.0019100158780037545,0.02104286534796565,1.245,18.27,0.138,0.138,0.416,0.407,0.049,0.051
F_1,race,0.1,82.106,82.008,3.4534981143568393,0.011183789502709993,0.5665567859764179,0.10046100653093676,0.018860702359733833,0.06985204590771993,0.8723529664285334,0.0007844957677281418,0.9976295005767752,0.018965447113454017,0.0011566109840152358,0.016606473417384703,0.852,17.992,0.138,0.139,0.416,0.415,0.049,0.05
F_2,sex,0.1,82.106,82.057,3.4534981143568393,0.005707589125520947,0.6160951295095862,0.10172182195628969,0.01844189601073884,0.06828299800843132,0.924160033394853,0.0008208315180561914,0.9976217525802622,0.027056346880698388,0.0013817631972519039,0.017720795494320086,0.901,17.943,0.138,0.135,0.416,0.409,0.049,0.048
F_3,capital-gain,0.1,82.106,78.667,15.086304085793081,0.037146619672134056,0.9898795579427724,0.516782523967679,inf,0.22975405586261755,2.2696837671171446,0.004908199927512791,0.9977852294979977,0.09866506273686532,0.0073310402593759014,0.04241818041903077,5.159,21.333,0.138,0.178,0.416,0.427,0.049,0.098
F_4,capital-loss,0.1,82.106,79.969,15.237598471991362,0.03802872937411086,0.9864047899714401,0.7264507270875039,inf,0.22808828429813066,1.9723637785003438,0.003508003898009518,0.9977815115902002,0.07389949005533027,0.005638220860724163,0.037125844243945036,3.824,20.031,0.138,0.166,0.416,0.429,0.049,0.081
F_5,hours-per-week,0.1,82.106,81.705,1.1521589403603423,0.00019900989586930123,0.9881600451351996,0.05625127420611465,inf,0.6131898690790577,1.2299865587029406,0.0015175100046776867,0.9977465526225896,0.03099119701774892,0.002321786819233193,0.023435237008481987,1.531,18.295,0.138,0.143,0.416,0.418,0.049,0.055
F_0,age,0.15,82.106,81.689,1.5768591324643445e-31,1.66342874894245e-66,0.9885291863852588,0.06710584087539266,inf,0.47731177743031095,1.4111594293668848,0.0008945872421165569,0.9974134693844843,0.045777590451033336,0.003119057873469244,0.02700231229964069,1.957,18.311,0.138,0.139,0.416,0.41,0.049,0.053
F_1,race,0.15,82.106,81.934,4.228500194716327,0.016942798350082496,0.49769224446642235,0.15126776796003624,0.02730128425476165,0.08373230756476008,1.0690304792319458,0.0011984676704836885,0.9974372676847201,0.02831568178618488,0.0017307375485597267,0.020342743451552906,1.204,18.066,0.138,0.139,0.416,0.415,0.049,0.051
F_2,sex,0.15,82.106,82.074,4.228500194716327,0.008741352714761825,0.5619598322571087,0.15337648064476592,0.027405500827545393,0.08307194787899354,1.1202441248766746,0.001185339411829334,0.9974189866066046,0.03967696103226245,0.00201878257491591,0.021457765923330995,1.294,17.926,0.138,0.134,0.416,0.407,0.049,0.047
F_3,capital-gain,0.15,82.106,76.75,18.37674183199547,0.05518086246810414,0.9869411859339376,0.6194908954212898,inf,0.28294465697938553,2.8014721492393337,0.006996497783306856,0.9976593668123321,0.1400772544379135,0.01111278427519579,0.052218193466350156,7.878,23.25,0.138,0.195,0.416,0.423,0.049,0.122
F_4,capital-loss,0.15,82.106,78.511,18.640781266611313,0.05684706968294922,0.9840045023552971,0.7985891521187621,inf,0.2821255038477361,2.417759165185874,0.005534642284492096,0.9976564507323128,0.10986275612967136,0.008385005844464624,0.045316632366456805,5.806,21.489,0.138,0.182,0.416,0.433,0.049,0.102
F_5,hours-per-week,0.15,82.106,81.377,1.417745153094862,0.0002608292467735201,0.9852163729603926,0.07976470025921652,inf,0.7338968772574219,1.5340139575395368,0.002302766955672557,0.9976095814832995,0.04677576240544717,0.0035954780663210164,0.02921220534694395,2.416,18.623,0.138,0.147,0.416,0.419,0.049,0.06
F_0,age,0.15,82.106,81.386,1.5087608363704956e-31,1.3192710840979968e-66,0.9885656145794433,0.06734508818901948,inf,0.46122465188491113,1.3825185461207303,0.0008357915637941651,0.9974047718252913,0.04540993723299705,0.003016289518664933,0.026477343102467393,1.982,18.614,0.138,0.139,0.416,0.403,0.049,0.055
F_1,race,0.15,82.106,81.934,4.228500194716327,0.016942798350082496,0.49769224446642235,0.15126776796003624,0.02730128425476165,0.08373230756476008,1.0690304792319458,0.0011984676704836885,0.9974372676847201,0.02831568178618488,0.0017307375485597267,0.020342743451552906,1.204,18.066,0.138,0.139,0.416,0.415,0.049,0.051
F_2,sex,0.15,82.106,82.074,4.228500194716327,0.008741352714761825,0.5619598322571087,0.15337648064476592,0.027405500827545393,0.08307194787899354,1.1202441248766746,0.001185339411829334,0.9974189866066046,0.03967696103226245,0.00201878257491591,0.021457765923330995,1.294,17.926,0.138,0.134,0.416,0.407,0.049,0.047
F_3,capital-gain,0.15,82.106,76.914,18.393016440497583,0.05508285027899562,0.9872685505768295,0.6156151030687483,inf,0.28318931131329245,2.791758409620132,0.007007950598551352,0.9976580909983429,0.13968316135630024,0.01102838515086954,0.05202128803338331,8.042,23.086,0.138,0.195,0.416,0.426,0.049,0.121
F_4,capital-loss,0.15,82.106,78.413,18.640781266611313,0.05684706968294922,0.9845359102689782,0.799391216722864,inf,0.28212550384773616,2.4613202555297846,0.005561876500599512,0.9976517872780413,0.11249285107314595,0.008704971945331852,0.04616193801657137,6.003,21.587,0.138,0.183,0.416,0.432,0.049,0.103
F_5,hours-per-week,0.15,82.106,81.427,1.4498198142590846,0.00027589372547212013,0.9852449094873709,0.07940423413983609,inf,0.7441951772936105,1.4886928857863877,0.002242611409863646,0.9975993256898048,0.04477346144122576,0.003382774771788769,0.028342626001940315,2.416,18.573,0.138,0.147,0.416,0.419,0.049,0.059
F_0,age,0.15,82.106,81.5,1.425206261403458e-31,9.177538065256313e-67,0.9884833374221442,0.07019629692339006,inf,0.44089108577390024,1.425591273721969,0.0009574161923148281,0.9974120161083277,0.04582042291966212,0.0031705170507219617,0.02726617594317189,1.916,18.5,0.138,0.139,0.416,0.404,0.049,0.053
F_1,race,0.15,82.106,81.934,4.228500194716327,0.016942798350082496,0.49769224446642235,0.15126776796003624,0.02730128425476165,0.08373230756476008,1.0690304792319458,0.0011984676704836885,0.9974372676847201,0.02831568178618488,0.0017307375485597267,0.020342743451552906,1.204,18.066,0.138,0.139,0.416,0.415,0.049,0.051
F_2,sex,0.15,82.106,82.074,4.228500194716327,0.008741352714761825,0.5619598322571087,0.15337648064476592,0.027405500827545393,0.08307194787899354,1.1202441248766746,0.001185339411829334,0.9974189866066046,0.03967696103226245,0.00201878257491591,0.021457765923330995,1.294,17.926,0.138,0.134,0.416,0.407,0.049,0.047
F_3,capital-gain,0.15,82.106,76.972,18.3713137586731,0.055213533197807,0.9872671745634829,0.6149671437729173,inf,0.28286303595304274,2.761668046633872,0.0068534865391025445,0.9976575020991088,0.13716305708929008,0.010810857491493055,0.051507691563848525,7.739,23.028,0.138,0.194,0.416,0.425,0.049,0.12
F_4,capital-loss,0.15,82.106,78.798,18.635430102078317,0.05687974041265207,0.9843364045755957,0.7983045828046903,inf,0.2820463846385775,2.383711346036449,0.005462155436752592,0.9976537401814981,0.10760636073315083,0.008159972138473307,0.04469198203394445,5.7,21.202,0.138,0.182,0.416,0.438,0.049,0.1
