ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_4,age,capital-loss,<=53,>=1887,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0
F_0,F_4,age,capital-loss,>=54,<=1876,0.1,NDI,76.038,76.038,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.962,0.0,0.0,0.144,0.144,0.319,0.319,0.08,0.08
F_0,F_4,age,capital-loss,>=54,<=1876,0.1,NII,0,0,0,0,0.1695433190760573,0.00011758100355157428,0.7057311999504374,0.002301829554124626,0.00013840221703860723,0.005858563130141761,0.027,0.027,0.0008619986185591092,1.8826400679117148,0,0,0,0,0,0
F_0,F_4,age,capital-loss,>=54,>=1887,0.1,NDI,84.0,84.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.8,0.8,1.0,1.0,0.444,0.444
F_0,F_4,age,capital-loss,>=54,>=1887,0.1,NII,0,0,0,0,0.31240906010166,0.011627522657947358,0.6148955805619399,0.19235375403040075,0.015501920847359258,0.06202260906999994,0.926,0.926,0.09259259259259259,1.0,0,0,0,0,0,0
F_0,F_5,age,hours-per-week,<=53,<=48,0.1,NDI,85.554,85.323,0,0,0.4144981515997358,0.0005773940051354975,0.6920418222973154,0.016935728707947805,0.0010305478457389502,0.01580453477678634,0.627,14.677,0.006776040585535207,4.96016722269723,0.084,0.081,0.339,0.325,0.024,0.024
F_0,F_5,age,hours-per-week,<=53,<=48,0.1,NII,0,0,0,0,0.1412427730198572,0.0006338448693134915,0.7012400490628116,0.012819300693566783,0.0006385810117121098,0.012500859602641738,0.178,0.178,0.005665517608660733,11.638859480819091,0,0,0,0,0,0
F_0,F_5,age,hours-per-week,<=53,>=49,0.1,NDI,70.854,70.366,0,0,0.3058108652095658,0.001507916416042589,0.6958616900051221,0.02405510837966819,0.0019896401081834665,0.021988316369887302,1.463,29.634,0.01441147635609959,5.3142121529656,0.376,0.363,0.597,0.577,0.206,0.2
F_0,F_5,age,hours-per-week,<=53,>=49,0.1,NII,0,0,0,0,0.14520356317647265,0.0016060702642528037,0.6941932333362988,0.033448164545462275,0.0032412828957054064,0.0280024232401622,0.87,0.87,0.02351778656126482,1.6333333333333333,0,0,0,0,0,0
F_0,F_5,age,hours-per-week,>=54,<=48,0.1,NDI,77.54,77.54,0,0,0.1412427730198572,0.0006338448693134915,0.7012400490628116,0.012819300693566783,0.0006385810117121098,0.012500859602641738,0.357,22.46,0.005665517608660733,11.638859480819091,0.121,0.125,0.293,0.3,0.064,0.067
F_0,F_5,age,hours-per-week,>=54,<=48,0.1,NII,0,0,0,0,0.4144981515997358,0.0005773940051354975,0.6920418222973154,0.016935728707947805,0.0010305478457389502,0.01580453477678634,0.033,0.033,0.006776040585535207,4.96016722269723,0,0,0,0,0,0
F_0,F_5,age,hours-per-week,>=54,>=49,0.1,NDI,69.565,69.565,0,0,0.14520356317647265,0.0016060702642528037,0.6941932333362988,0.033448164545462275,0.0032412828957054064,0.0280024232401622,1.739,30.435,0.02351778656126482,1.6333333333333333,0.426,0.426,0.625,0.625,0.237,0.237
F_0,F_5,age,hours-per-week,>=54,>=49,0.1,NII,0,0,0,0,0.3058108652095658,0.001507916416042589,0.6958616900051221,0.02405510837966819,0.0019896401081834665,0.021988316369887302,0.122,0.122,0.01441147635609959,5.3142121529656,0,0,0,0,0,0
F_1,F_1,race,race,0,0,0.1,CDI,87.075,87.075,0.02002047082906858,0.10010235414534288,0.20992750036133084,0.0005412800221241891,0.693492169432101,0.02574547625202744,0.0011065539747913628,0.016424605161517353,0.544,12.925,0.009798689812603702,45.46736698753768,0.079,0.079,0.336,0.336,0.032,0.032
F_1,F_1,race,race,1,1,0.1,CDI,80.795,80.795,0.02002047082906858,0.10010235414534288,0.5290410489506732,0.0008531257700343164,0.6930021792971908,0.021196512277274704,0.001254018175303069,0.017237293791135012,1.012,19.205,0.012847873848500835,34.99434350415899,0.154,0.154,0.426,0.426,0.062,0.062
F_1,F_2,race,sex,1,0,0.1,NDI,89.243,89.243,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,10.757,0.0,0.0,0.053,0.053,0.286,0.286,0.02,0.02
F_1,F_2,race,sex,1,0,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0,0,0,0,0,0
F_1,F_2,race,sex,1,1,0.1,NDI,76.929,76.929,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.071,0.0,0.0,0.195,0.195,0.442,0.442,0.084,0.084
F_1,F_2,race,sex,1,1,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0,0,0,0,0,0
F_1,F_3,race,capital-gain,0,<=3471,0.1,NDI,86.12,86.12,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,13.88,0.0,0.0,0.055,0.055,0.188,0.188,0.035,0.035
F_1,F_3,race,capital-gain,0,<=3471,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0,0,0,0,0,0
F_1,F_3,race,capital-gain,0,>=3674,0.1,NDI,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.905,1.0,1.0,0.0,0.0
F_1,F_3,race,capital-gain,0,>=3674,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0,0,0,0,0,0
F_1,F_3,race,capital-gain,1,<=3471,0.1,NDI,79.8,79.8,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.105,0.105,0.277,0.277,0.058,0.058
F_1,F_3,race,capital-gain,1,<=3471,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0,0,0,0,0,0
F_1,F_3,race,capital-gain,1,>=3674,0.1,NDI,94.958,94.958,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.042,0.0,0.0,0.819,0.819,0.995,0.995,0.208,0.208
F_1,F_3,race,capital-gain,1,>=3674,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
F_1,F_4,race,capital-loss,0,<=1876,0.1,NDI,86.916,86.916,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,13.084,0.0,0.0,0.073,0.073,0.309,0.309,0.031,0.031
F_1,F_4,race,capital-loss,0,<=1876,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0,0,0,0,0,0
F_1,F_4,race,capital-loss,0,>=1887,0.1,NDI,69.231,69.231,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.769,0.0,0.0,0.538,0.538,0.714,0.714,0.333,0.333
F_1,F_4,race,capital-loss,0,>=1887,0.1,NII,0,0,0,0,0.13971357903482584,0.0028030634978980272,0.689178114100303,0.0485312899106003,0.0031195701860384055,0.027871094924282098,0.893,0.893,0.017857142857142856,1.0,0,0,0,0,0,0
F_1,F_4,race,capital-loss,1,<=1876,0.1,NDI,80.435,80.435,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.565,0.0,0.0,0.132,0.132,0.366,0.366,0.059,0.059
F_1,F_4,race,capital-loss,1,<=1876,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0,0,0,0,0,0
F_1,F_4,race,capital-loss,1,>=1887,0.1,NDI,91.964,90.179,0,0,0.13971357903482584,0.0028030634978980272,0.689178114100303,0.0485312899106003,0.0031195701860384055,0.027871094924282098,1.786,9.821,0.017857142857142856,1.0,0.777,0.759,0.964,0.94,0.214,0.214
F_1,F_4,race,capital-loss,1,>=1887,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,7.692,0.0,0.0,0,0,0,0,0,0
F_1,F_5,race,hours-per-week,0,<=48,0.1,NDI,88.926,88.926,0,0,0.021070133876480185,7.24315908276835e-05,0.7071067811865475,0.001458789502060442,2.292960471418512e-05,0.0019418018384707932,0.0,11.074,0.000491340884628554,7.619047619047619,0.05,0.05,0.269,0.269,0.017,0.017
F_1,F_5,race,hours-per-week,0,<=48,0.1,NII,0,0,0,0,0.20678110066138955,9.593012837188522e-05,0.7035184650685196,0.0030533964526893286,0.000271382422522274,0.008038882847592016,0.034,0.034,0.0018016059933696673,1.9680089281370114,0,0,0,0,0,0
F_1,F_5,race,hours-per-week,0,>=49,0.1,NDI,66.667,66.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.379,0.379,0.556,0.556,0.256,0.256
F_1,F_5,race,hours-per-week,0,>=49,0.1,NII,0,0,0,0,0.17693332867641776,0.0005713079525287264,0.7026093762942632,0.009475345713673228,0.0006759471315765868,0.012568821067107855,0.118,0.118,0.005809242173899256,21.897451159951224,0,0,0,0,0,0
F_1,F_5,race,hours-per-week,1,<=48,0.1,NDI,83.695,83.661,0,0,0.20678110066138955,9.593012837188522e-05,0.7035184650685196,0.0030533964526893286,0.000271382422522274,0.008038882847592016,0.169,16.339,0.0018016059933696673,1.9680089281370114,0.093,0.093,0.328,0.328,0.032,0.032
F_1,F_5,race,hours-per-week,1,<=48,0.1,NII,0,0,0,0,0.021070133876480185,7.24315908276835e-05,0.7071067811865475,0.001458789502060442,2.292960471418512e-05,0.0019418018384707932,0.0,0.168,0.000491340884628554,7.619047619047619,0,0,0,0,0,0
F_1,F_5,race,hours-per-week,1,>=49,0.1,NDI,71.006,71.124,0,0,0.17693332867641776,0.0005713079525287264,0.7026093762942632,0.009475345713673228,0.0006759471315765868,0.012568821067107855,0.592,28.876,0.005809242173899256,21.897451159951224,0.376,0.373,0.6,0.597,0.206,0.202
F_1,F_5,race,hours-per-week,1,>=49,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.515,0.0,0.0,0,0,0,0,0,0
F_2,F_2,sex,sex,0,0,0.1,CDI,89.862,89.487,0.02002047082906858,0.10010235414534288,0.32180192272698294,0.0016364203246121388,0.6799874778752512,0.05459358447560242,0.0013122562122989392,0.01732399418468917,0.751,10.513,0.014521341847866255,25.954210257147203,0.051,0.056,0.289,0.295,0.019,0.024
F_2,F_2,sex,sex,1,1,0.1,CDI,77.791,78.035,0.02002047082906858,0.10010235414534288,0.4743349869852908,0.001503921561480358,0.6954695099384186,0.027102320921062514,0.001277228141248653,0.017232501554665856,0.974,21.965,0.014324285922234791,26.67715820610635,0.188,0.181,0.442,0.435,0.08,0.073
F_2,F_3,sex,capital-gain,0,<=3471,0.1,NDI,89.633,89.633,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,10.367,0.0,0.0,0.025,0.025,0.09,0.09,0.018,0.018
F_2,F_3,sex,capital-gain,0,<=3471,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0,0,0,0,0,0
F_2,F_3,sex,capital-gain,0,>=3674,0.1,NDI,94.118,94.118,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.706,0.706,0.971,0.971,0.125,0.125
F_2,F_3,sex,capital-gain,0,>=3674,0.1,NII,0,0,0,0,0.098792419159368,0.0007510600759918168,0.7002879116131002,0.01917895794328507,0.0008547786851588347,0.014592149647198967,0.478,0.478,0.004784688995215311,1.0,0,0,0,0,0,0
F_2,F_3,sex,capital-gain,1,<=3471,0.1,NDI,76.282,76.282,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.718,0.0,0.0,0.134,0.134,0.302,0.302,0.076,0.076
F_2,F_3,sex,capital-gain,1,<=3471,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0,0,0,0,0,0
F_2,F_3,sex,capital-gain,1,>=3674,0.1,NDI,95.215,95.694,0,0,0.098792419159368,0.0007510600759918168,0.7002879116131002,0.01917895794328507,0.0008547786851588347,0.014592149647198967,0.478,4.306,0.004784688995215311,1.0,0.856,0.852,1.0,1.0,0.25,0.225
F_2,F_3,sex,capital-gain,1,>=3674,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.961,0.0,0.0,0,0,0,0,0,0
F_2,F_4,sex,capital-loss,0,<=1876,0.1,NDI,89.691,89.691,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,10.309,0.0,0.0,0.043,0.043,0.228,0.228,0.02,0.02
F_2,F_4,sex,capital-loss,0,<=1876,0.1,NII,0,0,0,0,0.13971357903482584,0.0,0.7061981577716386,0.0008503113142450596,0.00011948357105325089,0.00543018235895322,0.035,0.035,0.0007012622720897616,1.0,0,0,0,0,0,0
F_2,F_4,sex,capital-loss,0,>=1887,0.1,NDI,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.714,1.0,1.0,0.0,0.0
F_2,F_4,sex,capital-loss,0,>=1887,0.1,NII,0,0,0,0,0.1996697260056548,0.00528719453492889,0.6726528076656199,0.09149745565930535,0.0062518916863291,0.039484028496880784,0.893,0.893,0.03794642857142857,1.6,0,0,0,0,0,0
F_2,F_4,sex,capital-loss,1,<=1876,0.1,NDI,77.279,77.209,0,0,0.13971357903482584,0.0,0.7061981577716386,0.0008503113142450596,0.00011948357105325089,0.00543018235895322,0.07,22.791,0.0007012622720897616,1.0,0.163,0.163,0.387,0.386,0.076,0.076
F_2,F_4,sex,capital-loss,1,<=1876,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0,0,0,0,0,0
F_2,F_4,sex,capital-loss,1,>=1887,0.1,NDI,88.393,84.821,0,0,0.1996697260056548,0.00528719453492889,0.6726528076656199,0.09149745565930535,0.0062518916863291,0.039484028496880784,3.571,15.179,0.03794642857142857,1.6,0.768,0.732,0.94,0.892,0.276,0.276
F_2,F_4,sex,capital-loss,1,>=1887,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
F_2,F_5,sex,hours-per-week,0,<=48,0.1,NDI,91.096,91.096,0,0,0.1416432137610829,2.1164541350196288e-05,0.7003013235411013,0.005205755173543555,0.0002837443692009514,0.008331245589532684,0.152,8.904,0.0016742770167427702,2.3333333333333335,0.042,0.042,0.282,0.282,0.013,0.013
F_2,F_5,sex,hours-per-week,0,<=48,0.1,NII,0,0,0,0,0.22626604935782885,5.209603448626095e-05,0.7023146008679656,0.004004628884253631,0.00040719827607347197,0.009990656766193678,0.045,0.045,0.0029465281042439346,3.9102540893401043,0,0,0,0,0,0
F_2,F_5,sex,hours-per-week,0,>=49,0.1,NDI,77.206,77.206,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.794,0.0,0.0,0.154,0.154,0.344,0.344,0.096,0.096
F_2,F_5,sex,hours-per-week,0,>=49,0.1,NII,0,0,0,0,0.10370868882542905,0.00016765076056224755,0.7061516852334699,0.0028181400971162515,0.00024225743397180116,0.007742523162983605,0.131,0.131,0.0017560123176592185,6.138888888888891,0,0,0,0,0,0
F_2,F_5,sex,hours-per-week,1,<=48,0.1,NDI,80.707,80.528,0,0,0.22626604935782885,5.209603448626095e-05,0.7023146008679656,0.004004628884253631,0.00040719827607347197,0.009990656766193678,0.269,19.472,0.0029465281042439346,3.9102540893401043,0.113,0.113,0.336,0.333,0.04,0.041
F_2,F_5,sex,hours-per-week,1,<=48,0.1,NII,0,0,0,0,0.1416432137610829,2.1164541350196288e-05,0.7003013235411013,0.005205755173543555,0.0002837443692009514,0.008331245589532684,0.076,0.076,0.0016742770167427702,2.3333333333333335,0,0,0,0,0,0
F_2,F_5,sex,hours-per-week,1,>=49,0.1,NDI,69.594,69.463,0,0,0.10370868882542905,0.00016765076056224755,0.7061516852334699,0.0028181400971162515,0.00024225743397180116,0.007742523162983605,0.131,30.537,0.0017560123176592185,6.138888888888891,0.415,0.414,0.619,0.616,0.236,0.236
F_2,F_5,sex,hours-per-week,1,>=49,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0,0,0,0,0,0
F_3,F_3,capital-gain,capital-gain,<=3471,<=3471,0.1,CDI,80.734,80.758,0.0010972778699548295,0.00020475020475020587,0.17111348938666637,3.7897526770229385e-05,0.7056528698417377,0.0014656912578177115,0.00012505777776618745,0.005559473436291713,0.072,19.242,0.0007242877836793819,1.0,0.098,0.098,0.268,0.269,0.054,0.054
F_3,F_3,capital-gain,capital-gain,>=3674,>=3674,0.1,CDI,94.203,91.667,0.0010972778699548295,0.00020475020475020587,0.3562011329062324,0.006256112734439067,0.6505674730412495,0.1293718187642561,0.008145739983327429,0.04497816339786722,4.71,8.333,0.04710144927536232,1.0,0.826,0.786,0.986,0.945,0.224,0.19
F_3,F_4,capital-gain,capital-loss,<=3471,<=1876,0.1,NDI,80.503,80.503,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.497,0.0,0.0,0.078,0.078,0.189,0.189,0.052,0.052
F_3,F_4,capital-gain,capital-loss,<=3471,<=1876,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0,0,0,0,0,0
F_3,F_4,capital-gain,capital-loss,<=3471,>=1887,0.1,NDI,89.256,89.256,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,10.744,0.0,0.0,0.76,0.76,0.944,0.944,0.25,0.25
F_3,F_4,capital-gain,capital-loss,>=3674,<=1876,0.1,NDI,95.367,95.367,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,4.633,0.0,0.0,0.826,0.826,0.995,0.995,0.2,0.2
F_3,F_4,capital-gain,capital-loss,>=3674,<=1876,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0,0,0,0,0,0
F_3,F_4,capital-gain,capital-loss,>=3674,>=1887,0.1,NII,0,0,0,0,0,0,0.7071067811865476,0,0,0,0.0,0.826,0,0,0,0,0,0,0,0
F_3,F_5,capital-gain,hours-per-week,<=3471,<=48,0.1,NDI,83.92,83.92,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.08,0.0,0.0,0.049,0.049,0.158,0.158,0.027,0.027
F_3,F_5,capital-gain,hours-per-week,<=3471,<=48,0.1,NII,0,0,0,0,0.098792419159368,0.0009689602214956092,0.7005664580378912,0.018515129523869613,0.0010921831621995184,0.016493832471269447,0.617,0.617,0.006172839506172839,1.0,0,0,0,0,0,0
F_3,F_5,capital-gain,hours-per-week,<=3471,>=49,0.1,NDI,67.217,67.217,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,32.783,0.0,0.0,0.306,0.306,0.471,0.471,0.206,0.206
F_3,F_5,capital-gain,hours-per-week,<=3471,>=49,0.1,NII,0,0,0,0,0.14050293516788026,0.0029440463178865076,0.6752001158964283,0.0833080271282518,0.0035317463334137668,0.02967022763278128,0.99,0.99,0.02103960396039604,3.3333333333333335,0,0,0,0,0,0
F_3,F_5,capital-gain,hours-per-week,>=3674,<=48,0.1,NDI,95.062,95.679,0,0,0.098792419159368,0.0009689602214956092,0.7005664580378912,0.018515129523869613,0.0010921831621995184,0.016493832471269447,0.617,4.321,0.006172839506172839,1.0,0.79,0.784,0.992,0.992,0.175,0.15
F_3,F_5,capital-gain,hours-per-week,>=3674,<=48,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0,0,0,0,0,0
F_3,F_5,capital-gain,hours-per-week,>=3674,>=49,0.1,NDI,95.05,93.069,0,0,0.14050293516788026,0.0029440463178865076,0.6752001158964283,0.0833080271282518,0.0035317463334137668,0.02967022763278128,1.98,6.931,0.02103960396039604,3.3333333333333335,0.881,0.861,1.0,0.976,0.294,0.294
F_3,F_5,capital-gain,hours-per-week,>=3674,>=49,0.1,NII,0,0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0,0,0,0,0,0
F_4,F_4,capital-loss,capital-loss,<=1876,<=1876,0.1,CDI,81.434,81.364,0.0007193272187694791,0.0002047502047502035,0.1733034245281319,0.0001003914406783177,0.7059592343802119,0.001977873269341409,0.00012349911954711174,0.005538777958379712,0.07,18.636,0.0007701560982874212,4.2236559139784955,0.123,0.124,0.36,0.36,0.054,0.055
F_4,F_4,capital-loss,capital-loss,>=1887,>=1887,0.1,CDI,90.37,81.481,0.0007193272187694791,0.0002047502047502035,0.34222697877333275,0.011627522657947358,0.6207637006378365,0.18567021710028517,0.01483115165876086,0.06068135830476751,8.889,18.519,0.08888888888888889,1.0,0.763,0.689,0.95,0.84,0.229,0.257
