ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,age,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.0,0.622966893767072,0.11538461538461539,0.017108456286292012,0.06506235751041317,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_1,sex,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.01569715558822893,0.6211173818453778,0.13636363636363621,0.0161634174837407,0.06552785058758864,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_2,cp,0.1,71.667,73.333,8.985391196213428e-05,0.016949152542372878,0.43761868074957594,0.004928233843013349,0.8310982021155715,0.040552584670231706,1.543074970984329,0.3279156724306301,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128006866,5.0,26.667,0.517,0.533,0.75,0.786,0.312,0.312
F_3,trestbps,0.1,71.667,71.667,0.001367251654676833,0.01694915254237288,0.0,0.0,0.9631548522638618,0.017787975490380418,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_4,chol,0.1,71.667,71.667,0.0026446232521546227,0.016949152542372878,0.0,0.0,0.9892469993224388,0.019951668098271466,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_5,fbs,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.010464770392152625,0.5761512019156774,0.35714285714285715,0.015448289933398227,0.060570547370255905,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_6,restecg,0.1,71.667,71.667,0.009090909090909092,0.13333333333333333,0.49627788763502834,0.012531983867063683,0.6680821413562418,0.10814814814814824,0.07441262116153731,0.14849383005059436,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_7,thalach,0.1,71.667,75.0,0.004727693793761228,0.016949152542372878,0.0,0.0,0.9863939238321437,0.019500453790464653,nan,nan,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783366,0.03817313448177378,3.333,25.0,0.517,0.517,0.75,0.786,0.312,0.281
F_8,exang,0.1,71.667,71.667,0.009090909090909092,0.1,0.24199101739560827,0.00523238519607631,0.6137868106173305,0.19047619047619047,0.01649620411064255,0.06325643715031908,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
F_9,oldpeak,0.1,71.667,71.667,0.005920559100528042,0.016949152542372878,0.7294271017787145,0.010880420014240527,0.9742928870001057,0.09868526535193195,0.23066436290074413,0.23343445356436696,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.517,0.517,0.75,0.75,0.312,0.312
