ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_0,age,age,<=37,<=37,0.7,87.346,84.557,0.04545350090714824,0.0001023751023751026,1.2056526126501743,0.00795521550693391,0.553883761720197,0.17214782321457223,0.008668686300705112,0.045339970212925115,6.842,15.443,0.09404536781587512,18.200352995781927,0.094,0.129,0.404,0.424,0.03,0.068
F_0,F_1,age,race,<=37,0,0.7,93.089,93.089,0.1291635262413373,0.1291635262413373,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.911,0.0,0.0,0.033,0.033,0.286,0.286,0.009,0.009
F_0,F_1,age,race,<=37,1,0.7,88.775,88.775,0.1291635262413373,0.1291635262413373,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,11.225,0.0,0.0,0.067,0.067,0.327,0.327,0.028,0.028
F_0,F_2,age,sex,<=37,0,0.7,91.863,91.863,0.09400645063061341,0.09400645063061341,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,8.137,0.0,0.0,0.025,0.025,0.14,0.14,0.016,0.016
F_0,F_2,age,sex,<=37,1,0.7,88.192,88.192,0.09400645063061341,0.09400645063061341,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.808,0.0,0.0,0.082,0.082,0.378,0.378,0.029,0.029
F_0,F_3,age,capital-gain,>=38,<=3471,0.7,73.282,73.205,0.1519824030785556,0.1519824030785556,0.098792419159368,0.00012121355666586116,0.7060179311511648,0.0018509757767355209,0.00012941827395879967,0.005675140095067815,0.077,26.795,0.0007722007722007722,1.0,0.147,0.147,0.291,0.291,0.088,0.089
F_0,F_3,age,capital-gain,>=38,>=3674,0.7,92.771,90.964,0.1519824030785556,0.1519824030785556,0.3246273595637812,0.010239827006056464,0.6467553360043352,0.1484380658105164,0.010782545330947222,0.05181960733314786,6.627,9.036,0.06600628520273043,4.9340659340659325,0.753,0.687,0.967,0.909,0.178,0.089
F_0,F_3,age,capital-gain,<=37,<=3471,0.7,89.237,89.101,0.1519824030785556,0.1519824030785556,0.13971357903482584,0.0,0.7015913894482413,0.003231652444937452,0.0002427569446540844,0.007716557086037441,0.136,10.899,0.0013623978201634877,1.0,0.046,0.046,0.222,0.216,0.025,0.025
F_0,F_3,age,capital-gain,<=37,>=3674,0.7,95.714,90.0,0.1519824030785556,0.1519824030785556,0.197584838318736,0.00896980319327368,0.6632602529099183,0.11325674552188046,0.009572959858940803,0.04861614876869842,5.714,10.0,0.05714285714285714,1.0,0.414,0.357,0.906,0.781,0.0,0.0
F_0,F_4,age,capital-loss,>=38,<=1876,0.7,74.928,74.497,0.5057716538793027,0.5057716538793027,0.30309014607049123,4.379526525530374e-05,0.6987946890000338,0.008096787198688598,0.0011448841532931112,0.01680321366379608,0.718,25.503,0.006896551724137931,1.0666666666666669,0.193,0.193,0.41,0.404,0.088,0.091
F_0,F_4,age,capital-loss,>=38,>=1887,0.7,94.161,52.555,0.5057716538793027,0.5057716538793027,0.7397746925732918,0.06267692373381362,0.3322686133458576,0.5819585369903493,0.044595546776298164,0.1056738691744718,43.066,47.445,0.42228805814151205,2.139662247281824,0.81,0.394,0.964,0.45,0.154,0.154
F_0,F_4,age,capital-loss,<=37,<=1876,0.7,89.523,89.058,0.5057716538793027,0.5057716538793027,0.30363430718329565,0.000605345970960489,0.6871597736790154,0.02266941819103013,0.0011039566963767116,0.016529387700564672,0.597,10.942,0.0065207780725022105,1.2727272727272727,0.056,0.06,0.294,0.288,0.025,0.029
F_0,F_4,age,capital-loss,<=37,>=1887,0.7,90.323,56.452,0.5057716538793027,0.5057716538793027,0.5014608791913315,0.056215965328762316,0.28234513336063105,0.5669960098802962,0.05103294605937594,0.11310989094694787,43.548,43.548,0.42204301075268813,1.052749719416386,0.613,0.242,0.9,0.35,0.091,0.045
F_0,F_5,age,hours-per-week,>=38,<=40,0.7,81.086,78.403,0.19192545362110558,0.19192545362110558,0.8864792540405722,0.006789637305605839,0.6290073643077951,0.12095545972236083,0.008962805982135887,0.046455778623982466,4.984,21.597,0.08410660286116622,7.32606286010204,0.142,0.162,0.424,0.412,0.018,0.051
F_0,F_5,age,hours-per-week,>=38,>=41,0.7,72.44,67.762,0.19192545362110558,0.19192545362110558,0.8778587379039802,0.016061503546070346,0.6208336133776775,0.1895973031079165,0.015398160783871344,0.061590303845974935,11.252,32.238,0.12161756957324119,3.5153991590930795,0.545,0.448,0.734,0.609,0.289,0.229
F_0,F_5,age,hours-per-week,<=37,<=40,0.7,93.323,90.248,0.19192545362110558,0.19192545362110558,0.6691452861901608,0.0039242951222090965,0.588815790993689,0.12980557477735813,0.006076669631398178,0.03865537235165362,3.976,9.752,0.042175851829175985,7.8440836021818185,0.062,0.089,0.48,0.461,0.008,0.041
F_0,F_5,age,hours-per-week,<=37,>=41,0.7,80.222,78.928,0.19192545362110558,0.19192545362110558,0.542860334460835,0.002521664344716663,0.6512210751189101,0.08746190679214978,0.009593013607172029,0.048592530847328834,5.36,21.072,0.06371037864455964,5.8729785138940285,0.259,0.242,0.589,0.546,0.087,0.084
F_1,F_1,race,race,0,0,0.7,87.159,87.877,0.14001433104719008,0.7000716552359505,0.6440299621092417,0.0052753812260422014,0.6122162607787928,0.1430822419792636,0.005468841577174857,0.036060903736100054,3.587,12.123,0.06509958141270183,41.360222935599786,0.084,0.09,0.355,0.397,0.035,0.034
F_1,F_1,race,race,1,1,0.7,81.397,80.263,0.14001433104719008,0.7000716552359505,1.8903767091633705,0.00708033637238571,0.5946623459159441,0.13536538797139616,0.007733312919182761,0.04294533655630657,6.412,19.737,0.0853712333023412,33.207677118705874,0.144,0.143,0.418,0.393,0.052,0.058
F_1,F_0,race,age,0,>=38,0.7,75.263,75.263,0.1277734740951496,0.1277734740951496,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.737,0.0,0.0,0.153,0.153,0.32,0.32,0.093,0.093
F_1,F_0,race,age,0,<=37,0.7,93.089,93.089,0.1277734740951496,0.1277734740951496,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,6.911,0.0,0.0,0.033,0.033,0.286,0.286,0.009,0.009
