ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,age,0.1,81.513,80.981,0.00662468262202877,0.00010237510237510215,1.0250011476504084e-31,7.169804999136108e-67,0.9899330310509533,0.0468899527594665,inf,0.3812018538151049,1.0908298686412063,0.0006302182062766325,0.9975883991961602,0.03293122462065477,0.0022909681190163016,0.023285593884121835,1.495,19.019,0.144,0.142,0.414,0.399,0.059,0.061
F_1,race,0.1,81.513,81.237,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.011103218867300839,0.5636831798158791,0.0997011356844115,0.018911753268850494,0.0699329844152931,0.6835143403099531,0.0006525959718771604,0.9975931470193093,0.017121436187273652,0.0009023061392325169,0.014586260793692005,0.809,18.763,0.144,0.144,0.414,0.408,0.059,0.061
F_2,sex,0.1,81.513,81.278,0.02000204729245573,0.10001023646227863,3.0879545682284553,0.005672121939446016,0.6161497984834523,0.10152671755726814,0.01843526039617992,0.06826651869354193,0.844889148626954,0.0009098498097467732,0.9975754935290367,0.0278894143824743,0.0013963934746836354,0.018048168950031414,1.034,18.722,0.144,0.139,0.414,0.399,0.059,0.057
F_3,capital-gain,0.1,81.513,77.981,0.0004553138725846859,0.00010237510237510165,13.294037393426965,0.036100417225393235,0.9897165808948473,0.5123813683022557,inf,0.22670020062617213,2.0351310058815386,0.004472380268286098,0.997734542629672,0.09595412686390749,0.007401091100858632,0.04261421045032818,5.292,22.019,0.144,0.179,0.414,0.414,0.059,0.105
F_4,capital-loss,0.1,81.513,79.435,0.0004864022652435808,0.0001023751023751024,13.649397237514512,0.03814229602773449,0.9874826880499258,0.7250300150551723,inf,0.2284968041658977,1.71731590988494,0.003548323761841273,0.9977407891710394,0.07183582785337228,0.005328275616921337,0.03608222466108085,3.777,20.565,0.144,0.171,0.414,0.427,0.059,0.09
F_5,hours-per-week,0.1,81.513,80.878,0.005501471251204878,0.00010237510237510273,0.8656440521547794,0.00013130345643305364,0.9883053134410555,0.05648425434651147,inf,0.4623187033045413,1.1421391624176596,0.0015163456828140133,0.9977107524259227,0.029852932442823034,0.00246105820749096,0.024281692077973666,1.863,19.122,0.144,0.15,0.414,0.414,0.059,0.067
F_0,age,0.3,81.513,80.438,0.020326750727489344,0.0001023751023751031,1.8807211567071447e-31,2.5094316821849095e-66,0.9828288885868529,0.13123759550299036,inf,0.6638970859648781,1.794773958511461,0.002061162915181671,0.9963477615070635,0.09769422559049896,0.006312855799755114,0.038374949128551154,4.166,19.562,0.144,0.137,0.414,0.379,0.059,0.062
F_1,race,0.3,81.513,81.185,0.060006141877367185,0.3000307093868359,5.348494203636101,0.03340606660653899,0.2792798162447572,0.2994620442319479,0.04981474422047155,0.11176512525987638,1.19777449785568,0.002089166652015624,0.9967490513639586,0.05394275631801973,0.0027581056284649453,0.025503076929947167,2.416,18.815,0.144,0.141,0.414,0.402,0.059,0.059
F_2,sex,0.3,81.513,81.288,0.060006141877367185,0.3000307093868359,5.348494203636101,0.016855682477277253,0.35743216768426217,0.30381679389310756,0.05383025674017936,0.11563550720584821,1.4488225347090236,0.002399988835576726,0.9965347222430008,0.0793553576936348,0.00410434323760356,0.03090007946154047,3.153,18.712,0.144,0.13,0.414,0.381,0.059,0.051
F_3,capital-gain,0.3,81.513,71.328,0.0016866001759452802,0.00010237510237510233,23.077866979769023,0.1089546528929289,0.9796826047064974,0.7992850962615395,inf,0.41404954736988003,3.5231930557775515,0.013800002850791348,0.9970538695866117,0.24568083606729296,0.02141186508589415,0.0725556272317091,15.836,28.672,0.144,0.252,0.414,0.428,0.059,0.197
