ID,ID2,Feature,Feature2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_1,sex,age,0.1,NII,57.341,56.371,0,0,0.27445392006280644,0.001768613066264141,0.994194638980113,0.034768703812520126,0.0018174585393702768,0.020798115975309076,5.679,43.629,0.02544701233435987,9.508118295034317,0.512,0.528,0.578,0.583,0.433,0.46
F_0,F_3,sex,priors_count,0.1,NII,57.341,56.371,0,0,0.27445392006280644,0.001768613066264141,0.994194638980113,0.034768703812520126,0.0018174585393702768,0.020798115975309076,5.679,43.629,0.02544701233435987,9.508118295034317,0.512,0.528,0.578,0.583,0.433,0.46
F_0,F_4,sex,c_charge_degree,0.1,NII,57.341,56.371,0,0,0.27445392006280644,0.001768613066264141,0.994194638980113,0.034768703812520126,0.0018174585393702768,0.020798115975309076,5.679,43.629,0.02544701233435987,9.508118295034317,0.512,0.528,0.578,0.583,0.433,0.46
F_1,F_3,age,priors_count,0.1,NII,57.341,54.294,0,0,0.4256564365948595,0.00406526331331201,0.9943182585570165,0.05810506748537611,0.004378912552015295,0.03217672072903044,5.54,45.706,0.041677643251419025,4.461243746919909,0.512,0.532,0.578,0.568,0.433,0.488
F_1,F_4,age,c_charge_degree,0.1,NII,57.341,54.294,0,0,0.4256564365948595,0.00406526331331201,0.9943182585570165,0.05810506748537611,0.004378912552015295,0.03217672072903044,5.54,45.706,0.041677643251419025,4.461243746919909,0.512,0.532,0.578,0.568,0.433,0.488
F_2,F_0,race,sex,0.1,NII,57.341,56.094,0,0,0.23042557748320025,0.0005118012820587648,0.9940527844372821,0.020417803631946854,0.001259118179689871,0.017529099574866938,4.848,43.906,0.019958450894235966,29.515270881588492,0.512,0.508,0.578,0.563,0.433,0.442
F_2,F_1,race,age,0.1,NII,57.341,56.094,0,0,0.23042557748320025,0.0005118012820587648,0.9940527844372821,0.020417803631946854,0.001259118179689871,0.017529099574866938,4.848,43.906,0.019958450894235966,29.515270881588492,0.512,0.508,0.578,0.563,0.433,0.442
F_2,F_3,race,priors_count,0.1,NII,57.341,56.094,0,0,0.23042557748320025,0.0005118012820587648,0.9940527844372821,0.020417803631946854,0.001259118179689871,0.017529099574866938,4.848,43.906,0.019958450894235966,29.515270881588492,0.512,0.508,0.578,0.563,0.433,0.442
F_2,F_4,race,c_charge_degree,0.1,NII,57.341,56.094,0,0,0.23042557748320025,0.0005118012820587648,0.9940527844372821,0.020417803631946854,0.001259118179689871,0.017529099574866938,4.848,43.906,0.019958450894235966,29.515270881588492,0.512,0.508,0.578,0.563,0.433,0.442
F_4,F_3,c_charge_degree,priors_count,0.1,NII,57.341,56.094,0,0,0.20006781158578074,0.0010630681115159797,0.9939490503431172,0.023000041690341748,0.0009604897546833352,0.015195322774221873,4.017,43.906,0.017690419939296338,13.53877976339561,0.512,0.528,0.578,0.581,0.433,0.463
F_0,F_1,sex,age,0.3,NII,57.341,55.125,0,0,0.483293426463809,0.004750920490086626,0.9922154968685735,0.09469012654795397,0.005579199488676906,0.036450259358434184,14.681,44.875,0.07602025395892875,9.914998511339643,0.512,0.554,0.578,0.596,0.433,0.503
F_0,F_3,sex,priors_count,0.3,NII,57.341,55.125,0,0,0.483293426463809,0.004750920490086626,0.9922154968685735,0.09469012654795397,0.005579199488676906,0.036450259358434184,14.681,44.875,0.07602025395892875,9.914998511339643,0.512,0.554,0.578,0.596,0.433,0.503
F_0,F_4,sex,c_charge_degree,0.3,NII,57.341,55.125,0,0,0.483293426463809,0.004750920490086626,0.9922154968685735,0.09469012654795397,0.005579199488676906,0.036450259358434184,14.681,44.875,0.07602025395892875,9.914998511339643,0.512,0.554,0.578,0.596,0.433,0.503
F_1,F_3,age,priors_count,0.3,NII,57.341,54.155,0,0,0.6798378557701048,0.0117601224497391,0.9923863896975507,0.1582521099841207,0.010860050641610197,0.05015285647225225,15.651,45.845,0.11256831817999903,7.037559224432583,0.512,0.6,0.578,0.629,0.433,0.564
F_1,F_4,age,c_charge_degree,0.3,NII,57.341,54.155,0,0,0.6798378557701048,0.0117601224497391,0.9923863896975507,0.1582521099841207,0.010860050641610197,0.05015285647225225,15.651,45.845,0.11256831817999903,7.037559224432583,0.512,0.6,0.578,0.629,0.433,0.564
F_2,F_0,race,sex,0.3,NII,57.341,54.709,0,0,0.3446858788888312,0.0016981849563412832,0.9921941232491864,0.057412950860884854,0.002823604548854199,0.02616162638638586,11.496,45.291,0.04965943716553458,30.585478713656588,0.512,0.533,0.578,0.573,0.433,0.485
F_2,F_1,race,age,0.3,NII,57.341,54.709,0,0,0.3446858788888312,0.0016981849563412832,0.9921941232491864,0.057412950860884854,0.002823604548854199,0.02616162638638586,11.496,45.291,0.04965943716553458,30.585478713656588,0.512,0.533,0.578,0.573,0.433,0.485
F_2,F_3,race,priors_count,0.3,NII,57.341,54.709,0,0,0.3446858788888312,0.0016981849563412832,0.9921941232491864,0.057412950860884854,0.002823604548854199,0.02616162638638586,11.496,45.291,0.04965943716553458,30.585478713656588,0.512,0.533,0.578,0.573,0.433,0.485
F_2,F_4,race,c_charge_degree,0.3,NII,57.341,54.709,0,0,0.3446858788888312,0.0016981849563412832,0.9921941232491864,0.057412950860884854,0.002823604548854199,0.02616162638638586,11.496,45.291,0.04965943716553458,30.585478713656588,0.512,0.533,0.578,0.573,0.433,0.485
