ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_8,studytime,>=0.6666666666666667,0.1,57.143,59.524,0.004061347596902431,0.004807692307692308,0.27125694472616574,0.008109986715368752,0.8252668599436825,0.13413419913419936,0.005537606592290619,0.03614980329569657,0.098792419159368,0.003737417997197365,0.6875516509523286,0.05295566502463056,0.0041630780177225185,0.03197494460013168,2.381,40.476,0.667,0.69,0.727,0.773,0.6,0.6
F_9,schoolsup,0.0,0.1,73.054,71.856,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.011265901139877223,0.5940662594665413,0.3157894736842104,0.015708964368291126,0.060994113382755434,0.197584838318736,0.003759797745683576,0.6897906377924355,0.047250621718706774,0.004140432013101696,0.031987489529980775,2.395,28.144,0.461,0.437,0.722,0.681,0.263,0.253
F_9,schoolsup,1.0,0.1,64.286,64.286,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.011265901139877223,0.5940662594665413,0.3157894736842104,0.015708964368291126,0.060994113382755434,0.13971357903482584,0.007474835994394734,0.6666666666666667,0.10476190476190475,0.008028739298325815,0.044693725245493476,4.762,35.714,0.286,0.333,0.333,0.444,0.273,0.303
F_10,famsup,0.0,0.1,68.571,71.429,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.005257420531942715,0.61602546234837,0.10071942446043165,0.018551941516486002,0.06842116435842255,0.13971357903482584,0.004484901596636836,0.6859943405700353,0.05714285714285712,0.0049266548036153825,0.03487015611091755,2.857,28.571,0.429,0.4,0.682,0.682,0.312,0.271
F_10,famsup,1.0,0.1,72.662,72.662,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.005257420531942715,0.61602546234837,0.10071942446043165,0.018551941516486002,0.06842116435842255,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.338,0.424,0.424,0.678,0.678,0.237,0.237
F_11,paid,0.0,0.1,71.875,73.438,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.009763780987893596,0.46632917213294184,0.5666666666666668,0.015018491231707077,0.059801358420044665,0.22090656490199947,0.002452680560660771,0.6876795390890227,0.041953528399311595,0.00457107378698449,0.0336032281277356,2.604,26.562,0.432,0.417,0.693,0.693,0.265,0.239
F_11,paid,1.0,0.1,64.706,70.588,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.009763780987893596,0.46632917213294184,0.5666666666666668,0.015018491231707077,0.059801358420044665,0.17111348938666637,0.009233620934252312,0.5346257592250483,0.2337662337662338,0.03067146241250856,0.08710461538891,17.647,29.412,0.353,0.412,0.5,0.667,0.273,0.273
F_12,activities,0.0,0.1,69.892,72.043,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.0037553003799590773,0.6240207590503789,0.11206896551724144,0.01777912528017888,0.06679631812866847,0.13971357903482584,0.0033757323845653633,0.6900655593423543,0.04643206256109479,0.003759829855886913,0.03040346394420871,2.151,27.957,0.355,0.333,0.586,0.586,0.25,0.219
F_12,activities,1.0,0.1,72.414,71.552,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.0037553003799590773,0.6240207590503789,0.11206896551724144,0.01777912528017888,0.06679631812866847,0.098792419159368,0.0013532030679507686,0.7009735423591622,0.017125292740046823,0.0015113395899262303,0.019331900078159,0.862,28.448,0.483,0.474,0.731,0.712,0.281,0.281
F_13,nursery,0.0,0.1,73.684,73.684,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.011265901139877231,0.5860193696526592,0.10526315789473709,0.018565229695201642,0.06931795082121338,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,26.316,0.211,0.211,0.4,0.4,0.143,0.143
F_13,nursery,1.0,0.1,70.76,70.175,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.011265901139877231,0.5860193696526592,0.10526315789473709,0.018565229695201642,0.06931795082121338,0.098792419159368,0.0009179623151011116,0.7029453608625964,0.011667345000678352,0.0010285210941962451,0.015944397809424304,0.585,29.825,0.474,0.468,0.718,0.704,0.3,0.3
F_14,higher,0.0,0.1,91.667,91.667,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.01577226159582813,0.49518756847213824,0.10659898477157398,0.018049759114241525,0.0691775817057771,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,8.333,0.083,0.083,0,0,0.083,0.083
F_14,higher,1.0,0.1,70.051,69.036,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.01577226159582813,0.49518756847213824,0.10659898477157398,0.018049759114241525,0.0691775817057771,0.2794271580696517,0.006374479426691954,0.6771714787343562,0.07964257964257963,0.006908558921077276,0.041315315952742696,4.061,30.964,0.447,0.406,0.679,0.617,0.284,0.259
F_15,internet,0.0,0.1,71.053,71.053,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.008261660835909974,0.5764343929151408,0.09356725146198858,0.01945565591817394,0.07047128906828223,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.947,0.289,0.289,0.5,0.5,0.214,0.214
F_15,internet,1.0,0.1,71.345,71.345,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.008261660835909974,0.5764343929151408,0.09356725146198858,0.01945565591817394,0.07047128906828223,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.655,0.456,0.456,0.704,0.704,0.28,0.28
F_16,romantic,0.0,0.1,70.27,70.946,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.006759540683926335,0.6105300545585958,0.21428571428571463,0.016414522229752343,0.06291889626348549,0.17111348938666637,0.003181855862478836,0.6924357433015382,0.04024520255863538,0.003518723875988748,0.029481913598330644,2.027,29.054,0.453,0.432,0.689,0.672,0.287,0.264
F_16,romantic,1.0,0.1,73.77,73.77,0.004567203131796434,0.10047846889952153,0.45272373888560946,0.006759540683926335,0.6105300545585958,0.21428571428571463,0.016414522229752343,0.06291889626348549,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,26.23,0.361,0.361,0.65,0.65,0.22,0.22
F_17,famrel,<=0.75,0.1,68.0,68.0,0.005514696781870939,0.00480769230769231,0.2885497743372116,0.001726486391395481,0.8642810283656988,0.030954676952748263,0.007567738877311869,0.04365158314873979,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,32.0,0.407,0.407,0.623,0.623,0.289,0.289
F_17,famrel,1.0,0.1,79.661,76.271,0.005514696781870939,0.00480769230769231,0.2885497743372116,0.001726486391395481,0.8642810283656988,0.030954676952748263,0.007567738877311869,0.04365158314873979,0.13971357903482584,0.005321069690925061,0.6827377857137628,0.06559139784946233,0.005784678205526693,0.03785786129463774,3.39,23.729,0.475,0.508,0.786,0.786,0.194,0.258
F_18,freetime,<=0.5,0.1,65.079,64.286,0.007368501443689161,0.004807692307692306,0.27350466920712385,0.003003585131328783,0.8654300166748456,0.053235815602836856,0.006301000588088767,0.03923955747302023,0.098792419159368,0.0012458059990657884,0.7011562676977533,0.0166143380429095,0.001401668223097291,0.018576155862824004,0.794,35.714,0.389,0.381,0.551,0.531,0.286,0.286
F_18,freetime,>=0.75,0.1,80.723,80.723,0.007368501443689161,0.004807692307692306,0.27350466920712385,0.003003585131328783,0.8654300166748456,0.053235815602836856,0.006301000588088767,0.03923955747302023,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,19.277,0.482,0.482,0.875,0.875,0.235,0.235
F_19,goout,>=0.75,0.1,69.014,67.606,0.007429131577793836,0.00480769230769231,0.3023027360731597,0.00475806673988998,0.8599263412769843,0.07678261525692297,0.007485497644334632,0.042807092795408196,0.098792419159368,0.002210866984257598,0.6962074896114839,0.030100334448160567,0.0024515734956439975,0.024685982155678955,1.408,32.394,0.352,0.366,0.571,0.571,0.26,0.28
F_19,goout,<=0.5,0.1,72.993,72.993,0.007429131577793836,0.00480769230769231,0.3023027360731597,0.00475806673988998,0.8599263412769843,0.07678261525692297,0.007485497644334632,0.042807092795408196,0.13971357903482584,0.002291555560325389,0.6966146599946473,0.029030910609858056,0.002547413384822209,0.02508733803898245,1.46,27.007,0.46,0.445,0.717,0.7,0.26,0.247
F_20,Walc,<=0.25,0.1,68.992,68.217,0.0060226159953662055,0.004807692307692305,0.2714235191373535,0.0045544679336608565,0.8648009753555214,0.12754972492594158,0.005853732332211971,0.037073655253658945,0.17111348938666637,0.0036505012995881178,0.6903740393434531,0.04571692449780649,0.004020205265650433,0.03152705141588444,2.326,31.783,0.473,0.45,0.672,0.639,0.294,0.279
F_20,Walc,>=0.5,0.1,75.325,75.325,0.0060226159953662055,0.004807692307692305,0.2714235191373535,0.0045544679336608565,0.8648009753555214,0.12754972492594158,0.005853732332211971,0.037073655253658945,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.675,0.325,0.325,0.667,0.667,0.22,0.22
F_21,health,<=0.75,0.1,69.298,69.298,0.009464200380717784,0.004807692307692305,0.3162576267485396,0.0032673715287605733,0.8710532853010666,0.0475731514432583,0.00924769063405654,0.0473965859935463,0.13971357903482584,0.0027538869453033257,0.6943408585643939,0.03515151515151512,0.0030407016648326276,0.027468445282851344,1.754,30.702,0.421,0.439,0.633,0.653,0.262,0.277
F_21,health,1.0,0.1,74.725,72.527,0.009464200380717784,0.004807692307692305,0.3162576267485396,0.0032673715287605733,0.8710532853010666,0.0475731514432583,0.00924769063405654,0.0473965859935463,0.13971357903482584,0.0,0.6904413016277937,0.022772772772772773,0.0038910350634515003,0.031020101936984106,2.198,27.473,0.407,0.407,0.733,0.7,0.246,0.262
F_22,absences,>=0.04,0.1,74.725,74.725,0.006343519133455038,0.004807692307692308,0.1323716440569305,0.002494546655096189,0.9442701608452647,0.3669305552943832,0.0012678639019193746,0.01723098898179494,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.275,0.407,0.407,0.75,0.75,0.254,0.254
F_22,absences,<=0.02666666666666667,0.1,68.376,67.521,0.006343519133455038,0.004807692307692308,0.1323716440569305,0.002494546655096189,0.9442701608452647,0.3669305552943832,0.0012678639019193746,0.01723098898179494,0.2613801725141405,0.006708186148815781,0.6607875750860028,0.10107705053852531,0.010282695486480687,0.050411640398825425,5.983,32.479,0.436,0.393,0.635,0.577,0.277,0.246
F_0,sex,0.0,0.3,66.99,68.932,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.005257420531942715,0.3692417776481561,0.30973451327433615,0.05373800957527426,0.11526169268333006,0.13971357903482584,0.0,0.6915149807267839,0.021351575456053068,0.003449256072333223,0.02919386014391475,1.942,31.068,0.35,0.35,0.523,0.545,0.22,0.203
F_0,sex,1.0,0.3,75.472,75.472,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.005257420531942715,0.3692417776481561,0.30973451327433615,0.05373800957527426,0.11526169268333006,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.528,0.5,0.5,0.865,0.865,0.304,0.304
F_1,age,>=0.4285714285714284,0.3,55.556,55.556,0.003671161712717339,0.004807692307692306,0.49613676750356434,0.0270501310705136,0.801356708739574,0.4617895545314903,0.014907842359321338,0.05963536611455472,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,44.444,0.444,0.444,0,0,0.444,0.444
F_1,age,<=0.2857142857142856,0.3,72.0,72.5,0.003671161712717339,0.004807692307692306,0.49613676750356434,0.0270501310705136,0.801356708739574,0.4617895545314903,0.014907842359321338,0.05963536611455472,0.22090656490199947,0.003924288897057233,0.6886412739037004,0.050245098039215716,0.004327519749981272,0.03267692405887469,2.5,27.5,0.425,0.4,0.679,0.654,0.252,0.227
F_2,Pstatus,0.0,0.3,77.778,77.778,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.03079346311566442,0.21457743242757618,0.28571428571428514,0.05233079797797589,0.11433368905254604,0.13971357903482584,0.0,0.6461366147834373,0.07670454545454546,0.013113751894196075,0.05694768905237512,7.407,22.222,0.407,0.407,0.727,0.727,0.188,0.188
F_2,Pstatus,1.0,0.3,70.33,68.681,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.03079346311566442,0.21457743242757618,0.28571428571428514,0.05233079797797589,0.11433368905254604,0.296377257478104,0.004312405381381577,0.6694723818215127,0.0758225208526413,0.00860209920032507,0.04616271363999572,4.945,31.319,0.429,0.456,0.671,0.686,0.277,0.312
F_3,Medu,1.0,0.3,74.667,80.0,0.009227776063431795,0.0048076923076923106,0.5649841475736567,0.005787730947970466,0.7822005787028777,0.1129785545003101,0.02872886684566173,0.08488410419113195,0.31240906010166,0.0083718163137221,0.5797290691946895,0.19362745098039205,0.023169470289209057,0.07571075559096363,13.333,20.0,0.68,0.627,0.864,0.864,0.419,0.29
F_3,Medu,<=0.75,0.3,69.403,67.164,0.009227776063431795,0.0048076923076923106,0.5649841475736567,0.005787730947970466,0.7822005787028777,0.1129785545003101,0.02872886684566173,0.08488410419113195,0.4737917980688205,0.010542865693586596,0.5226966050877158,0.2535460992907803,0.02976088121071878,0.08576615024836753,17.164,32.836,0.284,0.351,0.459,0.541,0.216,0.278
F_4,Fjob,>=0.75,0.3,82.895,85.526,0.008225030492399513,0.004807692307692309,0.46549813521995065,0.009420680552033375,0.761022579903702,0.12756555588826624,0.018094437654751962,0.06705758897852929,0.13971357903482584,0.0041308304179549825,0.6879240049741819,0.05213903743315503,0.004542104111573232,0.03349437476586803,2.632,14.474,0.447,0.421,0.839,0.839,0.178,0.133
F_4,Fjob,<=0.5,0.3,64.662,64.662,0.008225030492399513,0.004807692307692309,0.46549813521995065,0.009420680552033375,0.761022579903702,0.12756555588826624,0.018094437654751962,0.06705758897852929,0.13971357903482584,0.002360474524545704,0.6961188819428452,0.030364372469635664,0.002612807011959228,0.02546516432868503,1.504,35.338,0.414,0.429,0.58,0.6,0.313,0.325
F_5,reason,<=0.3333333333333333,0.3,72.34,71.631,0.00877592803561814,0.004807692307692308,0.5657719501442924,0.008416140800527867,0.7180827812498137,0.2877225453904464,0.02525725446598398,0.07933531441540354,0.17111348938666637,0.0011132734459736848,0.6908507263093531,0.029485049833887042,0.0037555042133562092,0.03049311687766935,2.128,28.369,0.39,0.397,0.654,0.654,0.236,0.247
F_5,reason,>=0.6666666666666666,0.3,69.118,66.176,0.00877592803561814,0.004807692307692308,0.5657719501442924,0.008416140800527867,0.7180827812498137,0.2877225453904464,0.02525725446598398,0.07933531441540354,0.13971357903482584,0.004616810467126158,0.6859943405700354,0.0571895424836601,0.005046480492404133,0.035343047463015906,2.941,33.824,0.5,0.529,0.724,0.724,0.333,0.385
F_6,guardian,0.5,0.3,68.456,69.128,0.0137016093953893,0.16507177033492823,0.49145171503077073,0.019480168190407855,0.5629531630477981,0.22357954545454536,0.01805223727803376,0.06593731658904375,0.098792419159368,0.0010535003750489203,0.7023140900976544,0.013419216317767064,0.0011763468805044233,0.017074962915733228,0.671,30.872,0.456,0.463,0.667,0.683,0.302,0.302
F_6,guardian,0.0,0.3,78.846,78.846,0.0137016093953893,0.16507177033492823,0.49145171503077073,0.019480168190407855,0.5629531630477981,0.22357954545454536,0.01805223727803376,0.06593731658904375,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.154,0.365,0.365,0.75,0.75,0.194,0.194
F_6,guardian,1.0,0.3,75.0,75.0,0.0137016093953893,0.16507177033492823,0.49145171503077073,0.019480168190407855,0.5629531630477981,0.22357954545454536,0.01805223727803376,0.06593731658904375,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.25,0.25,0.5,0.5,0.167,0.167
F_7,traveltime,<=0.3333333333333333,0.3,71.958,70.899,0.01028449597305864,0.004807692307692305,0.5795670540758303,0.026892798826901973,0.6942203970975883,0.5560419423801286,0.021900074884725063,0.07281553662244317,0.24199101739560827,0.004983223996263153,0.6837558430660939,0.06293029259896729,0.005452408386961681,0.03669366011201771,3.175,29.101,0.439,0.407,0.703,0.649,0.27,0.252
F_7,traveltime,>=0.6666666666666667,0.3,65.0,60.0,0.01028449597305864,0.004807692307692305,0.5795670540758303,0.026892798826901973,0.6942203970975883,0.5560419423801286,0.021900074884725063,0.07281553662244317,0.098792419159368,0.00784857779411446,0.6657190234489458,0.10714285714285716,0.008403302974222822,0.04572045492850961,5.0,40.0,0.3,0.35,0.429,0.429,0.231,0.308
F_8,studytime,<=0.3333333333333333,0.3,74.85,68.862,0.011825495829152714,0.00480769230769231,0.5438236595447118,0.018166999573553822,0.7051954860212996,0.30567415730337083,0.021496697168371152,0.07231677294116477,0.48398203479121654,0.011279393237050732,0.579137438574135,0.20819333161023534,0.02452935344219527,0.07794271911762993,14.371,31.138,0.365,0.437,0.661,0.678,0.204,0.306
F_8,studytime,>=0.6666666666666667,0.3,57.143,57.143,0.011825495829152714,0.00480769230769231,0.5438236595447118,0.018166999573553822,0.7051954860212996,0.30567415730337083,0.021496697168371152,0.07231677294116477,0.197584838318736,0.007474835994394725,0.623445900295407,0.14732142857142852,0.016482377085973575,0.06388986308468239,9.524,42.857,0.667,0.619,0.727,0.682,0.6,0.55
F_9,schoolsup,0.0,0.3,73.054,68.862,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.03079346311566442,0.32989763322175053,0.6265060240963851,0.04358985685668979,0.10326192594682841,0.296377257478104,0.00845954492778805,0.6673212241799262,0.10389610389610399,0.009035827672673266,0.04727189921709936,5.389,31.138,0.461,0.407,0.722,0.611,0.263,0.253
F_9,schoolsup,1.0,0.3,64.286,64.286,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.03079346311566442,0.32989763322175053,0.6265060240963851,0.04358985685668979,0.10326192594682841,0.197584838318736,0.01494967198878946,0.6276459144608478,0.19166666666666665,0.015256433529732908,0.06160974554635748,9.524,35.714,0.286,0.381,0.333,0.556,0.273,0.333
F_10,famsup,0.0,0.3,68.571,71.429,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.018776501899795385,0.36378174896327586,0.3165467625899279,0.05321943571959136,0.11502688891975468,0.197584838318736,0.004484901596636836,0.6622661785325219,0.08571428571428569,0.009980598055038918,0.0496648733654212,5.714,28.571,0.429,0.4,0.682,0.682,0.312,0.271
F_10,famsup,1.0,0.3,72.662,69.065,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.018776501899795385,0.36378174896327586,0.3165467625899279,0.05321943571959136,0.11502688891975468,0.22090656490199947,0.005646458844686667,0.6808770112528348,0.07031250000000003,0.00611964259974011,0.03896836974165956,3.597,30.935,0.424,0.46,0.678,0.678,0.237,0.3
F_11,paid,0.0,0.3,71.875,75.0,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.036801943723598934,0.17181209204937814,0.8484848484848483,0.04004513133705793,0.0986640355216376,0.34222697877333275,0.004905361121321542,0.6578049279352914,0.09334730225248809,0.010899563812117288,0.05190488521335852,6.25,25.0,0.432,0.401,0.693,0.693,0.265,0.214
F_11,paid,1.0,0.3,64.706,70.588,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.036801943723598934,0.17181209204937814,0.8484848484848483,0.04004513133705793,0.0986640355216376,0.17111348938666637,0.009233620934252312,0.5346257592250483,0.2337662337662338,0.03067146241250856,0.08710461538891,17.647,29.412,0.353,0.412,0.5,0.667,0.273,0.273
F_12,activities,0.0,0.3,69.892,72.043,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.009763780987893593,0.37233985501541383,0.3275862068965517,0.053100109894125024,0.1147528841898758,0.13971357903482584,0.0033757323845653633,0.6900655593423543,0.04643206256109479,0.003759829855886913,0.03040346394420871,2.151,27.957,0.355,0.333,0.586,0.586,0.25,0.219
F_12,activities,1.0,0.3,72.414,71.552,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.009763780987893593,0.37233985501541383,0.3275862068965517,0.053100109894125024,0.1147528841898758,0.098792419159368,0.0013532030679507686,0.7009735423591622,0.017125292740046823,0.0015113395899262303,0.019331900078159,0.862,28.448,0.483,0.474,0.731,0.712,0.281,0.281
F_13,nursery,0.0,0.3,73.684,73.684,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.0292913429636808,0.29488391230979427,0.29824561403508765,0.051953857138898336,0.11391052151307685,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,26.316,0.211,0.211,0.4,0.4,0.143,0.143
F_13,nursery,1.0,0.3,70.76,70.175,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.0292913429636808,0.29488391230979427,0.29824561403508765,0.051953857138898336,0.11391052151307685,0.098792419159368,0.0009179623151011116,0.7029453608625964,0.011667345000678352,0.0010285210941962451,0.015944397809424304,0.585,29.825,0.474,0.468,0.718,0.704,0.3,0.3
F_14,higher,0.0,0.3,91.667,91.667,0.0137016093953893,0.3014354066985646,0.7841405175424213,0.04731678478748435,0.31328983686426715,0.31979695431472144,0.03954137608952012,0.1009295355837132,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,8.333,0.083,0.083,0,0,0.083,0.083
