Fold,swap_proportion,Feature,Shap,Importance
3,0.3,thalach,1.0202395107235593,0.1057658943542346
3,0.3,exang,0.1140791559603163,0.0113372995709124
3,0.3,oldpeak,0.4656076417772457,0.07103843066749574
3,0.3,ca,1.326684804754911,0.1322696924681079
3,0.3,thal,1.5267345368183707,0.12018817093639908
3,0.5,age,0.3936515785951908,0.013180360041606163
3,0.5,sex,0.25707728569492244,0.016188724990780768
3,0.5,cp,2.859002029464856,0.26120059875033075
3,0.5,trestbps,0.159898183219895,0.07756191586147346
3,0.5,chol,1.0073742986923728,0.17160024543389465
3,0.5,fbs,0.1468575078561935,0.014643825009678662
3,0.5,restecg,0.20364247277279265,0.005024841915085805
3,0.5,thalach,1.3168656859678256,0.1057658943542346
3,0.5,exang,0.17153610268493583,0.0113372995709124
3,0.5,oldpeak,0.6608288154418842,0.07103843066749574
3,0.5,ca,2.349809958747302,0.1322696924681079
3,0.5,thal,2.24053897612012,0.12018817093639908
3,0.7,age,0.5946232481053121,0.013180360041606163
3,0.7,sex,0.3679987563853584,0.016188724990780768
3,0.7,cp,3.709060765117965,0.26120059875033075
3,0.7,trestbps,0.3276361007356876,0.07756191586147346
3,0.7,chol,1.283305467313158,0.17160024543389465
3,0.7,fbs,0.23107648265630099,0.014643825009678662
3,0.7,restecg,0.26737354252542406,0.005024841915085805
3,0.7,thalach,1.5681699350264287,0.1057658943542346
3,0.7,exang,0.25926870403943864,0.0113372995709124
3,0.7,oldpeak,0.9145124204973412,0.07103843066749574
3,0.7,ca,3.3081123491410094,0.1322696924681079
3,0.7,thal,2.9697086359907745,0.12018817093639908
4,0.1,age,0.02610063519779078,0.06225693157798042
4,0.1,sex,0.04665123589772528,0.04773599819331525
4,0.1,cp,0.14662297289633744,0.08238564317219513
4,0.1,trestbps,0.07891749806160231,0.08070426044010867
4,0.1,chol,0.18746189686432815,0.09506573290744927
4,0.1,fbs,0.0,0.0
4,0.1,restecg,0.04364308710079797,0.017366487079305905
4,0.1,thalach,0.03172806274337443,0.07872160303562739
4,0.1,exang,0.41742844814375,0.04474843488169605
4,0.1,oldpeak,0.11891498957515569,0.08125734480495769
4,0.1,ca,0.29303910363231755,0.13471919490122514
4,0.1,thal,0.8417021871968254,0.27503836900613904
4,0.3,age,0.3660681951317677,0.06225693157798042
4,0.3,sex,0.17928207913357402,0.04773599819331525
4,0.3,cp,0.9965676756949287,0.08238564317219513
4,0.3,trestbps,0.39364310043082884,0.08070426044010867
4,0.3,chol,0.5065446145258519,0.09506573290744927
4,0.3,fbs,0.0,0.0
4,0.3,restecg,0.1271905337889203,0.017366487079305905
4,0.3,thalach,0.3644512153885643,0.07872160303562739
4,0.3,exang,0.575922459239039,0.04474843488169605
4,0.3,oldpeak,0.5002310087637161,0.08125734480495769
4,0.3,ca,1.275563890364165,0.13471919490122514
4,0.3,thal,2.1963555916874524,0.27503836900613904
4,0.5,age,0.8286088700470918,0.06225693157798042
4,0.5,sex,0.295199379919231,0.04773599819331525
4,0.5,cp,1.3429997890718,0.08238564317219513
4,0.5,trestbps,0.5483078723585252,0.08070426044010867
4,0.5,chol,0.6716671665894303,0.09506573290744927
4,0.5,fbs,0.0,0.0
4,0.5,restecg,0.2742589996279396,0.017366487079305905
4,0.5,thalach,0.5357413271078071,0.07872160303562739
4,0.5,exang,0.7399280650102786,0.04474843488169605
4,0.5,oldpeak,0.5872737498725333,0.08125734480495769
4,0.5,ca,2.013204457262232,0.13471919490122514
4,0.5,thal,3.3321843015833754,0.27503836900613904
4,0.7,age,1.2964036248334079,0.06225693157798042
4,0.7,sex,0.3650830774147262,0.04773599819331525
4,0.7,cp,1.6286952624301496,0.08238564317219513
4,0.7,trestbps,0.7202562336762294,0.08070426044010867
4,0.7,chol,0.7874385522699989,0.09506573290744927
4,0.7,fbs,0.0,0.0
4,0.7,restecg,0.5245622384755794,0.017366487079305905
4,0.7,thalach,0.6882039807097584,0.07872160303562739
4,0.7,exang,1.1330737107292768,0.04474843488169605
4,0.7,oldpeak,0.9151488352343585,0.08125734480495769
4,0.7,ca,2.712914413670957,0.13471919490122514
4,0.7,thal,4.595996980298419,0.27503836900613904
5,0.1,age,0.07607893828051501,0.03161714224820769
5,0.1,sex,0.11516005018527938,0.031173854775828472
5,0.1,cp,0.31292266158622656,0.16598329365992978
5,0.1,trestbps,0.008495934195964927,0.05740004987813678
5,0.1,chol,0.22332741148532445,0.0724016913396995
5,0.1,fbs,0.23248941222632,0.0080397470641373
5,0.1,restecg,0.0,0.0
5,0.1,thalach,0.03790401675790842,0.052614214598767486
5,0.1,exang,0.03450307336301726,0.009647696476964762
5,0.1,oldpeak,0.20949468261278686,0.13563180135596734
5,0.1,ca,0.583395602681356,0.13097708405703215
5,0.1,thal,0.7291944905159198,0.3045134245453286
5,0.3,age,0.18998027118217925,0.03161714224820769
5,0.3,sex,0.28712011315412794,0.031173854775828472
5,0.3,cp,1.150120926262064,0.16598329365992978
5,0.3,trestbps,0.11391250179436073,0.05740004987813678
5,0.3,chol,0.35216265256465323,0.0724016913396995
5,0.3,fbs,0.26193276543284755,0.0080397470641373
5,0.3,restecg,0.0,0.0
5,0.3,thalach,0.3915675301326372,0.052614214598767486
5,0.3,exang,0.12992428480823937,0.009647696476964762
5,0.3,oldpeak,0.5692756862593366,0.13563180135596734
5,0.3,ca,1.1614109385758926,0.13097708405703215
5,0.3,thal,2.1526560462563684,0.3045134245453286
5,0.5,age,0.4522977039353496,0.03161714224820769
5,0.5,sex,0.39717570656679607,0.031173854775828472
5,0.5,cp,2.297000215052797,0.16598329365992978
5,0.5,trestbps,0.173173913389269,0.05740004987813678
5,0.5,chol,0.6529034777588703,0.0724016913396995
5,0.5,fbs,0.3076728720322418,0.0080397470641373
5,0.5,restecg,0.0,0.0
5,0.5,thalach,0.47206057202269697,0.052614214598767486
5,0.5,exang,0.16304372685666932,0.009647696476964762
5,0.5,oldpeak,0.8329402743118136,0.13563180135596734
5,0.5,ca,1.7479496915584658,0.13097708405703215
5,0.5,thal,3.6840394510910572,0.3045134245453286
5,0.7,age,0.577531715455883,0.03161714224820769
5,0.7,sex,0.5917589062827855,0.031173854775828472
5,0.7,cp,2.7667492495313284,0.16598329365992978
5,0.7,trestbps,0.264649609040914,0.05740004987813678
5,0.7,chol,0.934270977642419,0.0724016913396995
5,0.7,fbs,0.343237016810034,0.0080397470641373
5,0.7,restecg,0.0,0.0
5,0.7,thalach,0.6085676811214711,0.052614214598767486
5,0.7,exang,0.2246462460021779,0.009647696476964762
5,0.7,oldpeak,1.1983792643144011,0.13563180135596734
5,0.7,ca,2.6863463518264523,0.13097708405703215
5,0.7,thal,5.1096338483151555,0.3045134245453286
6,0.1,age,0.014808261066139944,0.036513851249623606
6,0.1,sex,0.08987840383955595,0.06993284341960726
6,0.1,cp,0.17379569261515518,0.08362139951455305
6,0.1,trestbps,0.1810776572828237,0.1066573628989353
6,0.1,chol,0.04473534096137768,0.08993691306577177
6,0.1,fbs,0.0,0.0
6,0.1,restecg,0.0048158893159951635,0.007537262872628726
6,0.1,thalach,0.06682729892486766,0.10649327020317631
6,0.1,exang,0.0,0.0
6,0.1,oldpeak,0.20905586712429997,0.10361947986080046
6,0.1,ca,0.19030602339023167,0.09202068472095065
6,0.1,thal,0.7271951239375334,0.30366693219395285
6,0.3,age,0.08938420509535884,0.036513851249623606
6,0.3,sex,0.5847310921219467,0.06993284341960726
6,0.3,cp,0.6890510454468464,0.08362139951455305
6,0.3,trestbps,0.238658737824029,0.1066573628989353
6,0.3,chol,0.09779271603256356,0.08993691306577177
6,0.3,fbs,0.0,0.0
6,0.3,restecg,0.028845783218251386,0.007537262872628726
6,0.3,thalach,0.22437266082150162,0.10649327020317631
6,0.3,exang,0.0,0.0
6,0.3,oldpeak,0.7925258952214916,0.10361947986080046
6,0.3,ca,1.1553638896210519,0.09202068472095065
6,0.3,thal,2.031857233860269,0.30366693219395285
6,0.5,age,0.4762878227507806,0.036513851249623606
6,0.5,sex,0.9813284657276671,0.06993284341960726
6,0.5,cp,1.3722845790704579,0.08362139951455305
6,0.5,trestbps,1.1668022490613152,0.1066573628989353
6,0.5,chol,0.27017956904665796,0.08993691306577177
6,0.5,fbs,0.0,0.0
6,0.5,restecg,0.04173355133364501,0.007537262872628726
6,0.5,thalach,0.8814852407956862,0.10649327020317631
6,0.5,exang,0.0,0.0
6,0.5,oldpeak,1.3178058412230333,0.10361947986080046
6,0.5,ca,1.7948550804752574,0.09202068472095065
6,0.5,thal,2.929715729706002,0.30366693219395285
6,0.7,age,0.7826245606096252,0.036513851249623606
6,0.7,sex,1.1660584035058614,0.06993284341960726
6,0.7,cp,2.26872599018503,0.08362139951455305
6,0.7,trestbps,1.4803401337183428,0.1066573628989353
6,0.7,chol,0.4774171595622663,0.08993691306577177
6,0.7,fbs,0.0,0.0
6,0.7,restecg,0.05899176135714171,0.007537262872628726
6,0.7,thalach,1.3783054570158473,0.10649327020317631
6,0.7,exang,0.0,0.0
6,0.7,oldpeak,2.206748489372549,0.10361947986080046
6,0.7,ca,2.4006947831773706,0.09202068472095065
6,0.7,thal,4.0845553422415035,0.30366693219395285
7,0.1,age,0.14739105228376026,0.03995003926129921
7,0.1,sex,0.21147809308126678,0.020726659839563077
7,0.1,cp,0.6581782886590928,0.09815294154797201
7,0.1,trestbps,0.0890556486381491,0.08809420128520797
7,0.1,chol,0.02405345376279492,0.08505483703355686
7,0.1,fbs,0.0,0.0
7,0.1,restecg,0.04437716450044361,0.012706236487490993
7,0.1,thalach,0.05313926813598239,0.0831540398072656
7,0.1,exang,0.12594240916521932,0.05694966800455874
7,0.1,oldpeak,0.046252169927386094,0.08319254443730129
7,0.1,ca,0.6391743953070744,0.11912383331857923
7,0.1,thal,0.5162774653738005,0.312894998977205
7,0.3,age,0.4007245340716526,0.03995003926129921
7,0.3,sex,0.37065084534859016,0.020726659839563077
7,0.3,cp,1.2104017728477743,0.09815294154797201
7,0.3,trestbps,1.0089283224280468,0.08809420128520797
7,0.3,chol,0.13576076595859624,0.08505483703355686
7,0.3,fbs,0.0,0.0
7,0.3,restecg,0.10494794032045261,0.012706236487490993
7,0.3,thalach,0.16911339162904723,0.0831540398072656
7,0.3,exang,0.45267588866129244,0.05694966800455874
7,0.3,oldpeak,0.40649970009789793,0.08319254443730129
7,0.3,ca,1.3788465309638314,0.11912383331857923
7,0.3,thal,1.5087683291182756,0.312894998977205
7,0.5,age,0.6904328017319623,0.03995003926129921
7,0.5,sex,0.7715809276218166,0.020726659839563077
7,0.5,cp,1.8235646491699313,0.09815294154797201
7,0.5,trestbps,1.766182678905756,0.08809420128520797
7,0.5,chol,0.15642548075159998,0.08505483703355686
7,0.5,fbs,0.0,0.0
7,0.5,restecg,0.20046204031812231,0.012706236487490993
7,0.5,thalach,0.1982402803706603,0.0831540398072656
7,0.5,exang,0.6539001814045586,0.05694966800455874
7,0.5,oldpeak,0.7174223811997689,0.08319254443730129
7,0.5,ca,2.2194240646721313,0.11912383331857923
7,0.5,thal,2.364036712716638,0.312894998977205
7,0.7,age,1.164974934009286,0.03995003926129921
7,0.7,sex,0.8482655570148027,0.020726659839563077
7,0.7,cp,2.5320162121238665,0.09815294154797201
7,0.7,trestbps,1.8993529428754516,0.08809420128520797
7,0.7,chol,0.4879121012028403,0.08505483703355686
7,0.7,fbs,0.0,0.0
7,0.7,restecg,0.2945103678951851,0.012706236487490993
7,0.7,thalach,0.5305687395647346,0.0831540398072656
7,0.7,exang,0.9859252178269295,0.05694966800455874
7,0.7,oldpeak,0.8107655670691843,0.08319254443730129
7,0.7,ca,3.154196752841366,0.11912383331857923
7,0.7,thal,4.028867941224046,0.312894998977205
8,0.1,age,0.00793973566112758,0.004502688172043005
8,0.1,sex,0.012751897424542184,0.028624231950844854
8,0.1,cp,0.6015647149886297,0.28349623689395553
8,0.1,trestbps,0.03920957347081037,0.05277955785756402
8,0.1,chol,0.2685191310088371,0.11778094599761331
8,0.1,fbs,0.0,0.0
8,0.1,restecg,0.0385439364097445,0.01167363600159299
8,0.1,thalach,0.08188160415920345,0.08349037274198855
8,0.1,exang,0.03086835622927258,0.045652255077658306
8,0.1,oldpeak,0.10415853344662179,0.10275734812531956
8,0.1,ca,0.2572790818991376,0.1431219668935131
8,0.1,thal,0.40795453402615955,0.12612076028790675
8,0.3,age,0.05739000865760838,0.004502688172043005
8,0.3,sex,0.07760074122079505,0.028624231950844854
8,0.3,cp,1.8753245939773615,0.28349623689395553
8,0.3,trestbps,0.22618267132975758,0.05277955785756402
8,0.3,chol,0.598971712879977,0.11778094599761331
8,0.3,fbs,0.0,0.0
8,0.3,restecg,0.11707213733277767,0.01167363600159299
8,0.3,thalach,0.47593442255072216,0.08349037274198855
8,0.3,exang,0.08199746401029881,0.045652255077658306
8,0.3,oldpeak,0.5130545723999177,0.10275734812531956
8,0.3,ca,1.4976849650306816,0.1431219668935131
8,0.3,thal,1.3450652653148376,0.12612076028790675
8,0.5,age,0.07966677288943544,0.004502688172043005
8,0.5,sex,0.17076547025747713,0.028624231950844854
8,0.5,cp,3.2401264793008044,0.28349623689395553
8,0.5,trestbps,0.33498702833421085,0.05277955785756402
8,0.5,chol,0.6828626483774392,0.11778094599761331
8,0.5,fbs,0.0,0.0
8,0.5,restecg,0.14764526589460483,0.01167363600159299
8,0.5,thalach,0.666984803128344,0.08349037274198855
8,0.5,exang,0.13505557557709835,0.045652255077658306
8,0.5,oldpeak,0.7297145491017525,0.10275734812531956
8,0.5,ca,2.2177265903183474,0.1431219668935131
8,0.5,thal,1.8543179991486523,0.12612076028790675
8,0.7,age,0.10998672300356487,0.004502688172043005
8,0.7,sex,0.2537421880205471,0.028624231950844854
8,0.7,cp,4.388931837332078,0.28349623689395553
8,0.7,trestbps,0.47978460753728897,0.05277955785756402
8,0.7,chol,0.862849684913189,0.11778094599761331
8,0.7,fbs,0.0,0.0
8,0.7,restecg,0.19712928241231087,0.01167363600159299
8,0.7,thalach,0.9245419358541375,0.08349037274198855
8,0.7,exang,0.1979736379508551,0.045652255077658306
8,0.7,oldpeak,0.896872231128035,0.10275734812531956
8,0.7,ca,3.0683098957175727,0.1431219668935131
8,0.7,thal,2.629608004972499,0.12612076028790675
9,0.1,age,0.08831319773266287,0.018889482431149084
9,0.1,sex,0.07900533429889683,0.03272466531875136
9,0.1,cp,0.29084058337762586,0.13240764879597797
9,0.1,trestbps,0.04087751218497288,0.07323564951976694
9,0.1,chol,0.3679519840382742,0.12187206539923007
9,0.1,fbs,0.0,0.0
9,0.1,restecg,0.0,0.0
9,0.1,thalach,0.07488601353608204,0.10385010903971573
9,0.1,exang,0.021646485946665593,0.022285043634096974
9,0.1,oldpeak,0.44655826795277,0.1183743439449719
9,0.1,ca,0.46020542788490704,0.11003147834477633
9,0.1,thal,0.40930010668958977,0.2663295135715636
9,0.3,age,0.20020662369780218,0.018889482431149084
9,0.3,sex,0.2405919753656063,0.03272466531875136
9,0.3,cp,0.8006335814164981,0.13240764879597797
9,0.3,trestbps,0.306815996959985,0.07323564951976694
9,0.3,chol,0.5815117038628096,0.12187206539923007
9,0.3,fbs,0.0,0.0
9,0.3,restecg,0.0,0.0
9,0.3,thalach,0.21203337695030255,0.10385010903971573
9,0.3,exang,0.09602406155551946,0.022285043634096974
9,0.3,oldpeak,0.981484447682929,0.1183743439449719
9,0.3,ca,1.1657127407653805,0.11003147834477633
9,0.3,thal,1.3561387328794803,0.2663295135715636
9,0.5,age,0.7972636185703351,0.018889482431149084
9,0.5,sex,0.3475727670652106,0.03272466531875136
9,0.5,cp,1.5724675047375665,0.13240764879597797
9,0.5,trestbps,0.4917547430663864,0.07323564951976694
9,0.5,chol,0.698379392610211,0.12187206539923007
9,0.5,fbs,0.0,0.0
9,0.5,restecg,0.0,0.0
9,0.5,thalach,0.47908576410385856,0.10385010903971573
9,0.5,exang,0.2025372504459766,0.022285043634096974
9,0.5,oldpeak,1.5136379179132706,0.1183743439449719
9,0.5,ca,1.6455502022228348,0.11003147834477633
9,0.5,thal,2.6881390859462577,0.2663295135715636
9,0.7,age,0.9017070543021048,0.018889482431149084
9,0.7,sex,0.454719848432675,0.03272466531875136
9,0.7,cp,2.3933459090442843,0.13240764879597797
9,0.7,trestbps,0.8682038906831915,0.07323564951976694
9,0.7,chol,0.8020808027561861,0.12187206539923007
9,0.7,fbs,0.0,0.0
9,0.7,restecg,0.0,0.0
9,0.7,thalach,0.8819031897151448,0.10385010903971573
9,0.7,exang,0.2619345105947951,0.022285043634096974
9,0.7,oldpeak,2.172369578038468,0.1183743439449719
9,0.7,ca,2.168673066133598,0.11003147834477633
9,0.7,thal,3.713676560481825,0.2663295135715636
