ID,ID2,Feature,Feature2,swap_proportion,Type,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_0,F_1,age,sex,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_2,age,cp,0.1,NII,71.667,71.667,0,0,0.13971357903482584,0.00523238519607631,0.6830484491941171,0.06478578892371992,0.005701004549047517,0.037554921136267544,3.333,28.333,0.03333333333333333,1.0,0.517,0.55,0.75,0.786,0.312,0.344
F_0,F_3,age,trestbps,0.1,NII,71.667,73.333,0,0,0.098792419159368,0.0026161925980381505,0.6951950904663117,0.032866379310344807,0.00289862028441101,0.02677448040755698,1.667,26.667,0.016666666666666666,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_0,F_4,age,chol,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_5,age,fbs,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_6,age,restecg,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_7,age,thalach,0.1,NII,71.667,71.667,0,0,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783367,0.03817313448177377,3.333,28.333,0.03333333333333333,1.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_8,age,exang,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_9,age,oldpeak,0.1,NII,71.667,68.333,0,0,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783636,0.0381731344817717,3.333,31.667,0.03333333333333333,1.0,0.517,0.517,0.75,0.714,0.312,0.344
F_0,F_10,age,ca,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_0,F_11,age,thal,0.1,NII,71.667,70.0,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.00289464294030313,0.026773185909126192,1.667,30.0,0.016666666666666666,1.0,0.517,0.5,0.75,0.714,0.312,0.312
F_1,F_0,sex,age,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_2,sex,cp,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_1,F_3,sex,trestbps,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_4,sex,chol,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_5,sex,fbs,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_6,sex,restecg,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_7,sex,thalach,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_1,F_8,sex,exang,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_9,sex,oldpeak,0.1,NII,71.667,70.0,0,0,0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.00289464294030313,0.026773185909126192,1.667,30.0,0.016666666666666666,1.0,0.517,0.5,0.75,0.714,0.312,0.312
F_1,F_10,sex,ca,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_1,F_11,sex,thal,0.1,NII,71.667,71.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.333,0.0,0.0,0.517,0.517,0.75,0.75,0.312,0.312
F_2,F_0,cp,age,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_2,F_1,cp,sex,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_2,F_3,cp,trestbps,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
F_2,F_4,cp,chol,0.1,NII,71.667,75.0,0,0,0.13971357903482584,0.0,0.6822892753376539,0.03337041156840934,0.005889441526783366,0.03817313448177378,3.333,25.0,0.03333333333333333,1.0,0.517,0.517,0.75,0.786,0.312,0.281
F_2,F_5,cp,fbs,0.1,NII,71.667,73.333,0,0,0.17111348938666637,0.0026161925980381505,0.6690796138964814,0.06573275862068964,0.008788061811194646,0.046628064128008725,5.0,26.667,0.05,1.0,0.517,0.533,0.75,0.786,0.312,0.312
