ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_9,oldpeak,>=0.9,0.3,87.5,87.5,0.02067462849683681,0.017241379310344827,1.0833371232553846,0.041419138948091225,0.9705287822190869,0.3227369715380998,0.6233073195541782,0.3156789534213566,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.667,0.667,0.882,0.882,0.143,0.143
F_9,oldpeak,<=0.8,0.3,72.727,72.727,0.02067462849683681,0.017241379310344827,1.0833371232553846,0.041419138948091225,0.9705287822190869,0.3227369715380998,0.6233073195541782,0.3156789534213566,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.273,0.061,0.061,0.111,0.111,0.042,0.042
F_10,ca,<=1.0,0.3,77.083,75.0,0.026599714549107242,0.017241379310344827,1.2157201171824559,0.0836033850034825,0.7177470609248185,0.43290043290043295,0.7045109867188101,0.3366769878280165,0.22090656490199947,0.01635120373773847,0.6055300708194984,0.2324561403508772,0.01659335063933502,0.0642580242427726,10.417,25.0,0.208,0.312,0.471,0.588,0.065,0.161
F_10,ca,>=2.0,0.3,80.0,80.0,0.026599714549107242,0.017241379310344827,1.2157201171824559,0.0836033850034825,0.7177470609248185,0.43290043290043295,0.7045109867188101,0.3366769878280165,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.7,0.7,0.778,0.778,0.0,0.0
F_11,thal,3.0,0.3,84.848,81.818,0.027734976887519257,0.8813559322033898,0.16964518410098303,0.0008262764095566719,0.5979142361554883,0.12168662008917609,8.486527786004746,0.4837243484334679,0.17111348938666637,0.014270141443844489,0.42978294032706593,0.421875,0.014988602957569423,0.061015399696841915,9.091,18.182,0.03,0.121,0.167,0.333,0.0,0.074
F_11,thal,6.0,0.3,62.5,75.0,0.027734976887519257,0.8813559322033898,0.16964518410098303,0.0008262764095566719,0.5979142361554883,0.12168662008917609,8.486527786004746,0.4837243484334679,0.098792419159368,0.019621444485286167,0.5976143046671968,0.25,0.01951879877186829,0.06948451472218987,12.5,25.0,0.625,0.75,0.667,0.833,0.5,0.5
F_11,thal,7.0,0.3,72.222,72.222,0.027734976887519257,0.8813559322033898,0.16964518410098303,0.0008262764095566719,0.5979142361554883,0.12168662008917609,8.486527786004746,0.4837243484334679,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.778,0.667,0.667,0.733,0.733,0.333,0.333
F_0,age,0.0,0.5,72.973,72.973,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.010642139381850123,0.049001118016549695,0.6538461538461539,0.08478285244910393,0.14520210944733436,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.027,0.405,0.405,0.619,0.619,0.125,0.125
F_0,age,1.0,0.5,86.364,86.364,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.010642139381850123,0.049001118016549695,0.6538461538461539,0.08478285244910393,0.14520210944733436,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,13.636,0.136,0.136,0.5,0.5,0.0,0.0
F_1,sex,0.0,0.5,81.818,81.818,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.01596320907277518,0.030916735086661186,0.4864864864864863,0.09224178186098429,0.15043853073857735,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,18.182,0.091,0.091,0.333,0.333,0.0,0.0
