Feature,"Swap 
 Percentage",Metric,CDI,NDI,NII,Impact_Sum,AVERAGE,NDI2,NII2
loan,70%,"Contingency
 coefficient(-)",0.602436100100149,0,2.5145603570394197,0.602436100100149,1.038998819046523
loan,70%,"Total variation
 distance(+)",0.17058277937204616,0,1.231543866480036,0.17058277937204616,0.46737554861736075
loan,70%,"Jensen–Shannon
 divergence(+)",0.06778009924727416,0,0.3899207909420626,0.06778009924727416,0.1525669633964456
housing,10%,"Hellinger
 distance(+)",0.4245548670967791,0,0.9103151289264435,1.3348699960232226,0.4449566653410742
housing,10%,"Wasserstein
 distance(+)",0.00191475512372504,0,0.9103151289264435,0.00191475512372504,0.003185126691056045
housing,10%,"Contingency
 coefficient(-)",0.6788142132989083,0,2.0577460458240457,0.6788142132989083,0.9121867530409847
housing,10%,"Total variation
 distance(+)",0.05093327959524789,0,0.13341827928522243,0.05093327959524789,0.06145051962682344
housing,10%,"Jensen–Shannon
 divergence(+)",0.03809235823747589,0,0.08110907034434908,0.03809235823747589,0.03973380952727499
housing,30%,"Hellinger
 distance(+)",0.7419904888298959,0,1.6476589798900179,2.389649468719914,0.796549822906638
housing,30%,"Wasserstein
 distance(+)",0.00552266773244375,0,1.6476589798900179,0.00552266773244375,0.008986316095569583
housing,30%,"Contingency
 coefficient(-)",0.611414546603976,0,1.914596538094885,0.611414546603976,0.8420036948996202
housing,30%,"Total variation
 distance(+)",0.14683431523800453,0,0.3612908906333924,0.14683431523800453,0.169375068623799
housing,30%,"Jensen–Shannon
 divergence(+)",0.06638952950538678,0,0.14476652894984865,0.06638952950538678,0.07038535281841181
housing,50%,"Hellinger
 distance(+)",0.9600597017617842,0,2.12584444254046,3.085904144302244,1.0286347147674146
housing,50%,"Wasserstein
 distance(+)",0.009078981859725716,0,2.12584444254046,0.009078981859725716,0.01509693502599793
housing,50%,"Contingency
 coefficient(-)",0.5303158179275951,0,1.7437784703782073,0.5303158179275951,0.7580314294352674
housing,50%,"Total variation
 distance(+)",0.23644443408752167,0,0.569801974262367,0.23644443408752167,0.2687488027832962
housing,50%,"Jensen–Shannon
 divergence(+)",0.0857538427208204,0,0.1839453801551736,0.0857538427208204,0.08989974095866467
housing,70%,"Hellinger
 distance(+)",1.1405466630112895,0,2.5189451504853597,3.659491813496649,1.2198306044988831
housing,70%,"Wasserstein
 distance(+)",0.013002345542450338,0,2.5189451504853597,0.013002345542450338,0.020649254073145284
housing,70%,"Contingency
 coefficient(-)",0.43260753302261135,0,1.5450115323956128,0.43260753302261135,0.6592063551394081
housing,70%,"Total variation
 distance(+)",0.323062100710395,0,0.7515215499315948,0.323062100710395,0.35819455021399654
housing,70%,"Jensen–Shannon
 divergence(+)",0.1013115213185893,0,0.21447489270217632,0.1013115213185893,0.10526213800692187
duration,10%,"Hellinger
 distance(+)",0.22429086291485714,0,0.2863739188233603,0.5106647817382174,0.17022159391273914
duration,10%,"Wasserstein
 distance(+)",0.00275214885391129,0,0.2863739188233603,0.00275214885391129,0.0013213369895916616
duration,10%,"Contingency
 coefficient(-)",0.6715188245137027,0,1.3995648151490059,0.6715188245137027,0.6903612132209028
duration,10%,"Total variation
 distance(+)",0.06749225038471067,0,0.02966987063901413,0.06749225038471067,0.032387373674574935
duration,10%,"Jensen–Shannon
 divergence(+)",0.02958256861482625,0,0.025009836049311885,0.02958256861482625,0.018197468221379378
duration,30%,"Hellinger
 distance(+)",0.3919150860008694,0,0.49678537476366763,0.888700460764537,0.29623348692151236
duration,30%,"Wasserstein
 distance(+)",0.008016469057255575,0,0.49678537476366763,0.008016469057255575,0.003957946341229017
duration,30%,"Contingency
 coefficient(-)",0.5956795500641987,0,1.3666435196813542,0.5956795500641987,0.6541076899151843
duration,30%,"Total variation
 distance(+)",0.16911200892746564,0,0.0880479907618443,0.16911200892746564,0.08571999989643664
duration,30%,"Jensen–Shannon
 divergence(+)",0.05414582482701017,0,0.05238650756927315,0.05414582482701017,0.03551077746542777
duration,50%,"Hellinger
 distance(+)",0.5305492256527216,0,0.6643175294992276,1.1948667551519492,0.39828891838398306
duration,50%,"Wasserstein
 distance(+)",0.018399427402327025,0,0.6643175294992276,0.018399427402327025,0.008237718431992091
duration,50%,"Contingency
 coefficient(-)",0.5223478575840156,0,1.335238966507354,0.5223478575840156,0.6191956080304566
duration,50%,"Total variation
 distance(+)",0.27212476443903016,0,0.13520974235796857,0.27212476443903016,0.1357781689323329
duration,50%,"Jensen–Shannon
 divergence(+)",0.07317512116500205,0,0.06809495620891576,0.07317512116500205,0.04709002579130594
duration,70%,"Hellinger
 distance(+)",0.6148945944601103,0,0.8361869186764567,1.4510815131365669,0.48369383771218893
duration,70%,"Wasserstein
 distance(+)",0.023936323015875886,0,0.8361869186764567,0.023936323015875886,0.0109565484768388
duration,70%,"Contingency
 coefficient(-)",0.43587635540119135,0,1.2726011828638528,0.43587635540119135,0.5694925127550147
duration,70%,"Total variation
 distance(+)",0.3485943931686429,0,0.20946066935103252,0.3485943931686429,0.18601835417322513
duration,70%,"Jensen–Shannon
 divergence(+)",0.08879074342462169,0,0.08880350806613607,0.08879074342462169,0.05919808383025258
