ID,Features,Swap,Swap_ratio,Combined_scores,Value,Normalized,Std
F_21,health,0.3,30%,"Combined
 scores(+)",1.646507615607414e-05,3.453120041538176e-05
F_21,health,0.5,50%,"Combined
 scores(+)",0.0001976644196237836,0.0002286373157468082
F_21,health,0.7,70%,"Combined
 scores(+)",0.0008793986973192303,0.0013059381423343329
F_22,absences,0.1,10%,"Combined
 scores(+)",6.484357314213171e-06,1.104965120681175e-05
F_22,absences,0.3,30%,"Combined
 scores(+)",0.00016012785979986648,0.00022465334744982591
F_22,absences,0.5,50%,"Combined
 scores(+)",0.0017533183900907269,0.0021279075958858707
F_22,absences,0.7,70%,"Combined
 scores(+)",0.01100975260860227,0.01395274575162821
F_3,Medu,0.1,10%,"Combined
 scores(+)",2.739967647555273e-05,5.041077191847567e-05
F_3,Medu,0.3,30%,"Combined
 scores(+)",0.0028526839815009503,0.003396351773234618
F_3,Medu,0.5,50%,"Combined
 scores(+)",0.013078537242518829,0.015639520030267064
F_3,Medu,0.7,70%,"Combined
 scores(+)",0.10140854022661798,0.09033567078399284
F_4,Fjob,0.1,10%,"Combined
 scores(+)",4.338841694302127e-06,1.3466300360252701e-05
F_4,Fjob,0.3,30%,"Combined
 scores(+)",3.47319895160696e-05,0.00010101129075038227
F_4,Fjob,0.5,50%,"Combined
 scores(+)",5.938049340139765e-05,0.00013500415894894289
F_4,Fjob,0.7,70%,"Combined
 scores(+)",0.00037128854038432333,0.0009745906924480205
F_5,reason,0.1,10%,"Combined
 scores(+)",2.642732657650462e-07,6.343616190653419e-07
F_5,reason,0.3,30%,"Combined
 scores(+)",3.165784994498862e-05,3.417506056780408e-05
F_5,reason,0.5,50%,"Combined
 scores(+)",0.00016877273693811907,0.00031150231610857965
F_5,reason,0.7,70%,"Combined
 scores(+)",0.0006371729790201365,0.0009524293960736362
F_6,guardian,0.1,10%,"Combined
 scores(+)",3.985445612973619e-06,1.4686719504669179e-05
F_6,guardian,0.3,30%,"Combined
 scores(+)",1.0052722908221499e-05,1.832740354294669e-05
F_6,guardian,0.5,50%,"Combined
 scores(+)",7.442890263285518e-05,0.00023076521787872793
F_6,guardian,0.7,70%,"Combined
 scores(+)",0.0006208236367140116,0.0017019067304943417
F_7,traveltime,0.1,10%,"Combined
 scores(+)",8.50532015688934e-07,2.1532874551187097e-06
F_7,traveltime,0.3,30%,"Combined
 scores(+)",8.963155842835881e-06,1.4383873864868372e-05
F_7,traveltime,0.5,50%,"Combined
 scores(+)",0.00016729562776429522,0.00036309205962779486
F_7,traveltime,0.7,70%,"Combined
 scores(+)",0.00035962815711052486,0.00045692305314730684
F_8,studytime,0.1,10%,"Combined
 scores(+)",1.2061650561060139e-06,1.0825036637895248e-06
F_8,studytime,0.3,30%,"Combined
 scores(+)",0.0003389469056701444,0.0006880742341235696
F_8,studytime,0.5,50%,"Combined
 scores(+)",0.0022526310607755037,0.004689297109135653
F_8,studytime,0.7,70%,"Combined
 scores(+)",0.0064634926502789404,0.018089277914491886
F_9,schoolsup,0.1,10%,"Combined
 scores(+)",7.143769953445543e-07,1.3301395834121731e-06
F_9,schoolsup,0.3,30%,"Combined
 scores(+)",0.00014392921681136346,0.00017837229656304468
F_9,schoolsup,0.5,50%,"Combined
 scores(+)",0.00044293041157631173,0.0004377201201753375
F_9,schoolsup,0.7,70%,"Combined
 scores(+)",0.001382280983099139,0.001593521253512117
