ID,Features,Swap,Swap_ratio,Distance_measure,Value,Normalized,Std
F_0,sex,0.1,10%,"Hellinger
 distance(+)",0.05348832556722978,0.531824822528387,0.05277801703426422
F_0,sex,0.1,10%,"Wasserstein
 distance(+)",0.00091132140717758,0.009061105213124691,0.0010076548281988896
F_0,sex,0.1,10%,"Contingency
 coefficient(-)",0.7021956243717007,6.981805082724162,0.004757357866140559
F_0,sex,0.1,10%,"Total variation
 distance(+)",0.011888999566930649,0.11821018918933474,0.013060485707122283
F_0,sex,0.1,10%,"Jensen–Shannon
 divergence(+)",0.01105514632673966,0.10991933605874082,0.011072695069751023
F_0,sex,0.3,30%,"Hellinger
 distance(+)",0.13221392008347985,0.4381930937795645,0.059330061868727836
F_0,sex,0.3,30%,"Wasserstein
 distance(+)",0.0019215164497066,0.0063684310798259695,0.0021714715384857407
F_0,sex,0.3,30%,"Contingency
 coefficient(-)",0.688079510943867,2.2804837000252953,0.016126215435972934
F_0,sex,0.3,30%,"Total variation
 distance(+)",0.03554142390114878,0.11779399995660003,0.0308364606504237
F_0,sex,0.3,30%,"Jensen–Shannon
 divergence(+)",0.027948588601166457,0.09262926701049877,0.014224450746335727
F_0,sex,0.5,50%,"Hellinger
 distance(+)",0.17010700637269932,0.338916723850278,0.0669194586320938
F_0,sex,0.5,50%,"Wasserstein
 distance(+)",0.0036317437643191,0.007235790722046634,0.0034103865105796815
F_0,sex,0.5,50%,"Contingency
 coefficient(-)",0.6781837437132264,1.3511954474362662,0.017785578251373297
F_0,sex,0.5,50%,"Total variation
 distance(+)",0.0583495552549381,0.11625411866808451,0.039332869469354034
F_0,sex,0.5,50%,"Jensen–Shannon
 divergence(+)",0.03561978792328656,0.07096792827423157,0.015304577907286636
F_0,sex,0.7,70%,"Hellinger
 distance(+)",0.20061778296118432,0.2853478078789346,0.07756422922901685
F_0,sex,0.7,70%,"Wasserstein
 distance(+)",0.00490720436843916,0.006979740223821382,0.003957418431873122
F_0,sex,0.7,70%,"Contingency
 coefficient(-)",0.6673086391237177,0.9491434634658961,0.02620650116669898
F_0,sex,0.7,70%,"Total variation
 distance(+)",0.07853941244442572,0.11171018262848864,0.048631926794915604
F_0,sex,0.7,70%,"Jensen–Shannon
 divergence(+)",0.041771628617974746,0.0594136894633027,0.017599147602810474
F_1,age,0.1,10%,"Hellinger
 distance(+)",0.12074261801726363,25.090222786444578,0.050569860224232696
F_1,age,0.1,10%,"Wasserstein
 distance(+)",0.00296338675807998,0.6157894799994785,0.003913151681539532
F_1,age,0.1,10%,"Contingency
 coefficient(-)",0.6912302676811046,143.63711585558744,0.01720782482511163
F_1,age,0.1,10%,"Total variation
 distance(+)",0.04023191171829882,8.36016018794922,0.04451479681787981
F_1,age,0.1,10%,"Jensen–Shannon
 divergence(+)",0.026557591000466403,5.5186469021046545,0.014965426219112466
F_1,age,0.3,30%,"Hellinger
 distance(+)",0.20500191244944674,42.599239104360045,0.08858382257381134
F_1,age,0.3,30%,"Wasserstein
 distance(+)",0.00403645183608496,0.8387715745872321,0.0026098744369521623
F_1,age,0.3,30%,"Contingency
 coefficient(-)",0.657149422464107,136.5551425367503,0.05739430486550755
F_1,age,0.3,30%,"Total variation
 distance(+)",0.08444865315354153,17.5483649139908,0.06686125039321919
F_1,age,0.3,30%,"Jensen–Shannon
 divergence(+)",0.044528144282081426,9.252913997149145,0.024231547891138613
F_1,age,0.5,50%,"Hellinger
 distance(+)",0.2555154496013994,53.09591311794344,0.09136215244643
F_1,age,0.5,50%,"Wasserstein
 distance(+)",0.007402419826727791,1.5382171238397326,0.005305720235018365
F_1,age,0.5,50%,"Contingency
 coefficient(-)",0.6238097645466336,129.62718736640892,0.08781981092288167
F_1,age,0.5,50%,"Total variation
 distance(+)",0.13720941230132463,28.5120099230012,0.08453848660807334
F_1,age,0.5,50%,"Jensen–Shannon
 divergence(+)",0.05911219783871979,12.283469064401187,0.022758652127368804
F_1,age,0.7,70%,"Hellinger
 distance(+)",0.29908125694207544,62.14885424178588,0.10014741223040892
F_1,age,0.7,70%,"Wasserstein
 distance(+)",0.00847493754548809,1.7610854775991127,0.005482552789393383
F_1,age,0.7,70%,"Contingency
 coefficient(-)",0.6150124911745898,127.7991207529595,0.04482200494303795
F_1,age,0.7,70%,"Total variation
 distance(+)",0.15846302292938166,32.92849379945692,0.05482710569749071
F_1,age,0.7,70%,"Jensen–Shannon
 divergence(+)",0.066413775245476,13.800731211241418,0.012567783224446454
F_10,famsup,0.1,10%,"Hellinger
 distance(+)",0.06569974014149292,0.6532407262776134,0.09064873992733719
F_10,famsup,0.1,10%,"Wasserstein
 distance(+)",0.0011361648909151,0.011296683623315778,0.0020471176455299244
F_10,famsup,0.1,10%,"Contingency
 coefficient(-)",0.697662537507462,6.936733413504506,0.014795673028528092
F_10,famsup,0.1,10%,"Total variation
 distance(+)",0.01966158007762622,0.19549156240212417,0.03065089933461761
F_10,famsup,0.1,10%,"Jensen–Shannon
 divergence(+)",0.01411358917318289,0.14032888443726424,0.019392539338671595
F_10,famsup,0.3,30%,"Hellinger
 distance(+)",0.17820379625550492,0.5906161223807473,0.07410934819064327
F_10,famsup,0.3,30%,"Wasserstein
 distance(+)",0.0037616900855141,0.012467269825829023,0.001884478469955429
F_10,famsup,0.3,30%,"Contingency
 coefficient(-)",0.6788169294591838,2.2497849715207936,0.02225114566338414
F_10,famsup,0.3,30%,"Total variation
 distance(+)",0.059931247444903434,0.1986285461876433,0.03642440876463343
F_10,famsup,0.3,30%,"Jensen–Shannon
 divergence(+)",0.036925609590202815,0.12238156992706165,0.014729034966267669
F_10,famsup,0.5,50%,"Hellinger
 distance(+)",0.24050555319737862,0.4791769363036429,0.09100308136922339
F_10,famsup,0.5,50%,"Wasserstein
 distance(+)",0.00620182344229172,0.012356349851658432,0.0027976302264123187
F_10,famsup,0.5,50%,"Contingency
 coefficient(-)",0.6553927025852486,1.3057871767427738,0.03485825746467485
F_10,famsup,0.5,50%,"Total variation
 distance(+)",0.10169262585451536,0.2026097121410268,0.05032010140520706
