ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_0,sex,1.0,0.5,0.616462365402367,0.017753025771580475,5.730207488108357,0.22613052312271062,0.12624883557475647,3.883,29.126,7.875285483735725e-06
F_1,age,>=0.4285714285714284,0.5,4.602146466603353,0.13625785098732038,41.23864511323705,5.007932692307691,1.9802323303760994,20.833,41.667,0.0013614250401899897
F_1,age,<=0.2857142857142856,0.5,1.9482508200287605,0.005045150655546306,9.017993688074668,0.3953137138091262,0.3031099663200807,5.946,31.892,8.497113348986904e-06
F_2,Pstatus,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
F_2,Pstatus,1.0,0.5,0.278914987700266,0.004171689718828084,2.3448409528877696,0.053588255977496495,0.043171322897820136,1.63,32.065,8.941529302762894e-07
F_3,Medu,1.0,0.5,10.009427164797714,0.07337594071413348,50.79652092023626,6.118366666666666,2.4272380571971754,23.684,35.526,0.0017608588221491176
F_3,Medu,<=0.75,0.5,9.210845368331269,0.13310951891365658,37.43661028067026,4.632130514032534,1.6844701905179176,18.797,33.835,0.0028687656709254347
F_4,Fjob,>=0.75,0.5,2.3650973863289426,0.02640996753176457,14.001713413117155,1.017784765092005,0.562451657319683,8.861,32.911,8.120976991787095e-05
F_4,Fjob,<=0.5,0.5,2.354773746752699,0.027863658642612966,11.912840110372784,0.7597901233558014,0.43554627106287636,7.692,30.769,7.388792671126512e-05
F_5,reason,<=0.3333333333333333,0.5,1.0916214794715886,0.021296201160451306,6.709194178109316,0.3396949376133679,0.19843852994614816,4.511,30.827,2.5390329788298662e-05
F_5,reason,>=0.6666666666666666,0.5,1.453344290490254,0.04076509997958826,10.026376127846286,0.6731306459446329,0.3486168215346787,6.579,32.895,7.440620766217719e-05
F_6,guardian,0.5,0.5,1.7665805065905442,0.003359732577108122,9.427215921872927,0.38617753445787617,0.31019773932823375,6.207,31.724,4.515649769647914e-06
F_6,guardian,0.0,0.5,2.5471974491061715,0.0,17.35035918717247,1.2464999999999995,0.7158113199262147,10.526,38.596,0.0
F_6,guardian,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0
F_7,traveltime,<=0.3333333333333333,0.5,2.138918617333329,0.0510975116804325,9.480138003192993,0.6960455092221325,0.3197636532209869,6.25,35.417,0.00015113161912080656
F_7,traveltime,>=0.6666666666666667,0.5,1.6437302573447257,0.21726710058295665,21.397078655741772,3.725583333333334,0.8000341952284861,11.765,17.647,0.0011888145385809444
F_8,studytime,<=0.3333333333333333,0.5,3.478411094088328,0.025945971173197156,14.470438633618583,1.026556534727408,0.5724213052102622,9.091,35.152,0.00011235297201267121
F_8,studytime,>=0.6666666666666667,0.5,2.5103822035463215,0.04054147184196195,18.66042432517885,1.5527732793522266,0.7996321798203515,11.364,38.636,0.00014139507613039018
F_9,schoolsup,0.0,0.5,1.3306321267276813,0.035595169005307556,7.0845587056169785,0.4374850580712514,0.21213325008598485,4.762,34.524,6.055866235538385e-05
F_9,schoolsup,1.0,0.5,0.24095471032969856,0.009337893287729179,3.573741289804232,0.16005937499999978,0.07918411917376855,2.439,34.146,2.8799134928332204e-06
F_10,famsup,0.0,0.5,0.7333924155112517,0.009611144121592662,6.370594436618574,0.2561498316498318,0.18532796351179093,4.286,22.857,6.317101041245592e-06
F_10,famsup,1.0,0.5,1.3163105487812112,0.005687113348368243,7.538878460241116,0.291579818031431,0.23606973122538982,5.036,38.129,6.039651338326985e-06
