Feature,"Swap 
 Percentage",Metric,CDI,NDI,NII,Impact_Sum,AVERAGE,NDI2,NII2
race,10%,"Hellinger
 distance(+)",0.34273327610796744,0,0.16118843440268185,0.5039217105106493,0.16797390350354977
race,10%,"Wasserstein
 distance(+)",0.0009463341173454451,0,0.16118843440268185,0.0009463341173454451,0.0007672707996300874
race,10%,"Contingency
 coefficient(-)",0.6923462893562307,0,2.8180087102656852,0.6923462893562307,1.1701183332073053
race,10%,"Total variation
 distance(+)",0.024499589049045065,0,0.022449965345818088,0.024499589049045065,0.015649851464954383
race,10%,"Jensen–Shannon
 divergence(+)",0.015635797144647745,0,0.017332752045735565,0.015635797144647745,0.010989516396794435
race,30%,"Hellinger
 distance(+)",0.5710648367194945,0,0.32255074713078974,0.8936155838502842,0.2978718612834281
race,30%,"Wasserstein
 distance(+)",0.0027855962808519047,0,0.32255074713078974,0.0027855962808519047,0.0031347139178569895
race,30%,"Contingency
 coefficient(-)",0.6649453935527848,0,2.7773856401540717,0.6649453935527848,1.1474436779022856
race,30%,"Total variation
 distance(+)",0.06738657165853099,0,0.10027428604059643,0.06738657165853099,0.055886952566375804
race,30%,"Jensen–Shannon
 divergence(+)",0.02573537847661649,0,0.0434759097657178,0.02573537847661649,0.02307042941411143
race,50%,"Hellinger
 distance(+)",0.7289197519809212,0,0.40517373917033006,1.1340934911512512,0.37803116371708373
race,50%,"Wasserstein
 distance(+)",0.00459974398155677,0,0.40517373917033006,0.00459974398155677,0.00601583748175973
race,50%,"Contingency
 coefficient(-)",0.6366142432070496,0,2.7302412670136507,0.6366142432070496,1.1222851700735668
race,50%,"Total variation
 distance(+)",0.10421475993513016,0,0.1768781690950785,0.10421475993513016,0.09369764301006955
race,50%,"Jensen–Shannon
 divergence(+)",0.03256185997778658,0,0.061516338543532105,0.03256185997778658,0.03135939950710623
race,70%,"Hellinger
 distance(+)",0.865310906105516,0,0.5095647388971228,1.3748756450026387,0.45829188166754625
race,70%,"Wasserstein
 distance(+)",0.006355603039073216,0,0.5095647388971228,0.006355603039073216,0.01009520850735641
race,70%,"Contingency
 coefficient(-)",0.60095872273444,0,2.616669126994405,0.60095872273444,1.0725426165762817
race,70%,"Total variation
 distance(+)",0.137685216926205,0,0.29527382810858366,0.137685216926205,0.1443196816782629
race,70%,"Jensen–Shannon
 divergence(+)",0.038406101641823696,0,0.08897058053552614,0.038406101641823696,0.04245889405911662
sex,10%,"Hellinger
 distance(+)",0.40184581315880596,0,0.17814176719519204,0.579987580353998,0.19332919345133268
sex,10%,"Wasserstein
 distance(+)",0.001599310944163285,0,0.17814176719519204,0.001599310944163285,0.0012233221382473688
sex,10%,"Contingency
 coefficient(-)",0.6855155415290781,0,2.107499090545028,0.6855155415290781,0.9310048773580354
sex,10%,"Total variation
 distance(+)",0.04118733106720137,0,0.032804397429549624,0.04118733106720137,0.024663909498917
sex,10%,"Jensen–Shannon
 divergence(+)",0.017380224676773824,0,0.021823244089758977,0.017380224676773824,0.0130678229221776
sex,30%,"Hellinger
 distance(+)",0.6859879152820196,0,0.33110508879185896,1.0170930040738786,0.33903100135795955
sex,30%,"Wasserstein
 distance(+)",0.004724271524858665,0,0.33110508879185896,0.004724271524858665,0.003744360711824147
sex,30%,"Contingency
 coefficient(-)",0.6438581918368784,0,2.0746888199578932,0.6438581918368784,0.9061823372649238
sex,30%,"Total variation
 distance(+)",0.10534210620020679,0,0.096529016856522,0.10534210620020679,0.06729037435224293
sex,30%,"Jensen–Shannon
 divergence(+)",0.029081219157478178,0,0.04231367353379299,0.029081219157478178,0.023798297563757054
sex,50%,"Hellinger
 distance(+)",0.8834861904813056,0,0.45665749217124757,1.3401436826525532,0.44671456088418443
sex,50%,"Wasserstein
 distance(+)",0.00791608911006807,0,0.45665749217124757,0.00791608911006807,0.006811913669893573
sex,50%,"Contingency
 coefficient(-)",0.6039571394604617,0,2.0144898486879357,0.6039571394604617,0.8728156627161324
sex,50%,"Total variation
 distance(+)",0.15393149376623005,0,0.18433417502651078,0.15393149376623005,0.11275522293091361
sex,50%,"Jensen–Shannon
 divergence(+)",0.036735980110028404,0,0.0667947072768429,0.036735980110028404,0.034510229128957105
sex,70%,"Hellinger
 distance(+)",1.0450428826743619,0,0.5599035783826309,1.6049464610569928,0.5349821536856643
sex,70%,"Wasserstein
 distance(+)",0.01122990942366153,0,0.5599035783826309,0.01122990942366153,0.010804463923564956
sex,70%,"Contingency
 coefficient(-)",0.5600378475726873,0,1.9362017103659745,0.5600378475726873,0.8320798526462205
sex,70%,"Total variation
 distance(+)",0.19108957008501415,0,0.285660737222058,0.19108957008501415,0.15891676910235739
sex,70%,"Jensen–Shannon
 divergence(+)",0.042558632693211126,0,0.09125717244304488,0.042558632693211126,0.044605268378752005
capital-loss,10%,"Hellinger
 distance(+)",0.19759390770163024,0,0,0.19759390770163024,0.06586463590054341
capital-loss,10%,"Wasserstein
 distance(+)",0.003923301315680549,0,0,0.003923301315680549,0.0013077671052268496
capital-loss,10%,"Contingency
 coefficient(-)",0.678760098427904,0,0,0.678760098427904,0.22625336614263467
capital-loss,10%,"Total variation
 distance(+)",0.06318767603230505,0,0,0.06318767603230505,0.021062558677435016
capital-loss,10%,"Jensen–Shannon
 divergence(+)",0.026848213595322412,0,0,0.026848213595322412,0.008949404531774138
capital-loss,30%,"Hellinger
 distance(+)",0.33732326639249555,0,0,0.33732326639249555,0.11244108879749852
capital-loss,30%,"Wasserstein
 distance(+)",0.009416689684875305,0,0,0.009416689684875305,0.0031388965616251014
capital-loss,30%,"Contingency
 coefficient(-)",0.6334420275498605,0,0,0.6334420275498605,0.21114734251662015
capital-loss,30%,"Total variation
 distance(+)",0.13290421806665786,0,0,0.13290421806665786,0.04430140602221929
capital-loss,30%,"Jensen–Shannon
 divergence(+)",0.042435390889916484,0,0,0.042435390889916484,0.014145130296638829
capital-loss,50%,"Hellinger
 distance(+)",0.44071743375504757,0,0,0.44071743375504757,0.14690581125168253
capital-loss,50%,"Wasserstein
 distance(+)",0.018541228331125738,0,0,0.018541228331125738,0.006180409443708579
capital-loss,50%,"Contingency
 coefficient(-)",0.576707216775304,0,0,0.576707216775304,0.19223573892510135
capital-loss,50%,"Total variation
 distance(+)",0.21515368220558112,0,0,0.21515368220558112,0.07171789406852704
capital-loss,50%,"Jensen–Shannon
 divergence(+)",0.05509607298192709,0,0,0.05509607298192709,0.018365357660642363
capital-loss,70%,"Hellinger
 distance(+)",0.5189788284936976,0,0,0.5189788284936976,0.17299294283123254
capital-loss,70%,"Wasserstein
 distance(+)",0.026755120298599284,0,0,0.026755120298599284,0.008918373432866429
capital-loss,70%,"Contingency
 coefficient(-)",0.498675923478349,0,0,0.498675923478349,0.16622530782611633
capital-loss,70%,"Total variation
 distance(+)",0.2880098852734859,0,0,0.2880098852734859,0.09600329509116197
capital-loss,70%,"Jensen–Shannon
 divergence(+)",0.06651751437577867,0,0,0.06651751437577867,0.022172504791926225
hours-per-week,10%,"Hellinger
 distance(+)",0.3696451202494781,0,0,0.3696451202494781,0.12321504008315937
hours-per-week,10%,"Wasserstein
 distance(+)",0.00124610995205903,0,0,0.00124610995205903,0.00041536998401967663
hours-per-week,10%,"Contingency
 coefficient(-)",0.6919287393654442,0,0,0.6919287393654442,0.23064291312181473
hours-per-week,10%,"Total variation
 distance(+)",0.021617201672911736,0,0,0.021617201672911736,0.007205733890970578
hours-per-week,10%,"Jensen–Shannon
 divergence(+)",0.017961314935146765,0,0,0.017961314935146765,0.005987104978382255
hours-per-week,30%,"Hellinger
 distance(+)",0.6528661211007504,0,0,0.6528661211007504,0.2176220403669168
hours-per-week,30%,"Wasserstein
 distance(+)",0.003842452567326615,0,0,0.003842452567326615,0.001280817522442205
hours-per-week,30%,"Contingency
 coefficient(-)",0.6567429970133477,0,0,0.6567429970133477,0.21891433233778257
hours-per-week,30%,"Total variation
 distance(+)",0.0682052182429454,0,0,0.0682052182429454,0.022735072747648466
hours-per-week,30%,"Jensen–Shannon
 divergence(+)",0.03289830996705114,0,0,0.03289830996705114,0.01096610332235038
hours-per-week,50%,"Hellinger
 distance(+)",0.8349115044798376,0,0,0.8349115044798376,0.27830383482661253
hours-per-week,50%,"Wasserstein
 distance(+)",0.007072927089941415,0,0,0.007072927089941415,0.002357642363313805
hours-per-week,50%,"Contingency
 coefficient(-)",0.6159755807804249,0,0,0.6159755807804249,0.20532519359347498
hours-per-week,50%,"Total variation
 distance(+)",0.1192264855407387,0,0,0.1192264855407387,0.0397421618469129
hours-per-week,50%,"Jensen–Shannon
 divergence(+)",0.04423023332436432,0,0,0.04423023332436432,0.01474341110812144
hours-per-week,70%,"Hellinger
 distance(+)",0.987939159985596,0,0,0.987939159985596,0.329313053328532
hours-per-week,70%,"Wasserstein
 distance(+)",0.01138825187333389,0,0,0.01138825187333389,0.0037960839577779633
hours-per-week,70%,"Contingency
 coefficient(-)",0.5637956209747391,0,0,0.5637956209747391,0.18793187365824637
hours-per-week,70%,"Total variation
 distance(+)",0.17696304036808957,0,0,0.17696304036808957,0.05898768012269653
hours-per-week,70%,"Jensen–Shannon
 divergence(+)",0.05518785449911852,0,0,0.05518785449911852,0.018395951499706173
age,10%,"Hellinger
 distance(+)",0.4532135125772857,0,0.4642417619848829,0.9174552745621686,0.3058184248540562
age,10%,"Wasserstein
 distance(+)",0.000913307339334545,0,0.4642417619848829,0.000913307339334545,0.002711035634666193
age,10%,"Contingency
 coefficient(-)",0.689080145894519,0,2.0661247840810626,0.689080145894519,0.9184016433251939
age,10%,"Total variation
 distance(+)",0.028267778602927746,0,0.11889734692706137,0.028267778602927746,0.049055041843329705
age,10%,"Jensen–Shannon
 divergence(+)",0.021319806612181656,0,0.05958746397983507,0.021319806612181656,0.026969090197338907
age,30%,"Hellinger
 distance(+)",0.7600777532584093,0,0.8085875709076249,1.5686653241660342,0.5228884413886781
age,30%,"Wasserstein
 distance(+)",0.0028440211790836103,0,0.8085875709076249,0.0028440211790836103,0.008603315105308687
age,30%,"Contingency
 coefficient(-)",0.648948306624155,0,1.9532487584106903,0.648948306624155,0.8673990216782818
age,30%,"Total variation
 distance(+)",0.08080569291695125,0,0.31942379360286566,0.08080569291695125,0.133409828839939
age,30%,"Jensen–Shannon
 divergence(+)",0.03573498252023673,0,0.10767122079360943,0.03573498252023673,0.04780206777128205
age,50%,"Hellinger
 distance(+)",0.9767020312772081,0,1.0804705348582602,2.0571725661354683,0.6857241887118227
age,50%,"Wasserstein
 distance(+)",0.00455244146169554,0,1.0804705348582602,0.00455244146169554,0.014834064638723153
age,50%,"Contingency
 coefficient(-)",0.6071524456654558,0,1.8216799942398758,0.6071524456654558,0.8096108133017772
age,50%,"Total variation
 distance(+)",0.13094635275507416,0,0.5003231552294516,0.13094635275507416,0.21042316932817526
age,50%,"Jensen–Shannon
 divergence(+)",0.046483701681293274,0,0.1463246436655699,0.046483701681293274,0.0642694484489544
age,70%,"Hellinger
 distance(+)",1.146501295949803,0,1.2690225387765004,2.4155238347263035,0.8051746115754345
age,70%,"Wasserstein
 distance(+)",0.0064154625307624195,0,1.2690225387765004,0.0064154625307624195,0.02347710143369404
age,70%,"Contingency
 coefficient(-)",0.5533560463825123,0,1.6505075594355776,0.5533560463825123,0.7346212019393633
age,70%,"Total variation
 distance(+)",0.18090017280203427,0,0.7139291136196592,0.18090017280203427,0.29827642880723115
age,70%,"Jensen–Shannon
 divergence(+)",0.055528253394192685,0,0.1796215078800662,0.055528253394192685,0.07838325375808629
capital-gain,10%,"Hellinger
 distance(+)",0.1753091286118621,0,0.0,0.1753091286118621,0.05843637620395403
capital-gain,10%,"Wasserstein
 distance(+)",0.002022089950950429,0,0.0,0.002022089950950429,0.000674029983650143
capital-gain,10%,"Contingency
 coefficient(-)",0.6908205366091468,0,0.7071067811865476,0.6908205366091468,0.46597577259856476
capital-gain,10%,"Total variation
 distance(+)",0.038565412572801286,0,0.0,0.038565412572801286,0.012855137524267096
capital-gain,10%,"Jensen–Shannon
 divergence(+)",0.018879687528389654,0,0.0,0.018879687528389654,0.006293229176129885
capital-gain,30%,"Hellinger
 distance(+)",0.3064662338828731,0,0.0,0.3064662338828731,0.10215541129429102
capital-gain,30%,"Wasserstein
 distance(+)",0.00733184307687023,0,0.0,0.00733184307687023,0.0024439476922900765
capital-gain,30%,"Contingency
 coefficient(-)",0.6584946876578502,0,0.7068401890080843,0.6584946876578502,0.45511162555531154
capital-gain,30%,"Total variation
 distance(+)",0.10699888790754244,0,0.0,0.10699888790754244,0.03566629596918081
capital-gain,30%,"Jensen–Shannon
 divergence(+)",0.03381923957098053,0,0.0,0.03381923957098053,0.01127307985699351
capital-gain,50%,"Hellinger
 distance(+)",0.3924075686689269,0,0.0,0.3924075686689269,0.1308025228896423
capital-gain,50%,"Wasserstein
 distance(+)",0.014500796152872189,0,0.0,0.014500796152872189,0.004833598717624063
capital-gain,50%,"Contingency
 coefficient(-)",0.6207174709871612,0,0.7055895904375777,0.6207174709871612,0.4421023538082463
capital-gain,50%,"Total variation
 distance(+)",0.17281863288183022,0,0.0,0.17281863288183022,0.057606210960610076
capital-gain,50%,"Jensen–Shannon
 divergence(+)",0.04515854509762164,0,0.0,0.04515854509762164,0.01505284836587388
capital-gain,70%,"Hellinger
 distance(+)",0.44705385292741096,0,0.0,0.44705385292741096,0.14901795097580364
capital-gain,70%,"Wasserstein
 distance(+)",0.02284678356630048,0,0.0,0.02284678356630048,0.007615594522100161
