Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
ca,70%,"Jensen-Shannon
 divergence(+)",0.055320364581795,0.05001995356671843,0.10534031814851343,0.0027671220676753205,0.05600385975490629
chol,10%,"Hellinger
 distance(+)",0.011574251856782035,0.0037305424030809366,0.015304794259862971,4.317823733566365e-05,0.02519178968322794
chol,10%,"Wasserstein
 distance(+)",0.0006768879261590597,0.00039877938353928034,0.00107566730969834,2.6992894991889176e-07,0.002723183509656255
chol,10%,"Contingency
 coefficient(-)",0.0031683569665610367,0.04795849807407082,0.05112685504063186,0.00015194964147878634,0.6180858581207729
chol,10%,"Total variation
 distance(+)",0.008971547458389541,0.0028136319698819773,0.011785179428271519,2.524263274823821e-05,0.03881444659953431
chol,10%,"Jensen-Shannon
 divergence(+)",0.006551557284817483,0.0011191888201495075,0.007670746104966991,7.3324296677367895e-06,0.01287455519064539
chol,30%,"Hellinger
 distance(+)",1.3877787807814457e-17,0.0026115866440746677,0.0026115866440746816,3.6243045288190496e-20,0.05215567733682959
chol,30%,"Wasserstein
 distance(+)",0.0009468125592900201,0.0013462739493665743,0.0022930865086565944,1.2746690835052493e-06,0.005998689935889119
chol,30%,"Contingency
 coefficient(-)",0.010526956729590031,0.02763596996410911,0.03816292669369914,0.00029092265999242637,0.5907562860662178
chol,30%,"Total variation
 distance(+)",0.005493979704506033,0.008849604779751843,0.014343584484257876,4.861954905285621e-05,0.08421334326100836
chol,30%,"Jensen-Shannon
 divergence(+)",0.004444481226723959,0.0014218927976706458,0.005866374024394605,6.319575845661194e-06,0.02691137614458873
chol,50%,"Hellinger
 distance(+)",0.0727539532571263,0.03687958879693419,0.10963354205406049,0.002683135879474189,0.07510733060462445
chol,50%,"Wasserstein
 distance(+)",0.0021362757443164795,0.005935222821010623,0.008071498565327103,1.2679272549638623e-05,0.009460447885647628
chol,50%,"Contingency
 coefficient(-)",0.04081079004566579,0.015626651259759594,0.056437441305425384,0.0006377359836788876,0.5637580242005747
chol,50%,"Total variation
 distance(+)",0.06063869123079649,0.07182645431910138,0.13246514554989786,0.004355462185658897,0.13167226537636323
chol,50%,"Jensen-Shannon
 divergence(+)",0.03190231156117418,0.019513771234540983,0.05141608279571516,0.000622534409657805,0.03990091855814551
chol,70%,"Hellinger
 distance(+)",0.06324279297199059,0.03455262892003348,0.09779542189202407,0.0021852047574276922,0.09541776944140933
chol,70%,"Wasserstein
 distance(+)",0.00423347070978084,0.005504051696417624,0.009737522406198464,2.3301241641903555e-05,0.013398321549881834
chol,70%,"Contingency
 coefficient(-)",0.04368554070422459,0.023755447670494312,0.0674409883747189,0.0010377695761564565,0.5234414165425414
chol,70%,"Total variation
 distance(+)",0.067960257132925,0.07386736734627594,0.14182762447920094,0.005020045278585141,0.1777726820151122
chol,70%,"Jensen-Shannon
 divergence(+)",0.030362932823154068,0.0207979785434204,0.05116091136657447,0.0006314876253712733,0.04957190351554475
cp,10%,"Hellinger
 distance(+)",0.06844539575466653,0.03800823018516124,0.10645362593982777,0.0026014883569578234,0.0350590070705584
cp,10%,"Wasserstein
 distance(+)",0.00389053157321156,0.0038085769271605217,0.007699108500372082,1.4817388784123072e-05,0.003542230146073707
cp,10%,"Contingency
 coefficient(-)",0.05606293574196497,0.003284159109184004,0.059347094851148974,0.00018411960110457172,0.5828666210441432
cp,10%,"Total variation
 distance(+)",0.09627580149319276,0.06594952260458216,0.1622253240977749,0.006349343146849581,0.06132401384297107
cp,10%,"Jensen-Shannon
 divergence(+)",0.025007387469208435,0.01779469411503555,0.042802081584243985,0.0004449988106307371,0.01703077361782371
cp,30%,"Hellinger
 distance(+)",0.04536612796269873,0.04076656338257789,0.08613269134527662,0.001849421131013497,0.09537387144816707
cp,30%,"Wasserstein
 distance(+)",0.003040200845224819,0.006145697120684862,0.00918589796590968,1.8684153580801853e-05,0.013652631951057623
cp,30%,"Contingency
 coefficient(-)",0.0667633349349831,0.030344853593074372,0.09710818852805747,0.0020259236239874496,0.5225689462572285
cp,30%,"Total variation
 distance(+)",0.07364726918435355,0.07668960509304937,0.15033687427740292,0.005647979989929578,0.18020947944556717
cp,30%,"Jensen-Shannon
 divergence(+)",0.013899635656151516,0.017198041849843707,0.031097677505995222,0.00023904651571207355,0.04846070501685223
cp,50%,"Hellinger
 distance(+)",0.004704701640737774,0.031607782207170934,0.03631248384790871,0.00014870518481015932,0.13315652842977302
cp,50%,"Wasserstein
 distance(+)",0.002551427546271738,0.004322055468860268,0.0068734830151320064,1.1027411379764502e-05,0.02097140903369158
cp,50%,"Contingency
 coefficient(-)",0.03045891704971526,0.035185884893427666,0.06564480194314293,0.0010717239492897426,0.46751456113534523
cp,50%,"Total variation
 distance(+)",0.013860491634418104,0.06197245543629057,0.07583294707070867,0.0008589687001390541,0.26234369502263616
cp,50%,"Jensen-Shannon
 divergence(+)",0.00031671707737872257,0.01102337087196778,0.011340087949346503,3.4912898054313758e-06,0.06743273745335467
cp,70%,"Hellinger
 distance(+)",0.03323482904230446,0.047179779693453494,0.08041460873575795,0.0015680119123655143,0.15534270875847192
cp,70%,"Wasserstein
 distance(+)",0.002151707203953742,0.005593428807107326,0.007745136011061068,1.203542105905522e-05,0.026098378406977443
cp,70%,"Contingency
 coefficient(-)",0.0928653179514235,0.08264830316356153,0.17551362111498503,0.0076751609514297825,0.4180919545369137
cp,70%,"Total variation
 distance(+)",0.0736864216196898,0.100446431051462,0.1741328526711518,0.007401538068651131,0.31383398376769517
cp,70%,"Jensen-Shannon
 divergence(+)",0.010074873338290283,0.020251465891129403,0.030326339229419685,0.00020403095376783469,0.0768966894012384
exang,10%,"Hellinger
 distance(+)",0.0,0.028125777424948085,0.028125777424948085,0.0,0.014536390546605327
exang,10%,"Wasserstein
 distance(+)",0.0,0.0009703418725780606,0.0009703418725780606,0.0,0.0013680698635200328
exang,10%,"Contingency
 coefficient(-)",0.0,0.08564230809891782,0.08564230809891782,0.0,0.6235650842220973
exang,10%,"Total variation
 distance(+)",0.0,0.024279620370982847,0.024279620370982847,0.0,0.022836421470535932
exang,10%,"Jensen-Shannon
 divergence(+)",0.0,0.010466622063358463,0.010466622063358463,0.0,0.007102131804302952
exang,30%,"Hellinger
 distance(+)",0.027942715806965168,0.04703265175588034,0.07497536756284551,0.0013142200216625256,0.04117604681731012
exang,30%,"Wasserstein
 distance(+)",0.0013343592362966804,0.0034482956799021473,0.004782654916198828,4.601265189959372e-06,0.005206822667104298
exang,30%,"Contingency
 coefficient(-)",0.006249044875478615,0.0856945939772552,0.09194363885273382,0.0005355093633497873,0.5942908328618628
exang,30%,"Total variation
 distance(+)",0.016003898635477597,0.047479202779828124,0.06348310141530572,0.0007598523485816554,0.07489404698756572
exang,30%,"Jensen-Shannon
 divergence(+)",0.00813276308118714,0.01780328961799674,0.02593605269918388,0.0001447899365289262,0.021397435113102013
exang,50%,"Hellinger
 distance(+)",0.04770119963883876,0.0663571203522085,0.11405831999104726,0.0031653142453791482,0.06621334216035862
exang,50%,"Wasserstein
 distance(+)",0.0037290003890955606,0.0037367113888028746,0.007465711777898435,1.3934198222783732e-05,0.008524103187873836
exang,50%,"Contingency
 coefficient(-)",0.0003769957900641163,0.09172479066513428,0.0921017864551984,3.457985992526798e-05,0.5523013496792032
exang,50%,"Total variation
 distance(+)",0.030577833472570322,0.06307880892558584,0.09365664239815616,0.0019288133149746463,0.12271752386509044
exang,50%,"Jensen-Shannon
 divergence(+)",0.012651659184596535,0.02354754359857206,0.0361992027831686,0.00029791549624356154,0.033778317723480465
exang,70%,"Hellinger
 distance(+)",0.06923406659868742,0.09162653034821303,0.16086059694690044,0.006343677304334834,0.07671844846384186
exang,70%,"Wasserstein
 distance(+)",0.007219950821072341,0.008618161902544042,0.015838112723616384,6.222270510440722e-05,0.010152338594274266
exang,70%,"Contingency
 coefficient(-)",0.018261079387519863,0.0575801897398448,0.07584126912736466,0.0010514764159877627,0.5226973705143741
exang,70%,"Total variation
 distance(+)",0.06929830615185306,0.12076505863560809,0.19006336478746116,0.008368814005776855,0.1488225144797937
exang,70%,"Jensen-Shannon
 divergence(+)",0.019173271851606197,0.03520002945111546,0.05437330130272165,0.0006748997338507812,0.03877073764034057
fbs,10%,"Hellinger
 distance(+)",0.0,0.03160053814039433,0.03160053814039433,0.0,0.016140380492463878
fbs,10%,"Wasserstein
 distance(+)",0.0,0.0005810622642333644,0.0005810622642333644,0.0,0.0020260896714520723
fbs,10%,"Contingency
 coefficient(-)",0.0,0.15632402789852262,0.15632402789852262,0.0,0.5819781870816759
fbs,10%,"Total variation
 distance(+)",0.0,0.018554592535257475,0.018554592535257475,0.0,0.02658664419083164
fbs,10%,"Jensen-Shannon
 divergence(+)",0.0,0.009809119903939312,0.009809119903939312,0.0,0.008104202405883916
fbs,30%,"Hellinger
 distance(+)",0.019758483831873598,0.06268653661507018,0.08244502044694377,0.0012385909201850164,0.034330905257590284
fbs,30%,"Wasserstein
 distance(+)",0.00061557472895014,0.0001612217605969756,0.0007767964895471156,9.924404158034762e-08,0.005335844335797004
fbs,30%,"Contingency
 coefficient(-)",0.002839292792390369,0.13945911685986756,0.14229840965225793,0.00039596526533334814,0.5707953996284939
fbs,30%,"Total variation
 distance(+)",0.00779610194902548,0.03466125427876532,0.0424573562277908,0.0002702226720383501,0.05774821761743063
fbs,30%,"Jensen-Shannon
 divergence(+)",0.00580121493165766,0.019183106160924744,0.024984321092582404,0.00011128532189633067,0.017269505077075153
fbs,50%,"Hellinger
 distance(+)",0.039516967663747196,0.08950505245628919,0.12902202012003638,0.0035369682636571765,0.04789882799830228
fbs,50%,"Wasserstein
 distance(+)",0.0012193114823435402,0.001773529917297097,0.002992841399640637,2.1624853924401395e-06,0.00793410738236524
fbs,50%,"Contingency
 coefficient(-)",0.006260222772898727,0.11664281739858462,0.12290304017148335,0.0007302100217736873,0.5536581065033338
fbs,50%,"Total variation
 distance(+)",0.01709434756306056,0.07120744737252534,0.0883017949355859,0.0012172448544642916,0.085789473719664
fbs,50%,"Jensen-Shannon
 divergence(+)",0.01157024690788654,0.029141988253397595,0.04071223516128414,0.0003371799994785394,0.023908286928083486
fbs,70%,"Hellinger
 distance(+)",0.039516967663747196,0.10506185595701562,0.1445788236207628,0.004151725964546652,0.06030174006026304
fbs,70%,"Wasserstein
 distance(+)",0.0012193114823435402,0.0004163463955164006,0.0016356578778599408,5.076559406854923e-07,0.011512465563242678
fbs,70%,"Contingency
 coefficient(-)",0.006260222772898727,0.12687997595548506,0.13314019872838379,0.0007942969149013705,0.5181282632569804
fbs,70%,"Total variation
 distance(+)",0.01709434756306056,0.079267195598378,0.09636154316143855,0.0013550209919077777,0.1158613387925218
fbs,70%,"Jensen-Shannon
 divergence(+)",0.01157024690788654,0.034585044247755534,0.04615529115564207,0.0004001575012667126,0.03001253549770904
oldpeak,10%,"Hellinger
 distance(+)",0.011574251856782035,0.0056954147843619185,0.017269666641143953,6.59201651430448e-05,0.02584286059995627
oldpeak,10%,"Wasserstein
 distance(+)",0.00036263055702535994,0.0011886029580209568,0.0015512335150463167,4.310237527491301e-07,0.0028066951321423753
oldpeak,10%,"Contingency
 coefficient(-)",0.002080342131419388,0.0163829795398458,0.018463321671265187,3.408220257492304e-05,0.6430977165150734
oldpeak,10%,"Total variation
 distance(+)",0.0061613680437209994,0.01796138623980528,0.02412275428352628,0.00011066671119886633,0.04163585302112501
oldpeak,10%,"Jensen-Shannon
 divergence(+)",0.005446337782019963,0.0031594531134610006,0.008605790895480964,1.7207448862363253e-05,0.012394704612220274
oldpeak,30%,"Hellinger
 distance(+)",0.008184231975091563,0.019613865769625934,0.027798097744717497,0.00016052442738692646,0.06256788574523295
oldpeak,30%,"Wasserstein
 distance(+)",0.0014594439023825202,0.0014628404919685145,0.0029222843943510347,2.1349336361616945e-06,0.006846198310604239
oldpeak,30%,"Contingency
 coefficient(-)",0.006067811922277455,0.010665726349921356,0.01673353827219881,6.471762150580161e-05,0.6036758345943476
oldpeak,30%,"Total variation
 distance(+)",0.009591400730332642,0.0334064677495535,0.04299786847988614,0.00032041481917090124,0.10700590607811662
oldpeak,30%,"Jensen-Shannon
 divergence(+)",0.005524998815753225,0.012067703086102301,0.017592701901855527,6.667404525957676e-05,0.03214812456207617
oldpeak,50%,"Hellinger
 distance(+)",0.03191005728333496,0.025299518186406328,0.057209575469741286,0.0008073090745690005,0.09402728163299484
oldpeak,50%,"Wasserstein
 distance(+)",0.002300263627421261,0.0034244331739117454,0.0057246968013330065,7.877099074483934e-06,0.0114604353346533
oldpeak,50%,"Contingency
 coefficient(-)",0.026438999716507094,0.020634963692270802,0.0470739634087779,0.000545567799210082,0.5630647433870504
oldpeak,50%,"Total variation
 distance(+)",0.05255783963319896,0.0533367211873369,0.10589456082053586,0.002803262838724698,0.17256589952299695
oldpeak,50%,"Jensen-Shannon
 divergence(+)",0.011446694120261648,0.015118115564072387,0.026564809684334036,0.00017305244453670352,0.04794760405096353
oldpeak,70%,"Hellinger
 distance(+)",0.02962758848227684,0.015290852713628303,0.04491844119590514,0.00045303109174248547,0.11787437084362798
oldpeak,70%,"Wasserstein
 distance(+)",0.0013858548185126003,0.0023092353647742384,0.0036950901832868387,3.2002649573520806e-06,0.01608679642524522
oldpeak,70%,"Contingency
 coefficient(-)",0.053701294388207255,0.014374696573042078,0.06807599096124933,0.0007719398124100866,0.48997952162680614
oldpeak,70%,"Total variation
 distance(+)",0.0767941833722256,0.03903122391264441,0.11582540728487001,0.0029973709663900115,0.23775343626580556
oldpeak,70%,"Jensen-Shannon
 divergence(+)",0.013644378151650538,0.011644397371340647,0.025288775522991185,0.00015888056108265727,0.06191196724321577
restecg,10%,"Hellinger
 distance(+)",0.0,0.019758483831873595,0.019758483831873595,0.0,0.009879241915936797
restecg,10%,"Wasserstein
 distance(+)",0.0,0.00180571918190794,0.00180571918190794,0.0,0.00090285959095397
restecg,10%,"Contingency
 coefficient(-)",0.3535533905932738,0.4966481122856764,0.8502015028789502,0.17559162403034984,0.4545635339889145
restecg,10%,"Total variation
 distance(+)",0.0,0.025232744838007987,0.025232744838007987,0.0,0.012616372419003994
restecg,10%,"Jensen-Shannon
 divergence(+)",0.0,0.009583965997448898,0.009583965997448898,0.0,0.00479198299872445
restecg,30%,"Hellinger
 distance(+)",0.0,0.05192392793823649,0.05192392793823649,0.0,0.025961963969118245
restecg,30%,"Wasserstein
 distance(+)",0.0,0.005843583333968377,0.005843583333968377,0.0,0.0029217916669841888
restecg,30%,"Contingency
 coefficient(-)",0.3535533905932738,0.4703096136610203,0.823863004254294,0.1662795585384664,0.4413942846765866
restecg,30%,"Total variation
 distance(+)",0.0,0.08377774490874333,0.08377774490874333,0.0,0.04188887245437167
restecg,30%,"Jensen-Shannon
 divergence(+)",0.0,0.027240373021645888,0.027240373021645888,0.0,0.013620186510822944
restecg,50%,"Hellinger
 distance(+)",0.039516967663747196,0.08379399918696144,0.12331096685070864,0.003311284756287214,0.04354353991280352
restecg,50%,"Wasserstein
 distance(+)",0.0019060831785706399,0.010992887393533338,0.012898970572103978,2.095335774473514e-05,0.005575863829207112
restecg,50%,"Contingency
 coefficient(-)",0.3439755807563623,0.4267978972471729,0.7707734780035351,0.14680805457119053,0.41923935105979154
restecg,50%,"Total variation
 distance(+)",0.025723916887709957,0.15302967716551305,0.178753594053223,0.003936522696758744,0.07758666845307778
restecg,50%,"Jensen-Shannon
 divergence(+)",0.01432301303928006,0.04397874529856979,0.05830175833784985,0.0006299081423625918,0.022586164859254895
restecg,70%,"Hellinger
 distance(+)",0.0,0.10705795122997436,0.10705795122997436,0.0,0.05839524612544055
restecg,70%,"Wasserstein
 distance(+)",0.0,0.01567262847275327,0.01567262847275327,0.0,0.008548706439683602
restecg,70%,"Contingency
 coefficient(-)",0.3535533905932738,0.4228854406542843,0.7764388312475581,0.14951258137585288,0.3994061767763993
restecg,70%,"Total variation
 distance(+)",0.0,0.21460048075276403,0.21460048075276403,0.0,0.11705480768332582
restecg,70%,"Jensen-Shannon
 divergence(+)",0.0,0.057354562064185544,0.057354562064185544,0.0,0.031284306580464834
sex,10%,"Hellinger
 distance(+)",0.019758483831873598,0.008835377181841483,0.028593861013715083,0.00017457365719591986,0.020785244620577136
sex,10%,"Wasserstein
 distance(+)",0.00087206419934604,0.00011547450068291523,0.0009875387000289552,1.0070117798293021e-07,0.0019605247828750564
sex,10%,"Contingency
 coefficient(-)",0.004140061640580672,0.0669750799558243,0.07111514159640497,0.00027728095939993165,0.6279715833016624
sex,10%,"Total variation
 distance(+)",0.0112121212121212,0.005939576150973208,0.01715169736309441,6.65952477533359e-05,0.0318870744838237
sex,10%,"Jensen-Shannon
 divergence(+)",0.00688044041237562,0.00260675217473527,0.00948719258711089,1.7935603008096584e-05,0.010319132378478623
sex,30%,"Hellinger
 distance(+)",0.02794271580696516,0.013571240099779516,0.04151395590674468,0.00037921730525622855,0.04930409368886585
sex,30%,"Wasserstein
 distance(+)",0.0011266419469812205,0.0015375987802556858,0.002664240727236906,1.7323232834632156e-06,0.005885301658687903
sex,30%,"Contingency
 coefficient(-)",0.005278513132470408,0.07180764201509737,0.07708615514756778,0.00037903758138842534,0.604042252780896
sex,30%,"Total variation
 distance(+)",0.01387787650945544,0.01802539239942491,0.03190326890888035,0.00025015416975369563,0.0813340754170964
sex,30%,"Jensen-Shannon
 divergence(+)",0.007433301106469201,0.00017123408230109577,0.007604535188770297,1.2728344934339735e-06,0.024271953722654276
sex,50%,"Hellinger
 distance(+)",0.03951696766374719,0.021319337719102847,0.06083630538285004,0.000842475579258293,0.0735597904222647
sex,50%,"Wasserstein
 distance(+)",0.0028707703456733206,0.0016578827234649783,0.004528653069138299,4.759400559127382e-06,0.009570706634428182
sex,50%,"Contingency
 coefficient(-)",0.013678795937574484,0.09346470385693312,0.1071434997945076,0.0012784846114248188,0.5673858247772746
sex,50%,"Total variation
 distance(+)",0.03269100782258676,0.021871411093063564,0.05456241891565032,0.0007149984711343517,0.12771406011700534
sex,50%,"Jensen-Shannon
 divergence(+)",0.011013832378204119,0.00031234668031546176,0.01132617905851958,3.440133980883004e-06,0.03652016061323205
sex,70%,"Hellinger
 distance(+)",0.04409180252773653,0.026497128761661076,0.07058893128939761,0.001168306168911168,0.09288045494787549
sex,70%,"Wasserstein
 distance(+)",0.0006337360951769199,0.0034361772911326357,0.004069913386309555,2.177629578818003e-06,0.012464162328020074
sex,70%,"Contingency
 coefficient(-)",0.02708288409268156,0.0833098677996395,0.11039275189232106,0.00225627149339426,0.5314808430907407
sex,70%,"Total variation
 distance(+)",0.02910132952702609,0.031983190116413845,0.06108451964343994,0.0009307533549032833,0.16985362282015776
sex,70%,"Jensen-Shannon
 divergence(+)",0.012701595963096158,0.0007499072019651609,0.013451503165061319,9.525018289177423e-06,0.04648471212375067
thal,10%,"Hellinger
 distance(+)",0.03612694778205673,0.050024440031143286,0.08615138781320002,0.001807230332831742,0.030937205412565453
thal,10%,"Wasserstein
 distance(+)",0.013627164955800021,0.0030623723442666285,0.01668953730006665,4.173145309140136e-05,0.004411078619489805
thal,10%,"Contingency
 coefficient(-)",0.3234197584035886,0.2451056022143201,0.5685253606179087,0.0792719946515215,0.44517717554416664
thal,10%,"Total variation
 distance(+)",0.06917447844867201,0.08733254920070663,0.15650702764937863,0.006041183542551869,0.0677749786651208
thal,10%,"Jensen-Shannon
 divergence(+)",0.01098844499745686,0.022763778661830495,0.03375222365928736,0.0002501385297598065,0.016454525354705853
thal,30%,"Hellinger
 distance(+)",0.1505280396450982,0.10925202171411619,0.2597800613592144,0.016445492655889613,0.07583419159520868
thal,30%,"Wasserstein
 distance(+)",0.005325350114566583,0.009779376312037086,0.01510472642660367,5.207860276369643e-05,0.011891347073813844
thal,30%,"Contingency
 coefficient(-)",0.22109223919188636,0.17873054502270386,0.3998227842145902,0.03951593641105586,0.3971367404572221
thal,30%,"Total variation
 distance(+)",0.12714130702033927,0.17926613815364828,0.30640744517398755,0.022792131109343552,0.16164536189648318
thal,30%,"Jensen-Shannon
 divergence(+)",0.028702259907993487,0.04695053311965973,0.07565279302765321,0.0013475864044193298,0.039882995438992146
thal,50%,"Hellinger
 distance(+)",0.18785204896045066,0.1328360201536606,0.3206880691141113,0.024953518561616865,0.09733452501474377
thal,50%,"Wasserstein
 distance(+)",0.0008126361415100973,0.010266887586991092,0.011079523728501189,8.343243914010354e-06,0.018461705823786614
thal,50%,"Contingency
 coefficient(-)",0.17288472820303186,0.17548370473976718,0.34836843294279907,0.03033845259799574,0.3265880802523103
thal,50%,"Total variation
 distance(+)",0.14227676737319084,0.21350317008114145,0.3557799374543323,0.03037654086307336,0.22280789555912947
thal,50%,"Jensen-Shannon
 divergence(+)",0.044214578935762666,0.05376073842769878,0.09797531736346145,0.002377008412856377,0.05060423119217968
thal,70%,"Hellinger
 distance(+)",0.25412144961360517,0.16990666386331688,0.42402811347692204,0.04317692771995763,0.11354742652056436
thal,70%,"Wasserstein
 distance(+)",0.023727139314639316,0.02096423872714332,0.04469137804178264,0.0004974214129042863,0.02228937803893171
thal,70%,"Contingency
 coefficient(-)",0.031039585464912645,0.09662389579749528,0.12766348126240792,0.0029991656715591683,0.2726437955982618
thal,70%,"Total variation
 distance(+)",0.3484574482724387,0.3229939021536562,0.6714513504260948,0.11254963095202078,0.25929866255758716
thal,70%,"Jensen-Shannon
 divergence(+)",0.07518170720449896,0.07365601623340096,0.14883772343789992,0.005537585046309373,0.057756781382877626
thalach,10%,"Hellinger
 distance(+)",0.0,0.006355132684464131,0.006355132684464131,0.0,0.035921796222386185
thalach,10%,"Wasserstein
 distance(+)",7.474835994393959e-05,0.00013059497356624795,0.00020534333351018754,9.761760090999178e-09,0.0035381412513871063
thalach,10%,"Contingency
 coefficient(-)",0.0015661611173140022,0.033552864494856505,0.03511902561217051,5.2549191746349777e-05,0.6364212180598312
thalach,10%,"Total variation
 distance(+)",0.0038041125541125806,0.007538568460528229,0.01134268101464081,2.8677562920732587e-05,0.05535021409682965
thalach,10%,"Jensen-Shannon
 divergence(+)",0.00028338998622648263,0.0020922008085451256,0.0023755907947716082,5.92908758316639e-07,0.017708367686202684
thalach,30%,"Hellinger
 distance(+)",0.025052753618287536,0.027517794623601405,0.05257054824188894,0.0006893965288237234,0.07176611435885613
thalach,30%,"Wasserstein
 distance(+)",7.657411011495908e-05,0.0025093811457722135,0.0025859552558871726,1.9215362817676364e-07,0.00831910719255439
