Features,Swap,Swap_ratio,Distance_measure,Difference,Std,Protected,NonProtected
age,0.1,10%,"Hellinger
 distance(+)",-0.019758483831873598,0.009879241915936799,1.0,0.0
age,0.1,10%,"Wasserstein
 distance(+)",-0.0010127197153696,0.0005063598576848,1.0,0.0
age,0.1,10%,"Contingency
 coefficient(-)",0.004652804504043595,0.0023264022520217975,1.0,0.0
age,0.1,10%,"Total variation
 distance(+)",-0.012549019607843121,0.0062745098039215606,1.0,0.0
age,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.007392768503488601,0.0036963842517443004,1.0,0.0
age,0.3,30%,"Hellinger
 distance(+)",-0.047701199638838766,0.023850599819419383,1.0,0.0
age,0.3,30%,"Wasserstein
 distance(+)",-0.00342766672894328,0.00171383336447164,1.0,0.0
age,0.3,30%,"Contingency
 coefficient(-)",0.016574406550838527,0.008287203275419264,1.0,0.0
age,0.3,30%,"Total variation
 distance(+)",-0.04249554367201424,0.02124777183600712,1.0,0.0
age,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.018562510183650523,0.009281255091825261,1.0,0.0
age,0.5,50%,"Hellinger
 distance(+)",-0.016368463950183126,0.008184231975091563,1.0,0.0
age,0.5,50%,"Wasserstein
 distance(+)",-0.00250430463551806,0.00125215231775903,1.0,0.0
age,0.5,50%,"Contingency
 coefficient(-)",0.013471064026383428,0.006735532013191714,1.0,0.0
age,0.5,50%,"Total variation
 distance(+)",-0.0326052542229013,0.01630262711145065,1.0,0.0
age,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.0070141171196945185,0.0035070585598472592,1.0,0.0
age,0.7,70%,"Hellinger
 distance(+)",-0.022648446020551216,0.011324223010275608,1.0,0.0
age,0.7,70%,"Wasserstein
 distance(+)",-0.0035170243508876806,0.0017585121754438403,1.0,0.0
age,0.7,70%,"Contingency
 coefficient(-)",0.018514071734184068,0.009257035867092034,1.0,0.0
age,0.7,70%,"Total variation
 distance(+)",-0.04395028346266739,0.021975141731333695,1.0,0.0
age,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.009117231854890176,0.004558615927445088,1.0,0.0
sex,0.1,10%,"Hellinger
 distance(+)",0.019758483831873598,0.009879241915936799,0.0,1.0
sex,0.1,10%,"Wasserstein
 distance(+)",0.00087206419934604,0.00043603209967302,0.0,1.0
sex,0.1,10%,"Contingency
 coefficient(-)",-0.004060792288620441,0.0020303961443102203,0.0,1.0
sex,0.1,10%,"Total variation
 distance(+)",0.011011904761904761,0.0055059523809523805,0.0,1.0
sex,0.1,10%,"Jensen-Shannon
 divergence(+)",0.00687772880895888,0.00343886440447944,0.0,1.0
sex,0.3,30%,"Hellinger
 distance(+)",0.008184231975091563,0.004092115987545782,0.0,1.0
sex,0.3,30%,"Wasserstein
 distance(+)",0.0003791583475417602,0.0001895791737708801,0.0,1.0
sex,0.3,30%,"Contingency
 coefficient(-)",-0.0018406500796315228,0.0009203250398157614,0.0,1.0
sex,0.3,30%,"Total variation
 distance(+)",0.0045052986229457,0.00225264931147285,0.0,1.0
sex,0.3,30%,"Jensen-Shannon
 divergence(+)",0.0010549236567381597,0.0005274618283690798,0.0,1.0
sex,0.5,50%,"Hellinger
 distance(+)",0.014464214045459653,0.0072321070227298265,0.0,1.0
sex,0.5,50%,"Wasserstein
 distance(+)",0.0001519819594767999,7.599097973839996e-05,0.0,1.0
sex,0.5,50%,"Contingency
 coefficient(-)",0.0038242236683235786,0.0019121118341617893,0.0,1.0
sex,0.5,50%,"Total variation
 distance(+)",-0.008543868412289456,0.004271934206144728,0.0,1.0
sex,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.0004963625994089185,0.00024818129970445926,0.0,1.0
sex,0.7,70%,"Hellinger
 distance(+)",0.01623859717343472,0.00811929858671736,0.0,1.0
sex,0.7,70%,"Wasserstein
 distance(+)",-0.0012129880916735402,0.0006064940458367701,0.0,1.0
sex,0.7,70%,"Contingency
 coefficient(-)",-0.0006105168721145526,0.0003052584360572763,0.0,1.0
sex,0.7,70%,"Total variation
 distance(+)",-0.013494473362894409,0.006747236681447204,0.0,1.0
sex,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.00013400770081980345,6.700385040990173e-05,0.0,1.0
ca,0.1,10%,"Hellinger
 distance(+)",0.027942715806965168,0.013971357903482584,>=2.0,<=1.0
ca,0.1,10%,"Wasserstein
 distance(+)",-0.0027449162323775604,0.0013724581161887802,>=2.0,<=1.0
ca,0.1,10%,"Contingency
 coefficient(-)",0.15631720913937353,0.07815860456968676,>=2.0,<=1.0
ca,0.1,10%,"Total variation
 distance(+)",-0.031701217462087025,0.015850608731043513,>=2.0,<=1.0
ca,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.0027800354670329402,0.0013900177335164701,>=2.0,<=1.0
ca,0.3,30%,"Hellinger
 distance(+)",0.1028268400062594,0.0514134200031297,>=2.0,<=1.0
ca,0.3,30%,"Wasserstein
 distance(+)",-0.0023066351952197826,0.0011533175976098913,>=2.0,<=1.0
ca,0.3,30%,"Contingency
 coefficient(-)",0.16529220523761612,0.08264610261880806,>=2.0,<=1.0
ca,0.3,30%,"Total variation
 distance(+)",-0.029087897549785108,0.014543948774892554,>=2.0,<=1.0
ca,0.3,30%,"Jensen-Shannon
 divergence(+)",0.009886193751125948,0.004943096875562974,>=2.0,<=1.0
ca,0.5,50%,"Hellinger
 distance(+)",0.19898903053044664,0.09949451526522332,>=2.0,<=1.0
ca,0.5,50%,"Wasserstein
 distance(+)",0.01337441533051008,0.00668720766525504,>=2.0,<=1.0
ca,0.5,50%,"Contingency
 coefficient(-)",0.05373850495013399,0.026869252475066996,>=2.0,<=1.0
ca,0.5,50%,"Total variation
 distance(+)",0.1694469782007414,0.08472348910037071,>=2.0,<=1.0
ca,0.5,50%,"Jensen-Shannon
 divergence(+)",0.047488155158348394,0.023744077579174197,>=2.0,<=1.0
ca,0.7,70%,"Hellinger
 distance(+)",0.199715009260904,0.099857504630452,>=2.0,<=1.0
ca,0.7,70%,"Wasserstein
 distance(+)",0.011140662080140255,0.005570331040070127,>=2.0,<=1.0
ca,0.7,70%,"Contingency
 coefficient(-)",0.0632489051436827,0.03162445257184135,>=2.0,<=1.0
ca,0.7,70%,"Total variation
 distance(+)",0.12999488256841193,0.06499744128420597,>=2.0,<=1.0
ca,0.7,70%,"Jensen-Shannon
 divergence(+)",0.038087287127927215,0.019043643563963607,>=2.0,<=1.0
thal,0.1,10%,"Hellinger
 distance(+)",0.04431117975714828,0.02215558987857414,6.0,3.0
thal,0.1,10%,"Wasserstein
 distance(+)",-0.012675822192877061,0.006337911096438531,6.0,3.0
thal,0.1,10%,"Contingency
 coefficient(-)",0.3026605802140083,0.15133029010700416,6.0,3.0
thal,0.1,10%,"Total variation
 distance(+)",-0.04253205128205134,0.02126602564102567,6.0,3.0
thal,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.008150193878943838,0.004075096939471919,6.0,3.0
thal,0.3,30%,"Hellinger
 distance(+)",0.11874784913851164,0.05937392456925582,6.0,3.0
thal,0.3,30%,"Wasserstein
 distance(+)",-0.00937138760436502,0.00468569380218251,6.0,3.0
thal,0.3,30%,"Contingency
 coefficient(-)",0.26081177437707576,0.13040588718853788,6.0,3.0
thal,0.3,30%,"Total variation
 distance(+)",0.018404512154512054,0.009202256077256027,6.0,3.0
thal,0.3,30%,"Jensen-Shannon
 divergence(+)",0.011466240273317357,0.005733120136658679,6.0,3.0
thal,0.5,50%,"Hellinger
 distance(+)",0.16235184052423218,0.08117592026211609,6.0,3.0
thal,0.5,50%,"Wasserstein
 distance(+)",-0.004128208530444662,0.002064104265222331,6.0,3.0
thal,0.5,50%,"Contingency
 coefficient(-)",0.20950613185129346,0.10475306592564673,6.0,3.0
thal,0.5,50%,"Total variation
 distance(+)",0.08462266899766899,0.042311334498834494,6.0,3.0
thal,0.5,50%,"Jensen-Shannon
 divergence(+)",0.022583619908220276,0.011291809954110138,6.0,3.0
thal,0.7,70%,"Hellinger
 distance(+)",0.1963118236444291,0.09815591182221453,6.0,3.0
thal,0.7,70%,"Wasserstein
 distance(+)",-0.012553597399642801,0.006276798699821401,6.0,3.0
thal,0.7,70%,"Contingency
 coefficient(-)",0.16192242635940438,0.08096121317970219,6.0,3.0
thal,0.7,70%,"Total variation
 distance(+)",0.071313825063825,0.0356569125319125,6.0,3.0
thal,0.7,70%,"Jensen-Shannon
 divergence(+)",0.034506155745109145,0.017253077872554572,6.0,3.0
cp,0.1,10%,"Hellinger
 distance(+)",0.08001964761144856,0.040009823805724286,4.0,<=3.0
cp,0.1,10%,"Wasserstein
 distance(+)",0.0038544461580662,0.0019272230790331,4.0,<=3.0
cp,0.1,10%,"Contingency
 coefficient(-)",-0.07369179000495496,0.03684589500247748,4.0,<=3.0
cp,0.1,10%,"Total variation
 distance(+)",0.11234187907812196,0.05617093953906097,4.0,<=3.0
cp,0.1,10%,"Jensen-Shannon
 divergence(+)",0.02957567235482652,0.01478783617741326,4.0,<=3.0
cp,0.3,30%,"Hellinger
 distance(+)",0.02417457232160325,0.012087286160801625,4.0,<=3.0
cp,0.3,30%,"Wasserstein
 distance(+)",0.002634493982421899,0.0013172469912109495,4.0,<=3.0
cp,0.3,30%,"Contingency
 coefficient(-)",-0.05201759888821911,0.026008799444109554,4.0,<=3.0
cp,0.3,30%,"Total variation
 distance(+)",0.058002798687159046,0.029001399343579523,4.0,<=3.0
cp,0.3,30%,"Jensen-Shannon
 divergence(+)",0.0050767834280438864,0.0025383917140219432,4.0,<=3.0
cp,0.5,50%,"Hellinger
 distance(+)",0.02623756860058643,0.013118784300293215,4.0,<=3.0
cp,0.5,50%,"Wasserstein
 distance(+)",0.0010106907191327202,0.0005053453595663601,4.0,<=3.0
cp,0.5,50%,"Contingency
 coefficient(-)",-0.05102828193301623,0.025514140966508114,4.0,<=3.0
cp,0.5,50%,"Total variation
 distance(+)",0.04248514719464991,0.021242573597324954,4.0,<=3.0
cp,0.5,50%,"Jensen-Shannon
 divergence(+)",0.0048885547494807585,0.0024442773747403793,4.0,<=3.0
cp,0.7,70%,"Hellinger
 distance(+)",0.03267520263272841,0.016337601316364206,4.0,<=3.0
cp,0.7,70%,"Wasserstein
 distance(+)",0.0035030221621450974,0.0017515110810725487,4.0,<=3.0
cp,0.7,70%,"Contingency
 coefficient(-)",-0.0699132079934382,0.0349566039967191,4.0,<=3.0
cp,0.7,70%,"Total variation
 distance(+)",0.06492500645763905,0.03246250322881952,4.0,<=3.0
cp,0.7,70%,"Jensen-Shannon
 divergence(+)",0.006302922413526771,0.0031514612067633854,4.0,<=3.0
