ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_1,age_cat,1.0,0.1,0.41542593494802765,0.00811157002349244,4.849668300125016,0.10144311145619614,0.044877201155794536,3.207,33.528,7.033363255974354e-07
F_1,age_cat,0.0,0.1,0.9866189470225049,0.027219553347909528,9.60766818540478,0.2964814522948711,0.114289040368185,6.338,42.958,5.418032647502173e-06
F_2,race,0.0,0.1,0.15060115971073093,0.0012424575097016103,1.8038927423532483,0.014240599548359871,0.009927916351753833,1.259,36.516,1.899345778361818e-08
F_2,race,1.0,0.1,0.11964414729113237,0.000968964909435,2.055965881024773,0.014606567529720813,0.011064697911725077,1.429,32.449,9.237920674508303e-09
F_3,priors_count,0.0,0.1,1.3069536215814948,0.027481265371628455,11.347918300194742,0.3359064692137669,0.12554156066625496,6.103,31.221,1.2389264197677027e-05
F_3,priors_count,1.0,0.1,2.1972285803376788,0.05067247117650771,14.086782493346998,0.5579879134338089,0.19625420697515303,8.475,41.525,3.32923209097994e-05
F_3,priors_count,0.75,0.1,0.7836808608656747,0.007241265985269222,6.619906950910636,0.12104208096269656,0.0680068873707861,4.404,36.881,8.220640645941517e-07
F_4,c_charge_degree,0.0,0.1,0.02885779060270507,0.0002824345473952905,0.5669254232905088,0.004210384605464255,0.00263691420308148,0.399,32.735,2.024104894676357e-09
F_4,c_charge_degree,1.0,0.1,0.2302654890278385,0.0015518466247648297,3.227642848277579,0.024137431458118773,0.015189124008620216,2.229,36.2,1.7129576613926015e-08
F_0,sex,0.0,0.3,1.0115973332012107,0.013538715339483077,5.628393047145777,0.16348825601071326,0.057620006916415244,3.814,34.66,3.431679046547387e-06
F_0,sex,1.0,0.3,0.5766232802233426,0.01731254101305295,6.981235668508782,0.2371918868572246,0.07440457032364889,4.641,33.333,2.651175366146335e-06
F_1,age_cat,0.5555555555555556,0.3,2.881078324035912,0.03157139078673468,14.791270020292743,0.5197439772929677,0.2047242995139728,9.314,35.784,1.9022525248084584e-05
F_1,age_cat,1.0,0.3,2.3737300338288496,0.08609569504045989,17.066377490111396,0.8761116966073221,0.24022226112916098,9.913,35.569,7.601624502791937e-05
F_1,age_cat,0.0,0.3,4.127992630679012,0.1818201420248521,26.98601322398621,1.6472752471853536,0.44628258589859837,15.845,41.197,0.00023622549848460308
F_2,race,0.0,0.3,0.732170080911848,0.009510340928598262,5.246668326536262,0.1203339588163641,0.04781937297216335,3.568,35.887,1.2971325979543336e-06
F_2,race,1.0,0.3,0.5214121830622267,0.008425715025805252,5.444018698133564,0.10919243467838136,0.04818530062847365,3.673,33.061,6.914025200104103e-07
F_3,priors_count,0.0,0.3,5.422349700307246,0.19448713086636218,40.01723730789287,1.821140425567431,0.48181251795906344,15.962,37.324,0.0005704239915732856
F_3,priors_count,1.0,0.3,11.397237618363487,0.4555822359511214,59.86473854783634,3.7402549710366406,0.9115681199811511,26.483,50.212,0.0021545624654368493
F_3,priors_count,0.75,0.3,3.9302092244926996,0.06483855578130496,22.86747641294365,1.0035886004089585,0.33622564985480774,13.028,35.229,6.825630979278811e-05
F_4,c_charge_degree,0.0,0.3,0.3454971762214052,0.005601028977491779,4.396845753422792,0.077082758664694,0.031288120823461905,2.994,31.737,2.553777739361815e-07
F_4,c_charge_degree,1.0,0.3,0.7818178029929396,0.009220282344588823,7.463489654662684,0.127325100925275,0.05089402132963817,4.989,36.624,5.627538721169636e-07
F_0,sex,0.0,0.5,2.2529290648373124,0.03999417481140852,10.011921839926936,0.41191050210459607,0.12502547154425134,6.551,34.909,2.5225087263930372e-05
F_0,sex,1.0,0.5,1.1099269096856537,0.037653507506380995,11.99797259411889,0.4919898239699323,0.14212444013770353,7.595,33.755,1.053710865974212e-05
F_1,age_cat,0.5555555555555556,0.5,7.015443664103456,0.09717168499288724,31.190560689497268,1.5269920630705436,0.49953500877872997,17.034,38.113,0.00019264342686509944
F_1,age_cat,1.0,0.5,5.998164905401613,0.2901972436245693,36.7685370669132,2.2850948548548926,0.5575373023423177,18.367,37.609,0.0007164952129073064
F_1,age_cat,0.0,0.5,8.657612221418992,0.5027718375116479,50.54001640467382,3.5892367587590446,0.8474605825744176,25.704,42.606,0.0015329331467425831
F_2,race,0.0,0.5,1.5583935395848845,0.027555453107753362,9.061752264234892,0.31649690157610116,0.10075473546573133,5.981,34.942,9.69698225946426e-06
F_2,race,1.0,0.5,1.0817725055922442,0.02245178157316274,9.757021660106536,0.28240822375748253,0.09991750409174124,6.327,34.082,4.172838677201514e-06
F_3,priors_count,0.0,0.5,11.961143301744656,0.5465691764821627,88.31927823527548,3.86612560584768,0.9751315497558088,27.23,40.141,0.003959332212178031
F_3,priors_count,1.0,0.5,25.97654640005314,1.3721866382765435,142.06349417103684,7.808342582768102,1.7669686513759613,45.339,54.237,0.016533966172169817
F_3,priors_count,0.75,0.5,6.735692032637883,0.14505204766115604,35.90769601949402,2.032031645301031,0.5720818370987739,18.165,36.697,0.00037457660072797865
F_4,c_charge_degree,0.0,0.5,0.7886632520658994,0.01636483796462542,8.52365511893165,0.20229730469231597,0.07163099682806004,5.589,30.739,1.6337433650740607e-06
F_4,c_charge_degree,1.0,0.5,1.6752333582573415,0.02519754293978179,12.94083858943068,0.3219743844253442,0.10776528508340077,8.28,36.943,4.03250378018868e-06
F_0,sex,0.0,0.7,3.950544694257659,0.08168849892499251,15.53071268525613,0.7448294566689007,0.2143697304068389,9.701,35.572,9.035736717112781e-05
F_0,sex,1.0,0.7,1.947207208812913,0.08100416039750512,18.49664000025563,0.8888920255304708,0.24301093395644283,10.97,34.599,4.351717072842473e-05
F_1,age_cat,0.5555555555555556,0.7,10.357213411356845,0.1581337269505346,43.98500117715057,2.5992204384440614,0.7343104721010472,21.569,38.971,0.0006352941159439073
F_1,age_cat,1.0,0.7,11.67566615874307,0.6899735730775175,68.04491776629244,3.885149005459684,0.9656365316953445,28.571,36.152,0.003086238053535932
F_1,age_cat,0.0,0.7,15.110034329803117,1.0583598960420242,90.02400154267163,5.61457016769167,1.2913903673312341,36.972,46.127,0.0055864950494633045
F_2,race,0.0,0.7,2.7670633498072217,0.055723500511220866,14.26024023914775,0.6159852065185499,0.1777747637328411,9.024,34.208,3.631017823042943e-05
F_2,race,1.0,0.7,1.8460130902842171,0.04246474783578497,14.525999442320693,0.5605602670645137,0.1705586994791116,8.98,34.286,1.674172444587557e-05
F_3,priors_count,0.0,0.7,18.443929553861523,1.012786829498096,135.49898786527135,5.472310319985024,1.3328933827468616,35.446,44.131,0.01169512175171692
F_3,priors_count,1.0,0.7,39.74386243043715,2.4305695396254006,251.5794732782453,9.506327162839755,2.2532106954056035,59.534,55.72,0.04143884417996807
F_3,priors_count,0.75,0.7,13.519356229856,0.33108118999227715,90.7059245318533,4.451136338947695,1.140842359519373,29.725,42.752,0.0026407984442861315
F_4,c_charge_degree,0.0,0.7,1.4651106009885118,0.03607889746413999,13.407733792333019,0.42409593995075334,0.13225229196094013,8.383,30.739,8.049121890624444e-06
F_4,c_charge_degree,1.0,0.7,2.7805832020845904,0.047126708570036355,19.626010290653102,0.5785914510105143,0.1787158313315328,11.89,36.518,1.3305850679773738e-05
F_0,sex,0.0,0.1,0.2289718880860963,0.0018127302555419286,2.368332274120118,0.024760652962523035,0.013580244616497995,1.646,37.522,4.503066335156239e-08
F_0,sex,1.0,0.1,0.0438627253351619,0.000922221980575846,0.9868509460270519,0.012242529356215125,0.005159054100551053,0.692,32.872,1.0995108051602504e-08
F_1,age_cat,0.5555555555555556,0.1,0.44677471959431403,0.002825133922031863,3.8339815571536726,0.04534200861386737,0.031509796428149876,2.635,38.802,1.434172941733002e-07
F_1,age_cat,1.0,0.1,0.20246239458058654,0.004560624243041803,2.2610142745468456,0.05414954414695591,0.022534023586871656,1.567,34.169,4.225027386554392e-07
F_1,age_cat,0.0,0.1,0.9459433586564137,0.027461517030066097,8.858367039532876,0.2919308606150713,0.10803497969701774,5.882,35.294,6.063001139068012e-06
F_2,race,0.0,0.1,0.07529594683292813,0.00044942227131928626,1.0673670289815258,0.005944704123687408,0.005021584640444001,0.749,36.684,3.425971398117075e-09
F_2,race,1.0,0.1,0.024506971528921957,0.0002524083220103036,0.5597712507658322,0.0031353096478343966,0.002227839134361543,0.394,35.63,1.0036523037638908e-09
F_3,priors_count,0.0,0.1,1.1492755666634424,0.02484840359869451,0.0,0.31947461474057315,0.11168609402903781,5.742,31.579,0.0
F_3,priors_count,1.0,0.1,1.8691171788244851,0.041391800512332516,14.99599456639825,0.469795755038249,0.1692322289693486,7.974,42.457,2.281462629076644e-05
F_3,priors_count,0.75,0.1,0.6003861634648326,0.008348913815052747,5.004435288873049,0.08935530636843207,0.05137603500329558,3.387,35.294,8.750560593113323e-07
F_4,c_charge_degree,0.0,0.1,0.12289743039353783,0.001622076120050707,1.6508990330814388,0.021036315767382175,0.010895623434655081,1.149,33.908,4.327889840514063e-08
F_4,c_charge_degree,1.0,0.1,0.14956479312542575,0.001295325346534312,2.1830389861776194,0.016933137228041625,0.009930401311421432,1.52,37.568,1.3322925702248848e-08
F_0,sex,0.0,0.3,1.1098404766099597,0.01553448606047362,6.836510071827738,0.1848998776636807,0.06412190734656828,4.593,37.522,3.1401412345569518e-06
F_0,sex,1.0,0.3,0.3390643820789592,0.007828533667851087,4.583546143370857,0.11814789584445705,0.039791634022256515,3.114,32.526,6.082855981509916e-07
F_1,age_cat,0.5555555555555556,0.3,2.1083872793642704,0.02088706790282686,10.267881741287697,0.36343081921597764,0.1483205883612783,6.707,40.719,1.2045329684504845e-05
F_1,age_cat,1.0,0.3,1.5873866852523653,0.06253147909730747,10.134417396575882,0.5925781855342936,0.16495906834793264,6.583,35.423,5.236084618998968e-05
F_1,age_cat,0.0,0.3,4.7529785226539145,0.23107503940035024,30.029850697228134,1.9318477439705906,0.49424195135483734,17.301,39.1,0.000351479287031541
F_2,race,0.0,0.3,0.48466488858315404,0.005451843753556798,3.890234169610831,0.0744033669839744,0.032175777192844986,2.674,37.112,4.813231239449584e-07
F_2,race,1.0,0.3,0.2532186573928702,0.004313351283916276,2.8520717012475054,0.05214785173679489,0.023022140085490198,1.969,35.63,2.488113685383451e-07
F_3,priors_count,0.0,0.3,4.721309382247184,0.16531111310224791,0.0,1.632721294746145,0.4268706252299225,14.115,32.297,0.0
F_3,priors_count,1.0,0.3,12.777676828455974,0.5226639877032104,86.26589795693194,4.2667905175044805,1.0253041446220346,28.448,48.707,0.0038482271719337442
F_3,priors_count,0.75,0.3,3.6938986390048445,0.06352449379834295,21.303793588433845,0.8743361957010286,0.31507108172658865,12.299,37.433,6.018536911737908e-05
F_4,c_charge_degree,0.0,0.3,0.30331607199737587,0.006048588948286641,3.0675886111238544,0.07503448584479376,0.02636747217043657,2.107,34.483,5.649602291069036e-07
F_4,c_charge_degree,1.0,0.3,0.9033018986617065,0.014778732134732318,7.273738137115189,0.16468669365014477,0.05809712193885789,4.886,37.459,1.6301480207253857e-06
F_0,sex,0.0,0.5,2.3897836260981253,0.041698825121866755,11.810646561046761,0.4406563013035193,0.13496517214112022,7.626,37.955,2.0696197838116132e-05
F_0,sex,1.0,0.5,0.6311345770789016,0.0217936868804954,6.756561157138118,0.2499505590576671,0.07129515768353846,4.498,32.526,4.04589618528249e-06
F_1,age_cat,0.5555555555555556,0.5,4.651877716116926,0.055340667890979876,19.384951385135498,0.9690845970128427,0.3279717119032723,11.737,40.958,8.358090349722729e-05
F_1,age_cat,1.0,0.5,3.3027801391441076,0.1695121611556374,17.310639474958748,1.2191910767292347,0.31542159988591234,10.658,35.737,0.0002888377669510203
F_1,age_cat,0.0,0.5,9.860432226866083,0.6230924202005383,57.70654413140891,3.873359636715603,0.9041889272250834,28.028,42.907,0.002012111571830101
F_2,race,0.0,0.5,1.1727313356633855,0.015490137434336148,7.179883093531275,0.22200869769677783,0.07770526621544452,4.813,37.54,4.193031923186858e-06
F_2,race,1.0,0.5,0.47973969341890715,0.00972656609006822,4.3331016102225215,0.11767340613884597,0.04364875389722456,2.953,35.433,1.3657161815351716e-06
F_3,priors_count,0.0,0.5,11.447958859845457,0.5393959765931192,0.0,3.8929375860728603,0.9333682186380808,25.837,38.756,0.0
F_3,priors_count,1.0,0.5,25.729407309680834,1.3231582284541301,180.58221650752827,8.032587349589715,1.8184661516563505,44.181,46.336,0.023568668927137517
F_3,priors_count,0.75,0.5,9.399632771841471,0.2133491354583033,58.18428289903996,2.746023754831347,0.7957177431108247,24.064,40.285,0.0007603254306832546
F_4,c_charge_degree,0.0,0.5,0.5942037931872456,0.013807444595449806,4.817535018337522,0.16759834069275675,0.051015530297312504,3.257,33.716,3.0031338904276686e-06
F_4,c_charge_degree,1.0,0.5,1.7852650121676166,0.036072500273214916,11.66859530430837,0.36270273359559396,0.11218739231195703,7.6,37.134,9.165117345133798e-06
F_0,sex,0.0,0.7,3.8609560517075896,0.08067439062626544,16.942120478852985,0.7196944954438623,0.21151480352389576,10.485,37.175,6.646814026141414e-05
F_0,sex,1.0,0.7,1.230192487032943,0.0471168933279065,11.42160335260725,0.4835857313198017,0.13669985773412266,7.266,31.834,1.5701341456577837e-05
F_1,age_cat,0.5555555555555556,0.7,7.0057768785452375,0.09635600578589623,26.176749724149435,1.719804235259301,0.49226922808600926,14.97,41.317,0.00029788272148264106
F_1,age_cat,1.0,0.7,5.2216752284588175,0.3256499425405866,23.996655626985024,1.7203987821832047,0.4430983486925837,14.107,36.677,0.0007854203945420917
F_1,age_cat,0.0,0.7,14.796197690109675,1.1033904109686838,89.32340422009571,4.97674459006341,1.1528883892499,36.332,46.367,0.004801976089058902
F_2,race,0.0,0.7,1.8384396736161948,0.029189417248372318,9.946664277712829,0.39717846281503416,0.1217548351633786,6.524,38.182,1.424847439056067e-05
F_2,race,1.0,0.7,0.8889600670138751,0.02076695826708529,6.792799626360035,0.2569593783913406,0.08085017244835187,4.528,35.039,6.197602204587344e-06
F_3,priors_count,0.0,0.7,21.579154543446563,1.2330507082465278,0.0,6.314982069365207,1.5284434341618771,38.995,38.517,0.0
F_3,priors_count,1.0,0.7,38.51963605417752,2.2939724306686986,320.9373086881229,9.948241976507378,2.32621504040071,58.836,51.509,0.05476640304286233
F_3,priors_count,0.75,0.7,13.316872572686586,0.35490695928278093,91.0166115778377,4.3144400586992795,1.1285581137869596,29.412,39.929,0.0027989011506371637
F_4,c_charge_degree,0.0,0.7,1.0082809245336088,0.027061175470887006,7.234640019213245,0.3033569246511188,0.08521162314528558,4.789,32.567,9.70104540870043e-06
F_4,c_charge_degree,1.0,0.7,3.0229649844915154,0.07054979569247043,17.344485641675966,0.6298424755277878,0.1851534384088486,10.858,36.265,3.1035209397212586e-05
F_0,sex,0.0,0.1,0.07183407764055125,0.0005003763040241161,0.7393793484533417,0.00670739802469854,0.004276491204269388,0.52,34.229,1.0426123334256087e-08
F_0,sex,1.0,0.1,0.0260582641808428,0.0005214999190562024,0.4916753964299469,0.006766090790621097,0.0031073431378843435,0.346,31.142,9.801687333935838e-09
F_1,age_cat,0.5555555555555556,0.1,0.3782530958167747,0.0020951458097200272,2.8880540667060877,0.039728552555073855,0.0263625236016878,1.998,31.022,1.50421478035435e-07
F_1,age_cat,1.0,0.1,0.15259721180706712,0.0036742496188580946,2.043470524686446,0.04679075364912666,0.018245606448671146,1.418,34.043,2.4193408252064e-07
F_1,age_cat,0.0,0.1,0.892177638997807,0.023785535987804883,7.7062295696841145,0.2562077584916994,0.09891694881228957,5.161,42.903,5.841626306593147e-06
F_2,race,0.0,0.1,0.06126323467927289,0.000470788770223464,0.8995706401902095,0.005854572505745587,0.004039273440975192,0.632,32.982,3.845841850384198e-09
F_2,race,1.0,0.1,0.02805889666141756,0.000219732470374554,0.5758486511300452,0.003260796756692706,0.002575721383525278,0.405,34.615,1.1083468793480443e-09
F_3,priors_count,0.0,0.1,1.1480043852606405,0.02401981990613339,0.0,0.30314549274228186,0.10756639893535831,5.817,33.557,0.0
F_3,priors_count,1.0,0.1,1.817673686505323,0.04155040342148363,17.324235225846984,0.46247505997340493,0.17016549056305938,8.525,37.788,1.9495190965709932e-05
F_3,priors_count,0.75,0.1,0.7551694452016168,0.007047719892520943,7.00968364040448,0.11750301550858978,0.06456297270764476,4.626,35.053,6.180185057447026e-07
F_4,c_charge_degree,0.0,0.1,0.029652476765515037,0.0003934518678726828,0.5857714204358964,0.005027744393867579,0.002734182075571552,0.412,31.687,3.2605624496057716e-09
F_4,c_charge_degree,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,34.483,0.0
F_0,sex,0.0,0.3,0.646709089757459,0.00821810074491458,3.781169264198677,0.10075026714236744,0.037897087727302436,2.6,34.749,1.679056060575351e-06
F_0,sex,1.0,0.3,0.08578565455658275,0.002884777075278659,0.9881779506114768,0.033144129672325606,0.00987823912790507,0.692,31.488,3.4915950040050605e-07
F_1,age_cat,0.5555555555555556,0.3,2.183606800820395,0.021894099582547243,10.630044647811287,0.3811280289096157,0.15199921350209236,6.933,33.843,1.2742775878290504e-05
F_1,age_cat,1.0,0.3,1.6671312800278504,0.07455432963500032,10.423330527738866,0.6807745127727232,0.18168384515305255,6.738,36.525,7.774003887509899e-05
F_1,age_cat,0.0,0.3,3.443128042270972,0.15552203117101662,19.918237649271017,1.322750825562871,0.3501227140974818,12.258,43.548,0.0002187841532509345
F_2,race,0.0,0.3,0.25605343826344656,0.00289791654041976,2.1179609463880027,0.03654827855801236,0.01682476688020411,1.475,33.193,2.0416548929264975e-07
F_2,race,1.0,0.3,0.06319115898382757,0.000991765495845998,0.8654015124982584,0.012831798856273991,0.00578762321891065,0.607,34.818,2.9669894001584782e-08
F_3,priors_count,0.0,0.3,7.158834819332861,0.26509801342942335,0.0,2.42523139029709,0.6118543569645383,19.687,33.11,0.0
F_3,priors_count,1.0,0.3,11.08054771385748,0.4606816700465705,93.51477424258576,3.8040765369563414,0.9247956527792354,28.111,43.088,0.002689256553865894
F_3,priors_count,0.75,0.3,3.7133253019146184,0.06415175922160068,23.72875999329587,0.8940343374482412,0.315046966754199,13.345,38.79,5.01997784234649e-05
F_4,c_charge_degree,0.0,0.3,0.0730194796135803,0.0014809182064393967,0.879591115261529,0.017910709982946527,0.006587932876033889,0.617,31.893,7.744117804817125e-08
F_4,c_charge_degree,1.0,0.3,0.05927144195838818,0.0008546265016584613,0.593671066921319,0.009099504992388659,0.0037923235607397027,0.418,34.901,3.3992707506154736e-08
F_0,sex,0.0,0.5,1.4398237287236015,0.024198466762359545,6.430240081315492,0.26795030440446177,0.08278992374348343,4.333,34.749,1.409942317531915e-05
F_0,sex,1.0,0.5,0.2763293427025482,0.01066875635821906,2.5069818180304204,0.11487539871675784,0.031150044267760538,1.73,31.142,2.9525228878502273e-06
F_1,age_cat,0.5555555555555556,0.5,4.220775458595046,0.06055776015725333,17.171395010706394,0.9092465897796188,0.2934478615187292,10.693,34.078,8.957400520820978e-05
F_1,age_cat,1.0,0.5,2.9522458498102235,0.16318667181640967,15.38653212157008,1.2070956154897294,0.29794969568695695,9.574,35.106,0.0003173137413467662
F_1,age_cat,0.0,0.5,7.966316973893549,0.47588357133181014,40.24083349838073,3.027731066869911,0.7159415505951189,21.613,43.871,0.001515513863732702
F_2,race,0.0,0.5,0.46039818387431347,0.00686412402250645,3.045794630201157,0.08242054881990403,0.02990798419869203,2.107,33.193,1.2038817820732595e-06
